Test Error	Training Error	Valid Error	
 4.9960e-01	 4.7018e-01	 4.9350e-01	
 5.0170e-01	 4.7004e-01	 4.9150e-01	
 5.0030e-01	 4.6904e-01	 4.9710e-01	
 5.0020e-01	 4.6987e-01	 4.9550e-01	
 5.0140e-01	 4.7109e-01	 4.9670e-01	
 5.0120e-01	 4.7098e-01	 4.9610e-01	
 4.9950e-01	 4.6802e-01	 4.9850e-01	
 5.0880e-01	 4.6727e-01	 5.0010e-01	
 5.0530e-01	 4.7027e-01	 4.9810e-01	
 5.0420e-01	 4.6798e-01	 4.8930e-01	
 4.9190e-01	 4.6551e-01	 4.8530e-01	
 4.9440e-01	 4.6769e-01	 4.9210e-01	
 5.0200e-01	 4.6747e-01	 5.0050e-01	
 5.0700e-01	 4.6502e-01	 4.9890e-01	
 4.9980e-01	 4.6736e-01	 4.9250e-01	
 5.0200e-01	 4.6504e-01	 4.8990e-01	
 5.0130e-01	 4.6609e-01	 4.9930e-01	
 4.9750e-01	 4.6402e-01	 4.8650e-01	
 4.9800e-01	 4.6833e-01	 4.9390e-01	
 4.9930e-01	 4.5773e-01	 4.8710e-01	
 4.9570e-01	 4.5500e-01	 4.8690e-01	
 5.0270e-01	 4.5569e-01	 4.8930e-01	
 4.9290e-01	 4.5762e-01	 4.8130e-01	
 4.9650e-01	 4.5562e-01	 4.8650e-01	
 4.9830e-01	 4.5556e-01	 4.8570e-01	
 4.9000e-01	 4.5033e-01	 4.7830e-01	
 4.9640e-01	 4.5311e-01	 4.8410e-01	
 4.9760e-01	 4.5593e-01	 4.9730e-01	
 4.9800e-01	 4.5438e-01	 4.9030e-01	
 4.8650e-01	 4.5456e-01	 4.8170e-01	
 4.8430e-01	 4.5378e-01	 4.7870e-01	
 4.8370e-01	 4.5260e-01	 4.7670e-01	
 4.9100e-01	 4.5238e-01	 4.7810e-01	
 4.8820e-01	 4.5351e-01	 4.7890e-01	
 4.9620e-01	 4.5233e-01	 4.8670e-01	
 4.8750e-01	 4.5331e-01	 4.8390e-01	
 4.9510e-01	 4.5478e-01	 4.8150e-01	
 4.9630e-01	 4.5351e-01	 4.8810e-01	
 4.8320e-01	 4.5029e-01	 4.7469e-01	
 4.9450e-01	 4.5187e-01	 4.8650e-01	
 4.9330e-01	 4.5129e-01	 4.8150e-01	
 4.8950e-01	 4.5127e-01	 4.8690e-01	
 4.9500e-01	 4.5342e-01	 4.9370e-01	
 4.9380e-01	 4.5184e-01	 4.8490e-01	
 4.9730e-01	 4.5278e-01	 4.8950e-01	
 4.9180e-01	 4.5158e-01	 4.8530e-01	
 4.9540e-01	 4.4898e-01	 4.8650e-01	
 4.8840e-01	 4.4838e-01	 4.8530e-01	
 4.8680e-01	 4.5060e-01	 4.7910e-01	
 4.9100e-01	 4.5182e-01	 4.8010e-01	
 4.8820e-01	 4.5251e-01	 4.8570e-01	
