Test Error	Training Error	Valid Error	
 3.2314e-01	 3.3873e-01	 3.1227e-01	
 3.0349e-01	 3.3576e-01	 3.0255e-01	
 3.1769e-01	 3.4116e-01	 3.1470e-01	
 3.3843e-01	 3.3657e-01	 3.3050e-01	
 3.0895e-01	 3.3360e-01	 3.0741e-01	
 3.0349e-01	 3.3657e-01	 2.9891e-01	
 3.0459e-01	 3.3617e-01	 2.8797e-01	
 3.1659e-01	 3.3684e-01	 3.1227e-01	
 3.1114e-01	 3.3671e-01	 3.0377e-01	
 3.1550e-01	 3.3806e-01	 3.0741e-01	
 3.2424e-01	 3.3981e-01	 3.2199e-01	
 3.2205e-01	 3.3684e-01	 3.1592e-01	
 3.1987e-01	 3.3914e-01	 3.1227e-01	
 3.2314e-01	 3.3684e-01	 3.1956e-01	
 3.2860e-01	 3.3738e-01	 3.1592e-01	
 3.2860e-01	 3.3374e-01	 3.2078e-01	
 3.3843e-01	 3.3725e-01	 3.3050e-01	
 3.2424e-01	 3.3819e-01	 3.0984e-01	
 3.3515e-01	 3.3441e-01	 3.2807e-01	
 3.1550e-01	 3.3482e-01	 3.0984e-01	
 3.1987e-01	 3.3941e-01	 3.2078e-01	
 3.1878e-01	 3.3765e-01	 3.1713e-01	
 3.2969e-01	 3.4062e-01	 3.2078e-01	
 2.9913e-01	 3.3738e-01	 2.9769e-01	
 3.2096e-01	 3.3684e-01	 3.1470e-01	
 3.2424e-01	 3.4184e-01	 3.2199e-01	
 3.3079e-01	 3.3887e-01	 3.1713e-01	
 3.3406e-01	 3.3981e-01	 3.2685e-01	
 3.2096e-01	 3.3779e-01	 3.1470e-01	
 3.1550e-01	 3.3873e-01	 3.0620e-01	
 3.3952e-01	 3.3576e-01	 3.3171e-01	
 3.5371e-01	 3.3671e-01	 3.3536e-01	
 3.3079e-01	 3.3887e-01	 3.1713e-01	
 3.3406e-01	 3.3806e-01	 3.2321e-01	
 3.2969e-01	 3.3536e-01	 3.2078e-01	
 3.1332e-01	 3.3954e-01	 3.0498e-01	
 3.1004e-01	 3.3455e-01	 3.0620e-01	
 3.0568e-01	 3.3576e-01	 3.0498e-01	
 3.1659e-01	 3.4008e-01	 3.1106e-01	
 3.0786e-01	 3.3387e-01	 2.9769e-01	
 3.1441e-01	 3.3941e-01	 3.1106e-01	
 3.2751e-01	 3.3819e-01	 3.2078e-01	
 3.0568e-01	 3.3981e-01	 2.9648e-01	
 3.1987e-01	 3.3279e-01	 3.1227e-01	
 3.3406e-01	 3.3860e-01	 3.2685e-01	
 3.3734e-01	 3.3819e-01	 3.2564e-01	
 3.0786e-01	 3.3765e-01	 3.0620e-01	
 3.3952e-01	 3.4116e-01	 3.3171e-01	
 3.1878e-01	 3.3347e-01	 3.0863e-01	
 3.1987e-01	 3.4211e-01	 3.0134e-01	
 3.2096e-01	 3.3873e-01	 3.1470e-01	
 3.1659e-01	 3.3711e-01	 3.1227e-01	
 3.2424e-01	 3.3684e-01	 3.0984e-01	
 3.3952e-01	 3.4130e-01	 3.1956e-01	
 3.3406e-01	 3.3482e-01	 3.2321e-01	
 3.2096e-01	 3.4116e-01	 3.1106e-01	
 3.0786e-01	 3.3644e-01	 2.9040e-01	
 3.1441e-01	 3.4049e-01	 3.1592e-01	
 3.6135e-01	 3.3914e-01	 3.4265e-01	
 3.2969e-01	 3.3509e-01	 3.1227e-01	
 3.1878e-01	 3.3968e-01	 3.0134e-01	
 3.3188e-01	 3.3482e-01	 3.2685e-01	
 3.2751e-01	 3.3387e-01	 3.1349e-01	
 3.0568e-01	 3.4022e-01	 2.9648e-01	
 3.1114e-01	 3.4022e-01	 3.1835e-01	
 3.1878e-01	 3.3833e-01	 3.0620e-01	
 3.1223e-01	 3.3549e-01	 3.0377e-01	
 3.2096e-01	 3.3698e-01	 3.0255e-01	
 3.1987e-01	 3.4062e-01	 3.1349e-01	
 3.3188e-01	 3.4427e-01	 3.2685e-01	
 3.1004e-01	 3.4184e-01	 3.0984e-01	
 3.3952e-01	 3.4049e-01	 3.3171e-01	
 3.1441e-01	 3.3617e-01	 3.0984e-01	
 3.0895e-01	 3.4062e-01	 3.0863e-01	
 3.4170e-01	 3.3765e-01	 3.3414e-01	
 3.2533e-01	 3.3711e-01	 3.2199e-01	
 3.3515e-01	 3.4062e-01	 3.2807e-01	
 3.2314e-01	 3.3995e-01	 3.1106e-01	
 3.2969e-01	 3.3428e-01	 3.2564e-01	
 3.1769e-01	 3.3401e-01	 3.1470e-01	
 3.1223e-01	 3.3954e-01	 2.9891e-01	
 3.2096e-01	 3.3644e-01	 3.0741e-01	
 3.3952e-01	 3.3684e-01	 3.3536e-01	
 3.3079e-01	 3.3441e-01	 3.1713e-01	
 3.2751e-01	 3.3347e-01	 3.1713e-01	
 3.2751e-01	 3.4197e-01	 3.0741e-01	
 3.1769e-01	 3.3900e-01	 3.1713e-01	
 3.3079e-01	 3.3819e-01	 3.1713e-01	
 3.2424e-01	 3.3468e-01	 3.1349e-01	
 2.9585e-01	 3.3833e-01	 2.9891e-01	
 3.5044e-01	 3.4089e-01	 3.4022e-01	
 3.3079e-01	 3.3698e-01	 3.2442e-01	
 3.2424e-01	 3.4089e-01	 3.1713e-01	
 3.1550e-01	 3.3981e-01	 3.1106e-01	
 3.2424e-01	 3.4022e-01	 3.1713e-01	
 3.3079e-01	 3.3347e-01	 3.1713e-01	
 3.2205e-01	 3.4305e-01	 3.1470e-01	
 3.1441e-01	 3.4089e-01	 3.1592e-01	
 3.3515e-01	 3.3225e-01	 3.2685e-01	
 3.2314e-01	 3.3671e-01	 3.1956e-01	
 3.1332e-01	 3.3725e-01	 2.9283e-01	
 3.1332e-01	 3.3522e-01	 3.0984e-01	
 3.2096e-01	 3.3968e-01	 3.2078e-01	
 3.2969e-01	 3.3941e-01	 3.1956e-01	
 3.0786e-01	 3.3887e-01	 3.0498e-01	
 3.2096e-01	 3.3968e-01	 3.1835e-01	
 3.1223e-01	 3.3981e-01	 3.1592e-01	
 3.4279e-01	 3.3954e-01	 3.3414e-01	
 3.1114e-01	 3.3806e-01	 3.0620e-01	
 3.3079e-01	 3.3603e-01	 3.1349e-01	
 3.3624e-01	 3.3603e-01	 3.3293e-01	
 3.3188e-01	 3.3900e-01	 3.2807e-01	
 3.1659e-01	 3.3927e-01	 3.1106e-01	
 3.1878e-01	 3.4211e-01	 3.0863e-01	
 3.2751e-01	 3.3698e-01	 3.2199e-01	
 3.2096e-01	 3.3630e-01	 3.1470e-01	
 3.3515e-01	 3.3698e-01	 3.2807e-01	
 3.2533e-01	 3.3914e-01	 3.1349e-01	
 3.1223e-01	 3.3441e-01	 2.9648e-01	
 3.3079e-01	 3.3698e-01	 3.1713e-01	
 3.0349e-01	 3.4116e-01	 3.0377e-01	
 3.0786e-01	 3.4184e-01	 3.0134e-01	
 3.1332e-01	 3.3873e-01	 3.1349e-01	
 3.1659e-01	 3.4022e-01	 3.1470e-01	
 3.2314e-01	 3.3468e-01	 3.1592e-01	
 3.1114e-01	 3.3819e-01	 3.0863e-01	
 3.2642e-01	 3.4062e-01	 3.2199e-01	
 3.2533e-01	 3.4130e-01	 3.2442e-01	
 3.1441e-01	 3.3860e-01	 3.1349e-01	
 3.3188e-01	 3.3914e-01	 3.2685e-01	
 3.1332e-01	 3.3590e-01	 3.0984e-01	
 3.4170e-01	 3.3738e-01	 3.2928e-01	
 3.5480e-01	 3.3711e-01	 3.3050e-01	
 3.1441e-01	 3.3657e-01	 3.1592e-01	
 3.3406e-01	 3.3657e-01	 3.2685e-01	
 3.1878e-01	 3.3873e-01	 3.1106e-01	
 3.2314e-01	 3.3941e-01	 3.1713e-01	
 3.0786e-01	 3.3617e-01	 3.0741e-01	
 3.1114e-01	 3.3657e-01	 3.0620e-01	
 3.3079e-01	 3.4413e-01	 3.1349e-01	
 3.0786e-01	 3.4076e-01	 3.0255e-01	
 3.3406e-01	 3.3522e-01	 3.2442e-01	
 3.2751e-01	 3.4454e-01	 3.1835e-01	
 3.2314e-01	 3.4278e-01	 3.1106e-01	
 3.3079e-01	 3.3914e-01	 3.1713e-01	
 3.1550e-01	 3.3819e-01	 3.0377e-01	
 3.3406e-01	 3.3819e-01	 3.2442e-01	
 3.2314e-01	 3.3630e-01	 3.0863e-01	
 3.5044e-01	 3.4022e-01	 3.3657e-01	
 3.2096e-01	 3.3333e-01	 3.1470e-01	
 3.2751e-01	 3.4103e-01	 3.1470e-01	
 3.1550e-01	 3.4170e-01	 3.0863e-01	
 3.2205e-01	 3.3725e-01	 3.0620e-01	
 3.3624e-01	 3.4184e-01	 3.2564e-01	
 3.3079e-01	 3.4413e-01	 3.1349e-01	
 3.0022e-01	 3.4238e-01	 2.8919e-01	
 3.1987e-01	 3.4062e-01	 3.0498e-01	
 3.0022e-01	 3.3927e-01	 2.9405e-01	
 3.2096e-01	 3.4251e-01	 3.1227e-01	
 2.9585e-01	 3.3630e-01	 2.9769e-01	
 3.1659e-01	 3.3819e-01	 3.1713e-01	
 3.3952e-01	 3.3752e-01	 3.3293e-01	
 3.1987e-01	 3.4049e-01	 3.1349e-01	
 3.1114e-01	 3.3617e-01	 2.9648e-01	
 3.3952e-01	 3.3806e-01	 3.3293e-01	
 3.3843e-01	 3.3684e-01	 3.2928e-01	
 3.2751e-01	 3.3792e-01	 3.2199e-01	
 3.0459e-01	 3.3509e-01	 2.9162e-01	
 3.1550e-01	 3.3657e-01	 3.0863e-01	
 3.0459e-01	 3.3455e-01	 2.9526e-01	
 3.3952e-01	 3.3779e-01	 3.3293e-01	
 3.1332e-01	 3.3522e-01	 3.0498e-01	
 3.2860e-01	 3.3657e-01	 3.2078e-01	
 3.1878e-01	 3.3522e-01	 3.0498e-01	
 3.3515e-01	 3.3509e-01	 3.2928e-01	
 3.4607e-01	 3.3441e-01	 3.3900e-01	
 3.1878e-01	 3.3792e-01	 3.1956e-01	
 3.1769e-01	 3.3644e-01	 3.1106e-01	
 3.2314e-01	 3.4049e-01	 3.0863e-01	
 3.0895e-01	 3.4089e-01	 3.1227e-01	
 3.1332e-01	 3.4062e-01	 3.0498e-01	
 3.0459e-01	 3.3549e-01	 3.0620e-01	
 3.2642e-01	 3.3873e-01	 3.1835e-01	
 3.2205e-01	 3.3860e-01	 3.2078e-01	
 3.3079e-01	 3.3468e-01	 3.2321e-01	
 3.2751e-01	 3.3617e-01	 3.1835e-01	
 3.2314e-01	 3.3603e-01	 3.1956e-01	
 3.0786e-01	 3.3522e-01	 3.0134e-01	
 3.2642e-01	 3.3927e-01	 3.2199e-01	
 3.2096e-01	 3.4292e-01	 2.9769e-01	
 3.2096e-01	 3.3684e-01	 3.1592e-01	
 3.3406e-01	 3.3941e-01	 3.2321e-01	
 3.2205e-01	 3.3495e-01	 3.1713e-01	
 3.2096e-01	 3.3684e-01	 3.0255e-01	
 3.2860e-01	 3.3711e-01	 3.0741e-01	
 3.3188e-01	 3.3657e-01	 3.2685e-01	
 3.1223e-01	 3.3738e-01	 3.0377e-01	
 3.1332e-01	 3.3657e-01	 3.1349e-01	
 3.2314e-01	 3.3711e-01	 3.1470e-01	
 3.2969e-01	 3.3968e-01	 3.2078e-01	
 3.3843e-01	 3.4332e-01	 3.3050e-01	
 3.2096e-01	 3.3455e-01	 3.1835e-01	
 3.1223e-01	 3.4049e-01	 3.0134e-01	
 3.2314e-01	 3.3698e-01	 3.1470e-01	
 3.3079e-01	 3.3846e-01	 3.2564e-01	
 3.0895e-01	 3.3644e-01	 2.8676e-01	
 2.9258e-01	 3.4035e-01	 2.8190e-01	
 3.4279e-01	 3.3617e-01	 3.3414e-01	
 3.1987e-01	 3.3684e-01	 3.0498e-01	
 3.1550e-01	 3.4035e-01	 3.0984e-01	
 3.1332e-01	 3.3320e-01	 3.0984e-01	
 3.2642e-01	 3.4076e-01	 3.1956e-01	
 3.3406e-01	 3.3549e-01	 3.2685e-01	
 3.1550e-01	 3.3590e-01	 3.0984e-01	
 3.1332e-01	 3.3779e-01	 3.0984e-01	
 3.1441e-01	 3.4022e-01	 3.1592e-01	
 3.3406e-01	 3.3252e-01	 3.2685e-01	
 3.1441e-01	 3.3860e-01	 3.1592e-01	
 3.2424e-01	 3.3995e-01	 3.2442e-01	
 3.1769e-01	 3.4508e-01	 3.0863e-01	
 3.3079e-01	 3.4089e-01	 3.1713e-01	
 3.3515e-01	 3.3873e-01	 3.2928e-01	
 3.2314e-01	 3.3630e-01	 3.1956e-01	
 3.4170e-01	 3.3995e-01	 3.3171e-01	
 3.1114e-01	 3.3846e-01	 3.0620e-01	
 3.2751e-01	 3.3414e-01	 3.1835e-01	
 3.1332e-01	 3.3738e-01	 3.0863e-01	
 3.3406e-01	 3.3887e-01	 3.2685e-01	
 3.3843e-01	 3.4197e-01	 3.3050e-01	
 3.4279e-01	 3.3819e-01	 3.3050e-01	
 3.4607e-01	 3.3941e-01	 3.3536e-01	
 3.1659e-01	 3.3941e-01	 3.1227e-01	
 3.0786e-01	 3.3549e-01	 3.0498e-01	
 3.1223e-01	 3.3806e-01	 3.0741e-01	
 3.4279e-01	 3.4076e-01	 3.3171e-01	
 3.2096e-01	 3.3900e-01	 3.1470e-01	
 3.3515e-01	 3.3860e-01	 3.2928e-01	
 3.1769e-01	 3.3657e-01	 3.1106e-01	
 3.2642e-01	 3.4467e-01	 3.1592e-01	
 3.0349e-01	 3.3279e-01	 2.9769e-01	
 3.0786e-01	 3.3860e-01	 2.9891e-01	
 3.1769e-01	 3.3563e-01	 3.0498e-01	
 3.1987e-01	 3.3779e-01	 3.0498e-01	
 3.0349e-01	 3.3765e-01	 3.0377e-01	
 3.2424e-01	 3.4143e-01	 3.1592e-01	
 3.5262e-01	 3.3914e-01	 3.3779e-01	
 3.1332e-01	 3.3779e-01	 3.0012e-01	
 3.1223e-01	 3.3509e-01	 3.1106e-01	
 3.2205e-01	 3.3414e-01	 3.2078e-01	
 3.3406e-01	 3.3765e-01	 3.2685e-01	
 3.0786e-01	 3.4278e-01	 3.0134e-01	
 3.3406e-01	 3.4427e-01	 3.2321e-01	
 3.2314e-01	 3.3482e-01	 3.1106e-01	
 3.2096e-01	 3.4143e-01	 3.1835e-01	
 3.0568e-01	 3.3333e-01	 2.8797e-01	
 3.2969e-01	 3.3671e-01	 3.2078e-01	
 3.3079e-01	 3.3765e-01	 3.1713e-01	
 3.3297e-01	 3.3900e-01	 3.1835e-01	
 3.1878e-01	 3.3995e-01	 3.0863e-01	
 3.1878e-01	 3.3738e-01	 3.1349e-01	
 2.9039e-01	 3.3671e-01	 2.8311e-01	
 3.2096e-01	 3.3549e-01	 3.1713e-01	
 3.2096e-01	 3.3509e-01	 3.1470e-01	
 3.1114e-01	 3.3509e-01	 3.0377e-01	
 3.2096e-01	 3.3725e-01	 3.1106e-01	
 3.2751e-01	 3.3968e-01	 3.2442e-01	
 3.1223e-01	 3.3563e-01	 2.9648e-01	
 3.1550e-01	 3.3441e-01	 3.0620e-01	
 3.3188e-01	 3.3617e-01	 3.2685e-01	
 3.2533e-01	 3.3873e-01	 3.2078e-01	
 3.2096e-01	 3.3347e-01	 3.1470e-01	
 3.0895e-01	 3.3630e-01	 3.0620e-01	
 3.2642e-01	 3.4238e-01	 3.2321e-01	
 3.2969e-01	 3.3833e-01	 3.2078e-01	
 3.2314e-01	 3.3954e-01	 3.1470e-01	
 3.4061e-01	 3.3657e-01	 3.2928e-01	
 3.1114e-01	 3.3711e-01	 3.0863e-01	
 3.3515e-01	 3.3671e-01	 3.3171e-01	
 3.0786e-01	 3.3603e-01	 3.0741e-01	
 3.2205e-01	 3.3954e-01	 3.1592e-01	
 3.0459e-01	 3.3806e-01	 3.0255e-01	
 3.0349e-01	 3.3360e-01	 2.9891e-01	
 3.1769e-01	 3.3576e-01	 3.0863e-01	
 3.1332e-01	 3.3671e-01	 3.0984e-01	
 3.2642e-01	 3.3185e-01	 3.1349e-01	
 3.2205e-01	 3.3914e-01	 3.1592e-01	
 3.2860e-01	 3.3846e-01	 3.1713e-01	
 3.3734e-01	 3.3900e-01	 3.2564e-01	
 3.2969e-01	 3.3779e-01	 3.2078e-01	
 3.0677e-01	 3.3806e-01	 3.0741e-01	
 3.2096e-01	 3.3954e-01	 3.1592e-01	
 3.4498e-01	 3.3752e-01	 3.3900e-01	
 3.2642e-01	 3.3873e-01	 3.1835e-01	
 3.1004e-01	 3.4265e-01	 3.0984e-01	
 3.1114e-01	 3.4224e-01	 3.0620e-01	
 3.3406e-01	 3.4008e-01	 3.2442e-01	
 3.3624e-01	 3.3428e-01	 3.2199e-01	
 3.2314e-01	 3.4089e-01	 3.1956e-01	
 3.3843e-01	 3.4089e-01	 3.2199e-01	
 3.2969e-01	 3.3833e-01	 3.2078e-01	
 3.2642e-01	 3.3819e-01	 3.1956e-01	
 3.4170e-01	 3.3792e-01	 3.3171e-01	
 3.3734e-01	 3.3846e-01	 3.3050e-01	
 3.2642e-01	 3.3387e-01	 3.1349e-01	
 3.2860e-01	 3.3995e-01	 3.1592e-01	
 3.0240e-01	 3.3900e-01	 2.9405e-01	
 3.1550e-01	 3.3833e-01	 3.0620e-01	
 3.2314e-01	 3.4035e-01	 3.1106e-01	
 3.0786e-01	 3.3617e-01	 2.9283e-01	
 3.3188e-01	 3.4022e-01	 3.1713e-01	
 3.5699e-01	 3.3779e-01	 3.4265e-01	
 3.2642e-01	 3.3941e-01	 3.2078e-01	
 3.2969e-01	 3.4238e-01	 3.2078e-01	
 3.0349e-01	 3.3428e-01	 2.8919e-01	
 3.2314e-01	 3.4022e-01	 3.2078e-01	
 3.3406e-01	 3.3806e-01	 3.2442e-01	
 3.2205e-01	 3.4170e-01	 3.1470e-01	
 3.0677e-01	 3.4008e-01	 2.9040e-01	
 3.0677e-01	 3.3927e-01	 3.0255e-01	
 3.1550e-01	 3.3806e-01	 2.9891e-01	
 2.9694e-01	 3.3752e-01	 2.8919e-01	
 3.2205e-01	 3.3954e-01	 3.1713e-01	
 3.1223e-01	 3.3509e-01	 3.0134e-01	
 3.1332e-01	 3.3819e-01	 3.0498e-01	
 3.4607e-01	 3.3792e-01	 3.3900e-01	
 3.4389e-01	 3.3657e-01	 3.3779e-01	
 3.3079e-01	 3.4319e-01	 3.2564e-01	
 3.0349e-01	 3.3995e-01	 2.9891e-01	
 3.3406e-01	 3.3887e-01	 3.2685e-01	
 3.5808e-01	 3.3887e-01	 3.4143e-01	
 3.3515e-01	 3.4022e-01	 3.1349e-01	
 3.0568e-01	 3.3347e-01	 2.9769e-01	
 3.1878e-01	 3.4494e-01	 3.1349e-01	
 3.2642e-01	 3.4062e-01	 3.1106e-01	
 3.1550e-01	 3.3576e-01	 3.0984e-01	
 3.2533e-01	 3.3806e-01	 3.1592e-01	
 3.1004e-01	 3.4224e-01	 3.0620e-01	
 3.2533e-01	 3.4089e-01	 3.1592e-01	
 3.2751e-01	 3.3590e-01	 3.2442e-01	
 3.3406e-01	 3.3954e-01	 3.1592e-01	
 2.9694e-01	 3.4022e-01	 3.0134e-01	
 3.1332e-01	 3.3414e-01	 3.1592e-01	
 3.2424e-01	 3.4008e-01	 3.1713e-01	
 2.9694e-01	 3.3644e-01	 2.7825e-01	
 3.0022e-01	 3.3887e-01	 2.9405e-01	
 3.1441e-01	 3.3738e-01	 3.1592e-01	
 3.2205e-01	 3.3941e-01	 3.1592e-01	
 3.2642e-01	 3.3671e-01	 3.1956e-01	
 3.2424e-01	 3.3981e-01	 3.0498e-01	
 3.1769e-01	 3.3468e-01	 3.1106e-01	
 3.1441e-01	 3.4008e-01	 3.1592e-01	
 3.2424e-01	 3.3738e-01	 3.2199e-01	
 2.9585e-01	 3.3941e-01	 2.9283e-01	
 3.1332e-01	 3.3576e-01	 3.0984e-01	
 3.2751e-01	 3.3630e-01	 3.1470e-01	
 3.2424e-01	 3.3684e-01	 3.1713e-01	
 3.2860e-01	 3.3914e-01	 3.1592e-01	
 3.2642e-01	 3.4400e-01	 3.1956e-01	
 3.6463e-01	 3.3900e-01	 3.4751e-01	
 3.2096e-01	 3.3860e-01	 3.1106e-01	
 3.1987e-01	 3.3657e-01	 3.1227e-01	
 3.2969e-01	 3.3779e-01	 3.2685e-01	
 3.3188e-01	 3.3576e-01	 3.2685e-01	
 3.3734e-01	 3.3806e-01	 3.2564e-01	
 3.1550e-01	 3.3819e-01	 3.0984e-01	
 3.3188e-01	 3.3630e-01	 3.2685e-01	
 3.0459e-01	 3.4076e-01	 2.9648e-01	
 3.3952e-01	 3.3482e-01	 3.3171e-01	
 3.2969e-01	 3.4035e-01	 3.2078e-01	
 3.2969e-01	 3.3833e-01	 3.2078e-01	
 3.1223e-01	 3.3725e-01	 3.0377e-01	
 3.2969e-01	 3.3833e-01	 3.2442e-01	
 3.3188e-01	 3.3995e-01	 3.1835e-01	
 3.3406e-01	 3.3549e-01	 3.2321e-01	
 3.0459e-01	 3.4319e-01	 2.9405e-01	
 3.2860e-01	 3.3617e-01	 3.1956e-01	
 3.5590e-01	 3.3522e-01	 3.4508e-01	
 3.1550e-01	 3.3711e-01	 3.0620e-01	
 3.2424e-01	 3.3887e-01	 3.1713e-01	
 3.2205e-01	 3.4238e-01	 3.2078e-01	
 3.2969e-01	 3.3536e-01	 3.2078e-01	
 3.1004e-01	 3.3522e-01	 3.0620e-01	
 3.1223e-01	 3.3738e-01	 2.9648e-01	
 3.3734e-01	 3.3603e-01	 3.2564e-01	
 3.2642e-01	 3.3333e-01	 3.1835e-01	
 3.2533e-01	 3.3698e-01	 3.2078e-01	
 3.2096e-01	 3.3738e-01	 3.0620e-01	
 3.2314e-01	 3.4076e-01	 3.1956e-01	
 3.2096e-01	 3.3833e-01	 3.1470e-01	
 3.1332e-01	 3.3887e-01	 3.0498e-01	
 3.1878e-01	 3.4224e-01	 3.0863e-01	
 3.1659e-01	 3.3738e-01	 3.0984e-01	
 3.1004e-01	 3.3725e-01	 3.0620e-01	
 3.2424e-01	 3.4265e-01	 3.1713e-01	
 3.2751e-01	 3.4022e-01	 3.1227e-01	
 3.2205e-01	 3.4278e-01	 3.1227e-01	
 3.3952e-01	 3.3900e-01	 3.3171e-01	
 3.2642e-01	 3.4130e-01	 3.1835e-01	
 3.3079e-01	 3.3671e-01	 3.2442e-01	
 3.0022e-01	 3.4170e-01	 2.9769e-01	
 3.1878e-01	 3.3482e-01	 3.0984e-01	
 3.1004e-01	 3.3576e-01	 3.0984e-01	
 3.1550e-01	 3.3414e-01	 3.0741e-01	
 3.1878e-01	 3.4427e-01	 3.1349e-01	
 3.1332e-01	 3.3036e-01	 3.0984e-01	
 3.1223e-01	 3.3441e-01	 3.1106e-01	
 3.2642e-01	 3.4211e-01	 3.1956e-01	
