Test Error	Training Error	Valid Error	
 5.2090e-01	 4.9282e-01	 5.1770e-01	
 5.3080e-01	 4.9291e-01	 5.2350e-01	
 5.2660e-01	 4.9220e-01	 5.2170e-01	
 5.2340e-01	 4.9618e-01	 5.2290e-01	
 5.2640e-01	 4.8818e-01	 5.2130e-01	
 5.1710e-01	 4.9038e-01	 5.1850e-01	
 5.2170e-01	 4.8460e-01	 5.2210e-01	
 5.3000e-01	 4.8827e-01	 5.1430e-01	
 5.1990e-01	 4.8584e-01	 5.2130e-01	
 5.2100e-01	 4.8922e-01	 5.1490e-01	
 5.1860e-01	 4.8487e-01	 5.2651e-01	
 5.2660e-01	 4.8373e-01	 5.1970e-01	
 5.1650e-01	 4.8562e-01	 5.1570e-01	
 5.1260e-01	 4.8402e-01	 5.0810e-01	
 5.0830e-01	 4.8573e-01	 5.1610e-01	
 5.2100e-01	 4.8080e-01	 5.2070e-01	
 5.1620e-01	 4.7636e-01	 5.1230e-01	
 5.1340e-01	 4.7480e-01	 5.1070e-01	
 5.1220e-01	 4.7489e-01	 5.0910e-01	
 5.1390e-01	 4.7373e-01	 5.1250e-01	
 5.1070e-01	 4.7660e-01	 5.0710e-01	
 5.0840e-01	 4.7489e-01	 5.0610e-01	
 5.1490e-01	 4.7453e-01	 5.1230e-01	
 5.1520e-01	 4.7373e-01	 5.1290e-01	
 5.1490e-01	 4.7344e-01	 5.1150e-01	
 5.0810e-01	 4.7447e-01	 5.0970e-01	
 5.1190e-01	 4.7309e-01	 5.0630e-01	
 5.1880e-01	 4.7411e-01	 5.1890e-01	
 5.0680e-01	 4.7284e-01	 5.0030e-01	
 5.0440e-01	 4.7244e-01	 5.1030e-01	
 5.0630e-01	 4.7298e-01	 4.9970e-01	
 5.1000e-01	 4.7016e-01	 5.0590e-01	
 5.1040e-01	 4.7140e-01	 5.0370e-01	
 4.9980e-01	 4.7207e-01	 5.0270e-01	
 5.0640e-01	 4.7358e-01	 5.0910e-01	
 5.1020e-01	 4.7278e-01	 5.0770e-01	
 5.0500e-01	 4.6562e-01	 5.0270e-01	
 5.1000e-01	 4.6518e-01	 5.0610e-01	
 5.0230e-01	 4.6867e-01	 5.0090e-01	
