Test Error	Training Error	Valid Error	
 9.9091e-01	 9.8864e-01	 9.8914e-01	
 9.7070e-01	 9.8019e-01	 9.6930e-01	
 9.6396e-01	 9.6800e-01	 9.6406e-01	
 9.6396e-01	 9.6725e-01	 9.6406e-01	
 9.6396e-01	 9.6014e-01	 9.6406e-01	
 9.6396e-01	 9.5411e-01	 9.6406e-01	
 9.6396e-01	 9.4724e-01	 9.6406e-01	
 9.4476e-01	 9.4192e-01	 9.3411e-01	
 9.9091e-01	 9.3559e-01	 9.8877e-01	
 9.6160e-01	 9.2727e-01	 9.5882e-01	
 9.6396e-01	 9.2490e-01	 9.6406e-01	
 9.6396e-01	 9.2536e-01	 9.6406e-01	
 9.6396e-01	 9.2373e-01	 9.6406e-01	
 9.6396e-01	 9.2390e-01	 9.6406e-01	
 9.6396e-01	 9.2244e-01	 9.6406e-01	
 9.6396e-01	 9.2394e-01	 9.6406e-01	
 9.6396e-01	 9.2353e-01	 9.6406e-01	
 9.6396e-01	 9.2361e-01	 9.6406e-01	
 9.6396e-01	 9.2286e-01	 9.6406e-01	
 9.6396e-01	 9.2635e-01	 9.6406e-01	
 9.6396e-01	 9.2286e-01	 9.6406e-01	
 9.6160e-01	 9.2269e-01	 9.5882e-01	
 9.6396e-01	 9.2419e-01	 9.6406e-01	
 9.6396e-01	 9.2402e-01	 9.6406e-01	
 9.6396e-01	 9.2565e-01	 9.6406e-01	
 9.6396e-01	 9.2407e-01	 9.6406e-01	
 9.6396e-01	 9.2457e-01	 9.6406e-01	
 9.6396e-01	 9.2282e-01	 9.6406e-01	
 9.6396e-01	 9.2332e-01	 9.6406e-01	
 9.6396e-01	 9.2290e-01	 9.6406e-01	
 9.6396e-01	 9.2136e-01	 9.6406e-01	
 9.6160e-01	 9.2294e-01	 9.5882e-01	
 9.6396e-01	 9.2440e-01	 9.6406e-01	
 9.6396e-01	 9.2278e-01	 9.6406e-01	
 9.6396e-01	 9.2253e-01	 9.6406e-01	
 9.6396e-01	 9.2402e-01	 9.6406e-01	
 9.6396e-01	 9.2432e-01	 9.6406e-01	
 9.6396e-01	 9.2278e-01	 9.6406e-01	
 9.6160e-01	 9.2723e-01	 9.5882e-01	
 9.6396e-01	 9.2303e-01	 9.6406e-01	
 9.6396e-01	 9.2278e-01	 9.6406e-01	
 9.6396e-01	 9.2169e-01	 9.6406e-01	
 9.6396e-01	 9.2282e-01	 9.6406e-01	
 9.6396e-01	 9.2090e-01	 9.6406e-01	
 9.6396e-01	 9.2461e-01	 9.6406e-01	
 9.6396e-01	 9.2203e-01	 9.6406e-01	
 9.6396e-01	 9.2265e-01	 9.6406e-01	
 9.6396e-01	 9.2419e-01	 9.6406e-01	
 9.6396e-01	 9.2298e-01	 9.6406e-01	
 9.6160e-01	 9.2286e-01	 9.5882e-01	
 9.6396e-01	 9.2373e-01	 9.6406e-01	
 9.6396e-01	 9.2411e-01	 9.6406e-01	
 9.6396e-01	 9.2365e-01	 9.6406e-01	
 9.6396e-01	 9.2382e-01	 9.6406e-01	
 9.6396e-01	 9.2207e-01	 9.6406e-01	
 9.6396e-01	 9.2411e-01	 9.6406e-01	
 9.6396e-01	 9.2427e-01	 9.6406e-01	
 9.6396e-01	 9.2432e-01	 9.6406e-01	
 9.6396e-01	 9.2523e-01	 9.6406e-01	
 9.6396e-01	 9.2556e-01	 9.6406e-01	
 9.6396e-01	 9.2598e-01	 9.6406e-01	
 9.6160e-01	 9.2457e-01	 9.5882e-01	
 9.6396e-01	 9.2269e-01	 9.6406e-01	
 9.6160e-01	 9.2348e-01	 9.5882e-01	
 9.6396e-01	 9.2332e-01	 9.6406e-01	
 9.6396e-01	 9.2224e-01	 9.6406e-01	
 9.6396e-01	 9.2473e-01	 9.6406e-01	
 9.6396e-01	 9.2240e-01	 9.6406e-01	
 9.6396e-01	 9.2457e-01	 9.6406e-01	
 9.6396e-01	 9.2394e-01	 9.6406e-01	
 9.6396e-01	 9.2228e-01	 9.6406e-01	
 9.6396e-01	 9.2419e-01	 9.6406e-01	
 9.6160e-01	 9.2178e-01	 9.5882e-01	
 9.6396e-01	 9.2419e-01	 9.6406e-01	
 9.6396e-01	 9.2486e-01	 9.6406e-01	
 9.6396e-01	 9.2486e-01	 9.6406e-01	
 9.6160e-01	 9.2219e-01	 9.5882e-01	
 9.6396e-01	 9.2419e-01	 9.6406e-01	
 9.6396e-01	 9.2481e-01	 9.6406e-01	
 9.6396e-01	 9.2569e-01	 9.6406e-01	
 9.6396e-01	 9.2461e-01	 9.6406e-01	
 9.6396e-01	 9.2390e-01	 9.6406e-01	
 9.6396e-01	 9.2411e-01	 9.6406e-01	
 9.6396e-01	 9.2511e-01	 9.6406e-01	
 9.6396e-01	 9.2340e-01	 9.6406e-01	
 9.6396e-01	 9.2398e-01	 9.6406e-01	
 9.6396e-01	 9.2124e-01	 9.6406e-01	
 9.6396e-01	 9.2161e-01	 9.6406e-01	
 9.6396e-01	 9.2481e-01	 9.6406e-01	
 9.6396e-01	 9.2298e-01	 9.6406e-01	
 9.6396e-01	 9.2369e-01	 9.6406e-01	
 9.6396e-01	 9.2556e-01	 9.6406e-01	
 9.6396e-01	 9.2407e-01	 9.6406e-01	
 9.6396e-01	 9.2411e-01	 9.6406e-01	
 9.6396e-01	 9.2344e-01	 9.6406e-01	
 9.6160e-01	 9.2361e-01	 9.5882e-01	
 9.6396e-01	 9.2373e-01	 9.6406e-01	
 9.6396e-01	 9.2336e-01	 9.6406e-01	
 9.6396e-01	 9.2303e-01	 9.6406e-01	
 9.6396e-01	 9.2615e-01	 9.6406e-01	
 9.6396e-01	 9.2348e-01	 9.6406e-01	
 9.6396e-01	 9.2253e-01	 9.6406e-01	
 9.6396e-01	 9.2273e-01	 9.6406e-01	
