Test Error	Training Error	Valid Error	
 2.0197e-01	 2.1250e-01	 2.0292e-01	
 2.0524e-01	 2.1345e-01	 2.0656e-01	
 1.9105e-01	 2.1358e-01	 1.9198e-01	
 1.9432e-01	 2.1183e-01	 1.9563e-01	
 2.0742e-01	 2.1291e-01	 2.1264e-01	
 2.0524e-01	 2.1183e-01	 2.1142e-01	
 2.1179e-01	 2.1642e-01	 2.1385e-01	
 2.1179e-01	 2.1534e-01	 2.1385e-01	
 2.0524e-01	 2.1345e-01	 2.0656e-01	
 2.1179e-01	 2.1817e-01	 2.1385e-01	
 2.1070e-01	 2.1453e-01	 2.1871e-01	
 2.1179e-01	 2.1453e-01	 2.1385e-01	
 2.0742e-01	 2.1561e-01	 2.0656e-01	
 2.0087e-01	 2.1561e-01	 2.1264e-01	
 2.0633e-01	 2.1453e-01	 2.1628e-01	
 2.1397e-01	 2.1061e-01	 2.1750e-01	
 1.9978e-01	 2.1304e-01	 2.0292e-01	
 1.9541e-01	 2.1291e-01	 1.9927e-01	
 1.9760e-01	 2.1439e-01	 2.0292e-01	
 2.1070e-01	 2.1682e-01	 2.1871e-01	
 2.0742e-01	 2.1291e-01	 2.0656e-01	
 2.0742e-01	 2.1493e-01	 2.1142e-01	
 2.1179e-01	 2.1480e-01	 2.1385e-01	
 2.0742e-01	 2.0832e-01	 2.1142e-01	
 2.0087e-01	 2.1345e-01	 2.0292e-01	
 1.8886e-01	 2.1925e-01	 1.8591e-01	
 2.0524e-01	 2.1709e-01	 2.1142e-01	
 2.0197e-01	 2.1601e-01	 2.0778e-01	
 1.9760e-01	 2.1520e-01	 2.0292e-01	
 2.1179e-01	 2.1399e-01	 2.1385e-01	
 1.9323e-01	 2.1318e-01	 1.9441e-01	
 2.1179e-01	 2.1183e-01	 2.1385e-01	
 2.1179e-01	 2.1790e-01	 2.1993e-01	
 1.9978e-01	 2.1399e-01	 2.0170e-01	
 1.9651e-01	 2.1696e-01	 1.9563e-01	
 1.9978e-01	 2.1237e-01	 2.0292e-01	
 2.0524e-01	 2.1426e-01	 2.0656e-01	
 1.9760e-01	 2.1007e-01	 2.0049e-01	
 1.9541e-01	 2.1169e-01	 1.9927e-01	
 2.0742e-01	 2.1196e-01	 2.1142e-01	
 2.1834e-01	 2.1412e-01	 2.2843e-01	
 2.1179e-01	 2.1655e-01	 2.1385e-01	
 2.0742e-01	 2.0953e-01	 2.1142e-01	
 2.0415e-01	 2.1223e-01	 2.1142e-01	
 1.9869e-01	 2.1291e-01	 1.9806e-01	
 1.9760e-01	 2.1534e-01	 1.9684e-01	
 2.0742e-01	 2.1412e-01	 2.1142e-01	
 2.1179e-01	 2.1169e-01	 2.1385e-01	
 2.1070e-01	 2.1547e-01	 2.1871e-01	
 2.0306e-01	 2.1385e-01	 2.0413e-01	
 2.0087e-01	 2.1628e-01	 2.0292e-01	
 2.1179e-01	 2.1453e-01	 2.1385e-01	
 2.0742e-01	 2.1331e-01	 2.0656e-01	
 2.1179e-01	 2.1331e-01	 2.1507e-01	
 2.0633e-01	 2.1574e-01	 2.1021e-01	
 2.0742e-01	 2.1385e-01	 2.1142e-01	
 2.0524e-01	 2.1480e-01	 2.0656e-01	
 2.0087e-01	 2.1183e-01	 2.0292e-01	
 2.0633e-01	 2.1318e-01	 2.1628e-01	
 2.0742e-01	 2.1129e-01	 2.0656e-01	
 1.9323e-01	 2.1588e-01	 1.9441e-01	
 2.0633e-01	 2.1871e-01	 2.1142e-01	
 2.0306e-01	 2.1520e-01	 2.0656e-01	
 2.0415e-01	 2.1102e-01	 2.1142e-01	
 2.1179e-01	 2.1952e-01	 2.1385e-01	
 2.0197e-01	 2.1898e-01	 2.0778e-01	
 1.9760e-01	 2.1223e-01	 2.0292e-01	
 2.0742e-01	 2.1412e-01	 2.0656e-01	
 2.0306e-01	 2.1291e-01	 2.0413e-01	
 2.0524e-01	 2.1129e-01	 2.1507e-01	
 2.0197e-01	 2.1844e-01	 2.0778e-01	
 1.9651e-01	 2.1669e-01	 1.9077e-01	
 2.0633e-01	 2.1358e-01	 2.1628e-01	
 1.9323e-01	 2.1574e-01	 1.8955e-01	
 1.9760e-01	 2.1534e-01	 1.9684e-01	
 1.9541e-01	 2.1480e-01	 1.9441e-01	
 2.1507e-01	 2.1277e-01	 2.2965e-01	
 2.0742e-01	 2.1831e-01	 2.1142e-01	
 2.0633e-01	 2.1520e-01	 2.1021e-01	
 1.9978e-01	 2.1615e-01	 2.0292e-01	
 2.0087e-01	 2.1493e-01	 1.9927e-01	
 2.1179e-01	 2.1034e-01	 2.1993e-01	
 1.9541e-01	 2.1075e-01	 1.9927e-01	
 2.1179e-01	 2.1507e-01	 2.1385e-01	
 2.0633e-01	 2.1250e-01	 2.1021e-01	
 1.9323e-01	 2.1318e-01	 1.9441e-01	
 1.9869e-01	 2.1561e-01	 1.9806e-01	
 2.0197e-01	 2.1318e-01	 2.0778e-01	
 2.0742e-01	 2.1628e-01	 2.0656e-01	
 1.9541e-01	 2.1439e-01	 1.9441e-01	
 2.0197e-01	 2.1628e-01	 2.0778e-01	
 2.0197e-01	 2.1588e-01	 2.0778e-01	
 1.8668e-01	 2.1183e-01	 1.8104e-01	
 2.1179e-01	 2.1196e-01	 2.1993e-01	
 2.1179e-01	 2.1196e-01	 2.1993e-01	
 1.9323e-01	 2.1412e-01	 1.9441e-01	
 2.0742e-01	 2.1412e-01	 2.1142e-01	
 1.9651e-01	 2.1345e-01	 1.9563e-01	
 1.8886e-01	 2.1736e-01	 1.8712e-01	
 1.9432e-01	 2.1615e-01	 1.8955e-01	
 1.9541e-01	 2.1817e-01	 2.0049e-01	
 2.0306e-01	 2.1210e-01	 2.0656e-01	
 2.1179e-01	 2.1345e-01	 2.1385e-01	
 2.0742e-01	 2.1399e-01	 2.1142e-01	
 1.9978e-01	 2.1331e-01	 2.0292e-01	
 2.0087e-01	 2.1453e-01	 1.9806e-01	
 2.0633e-01	 2.0953e-01	 2.1628e-01	
 2.0961e-01	 2.1291e-01	 2.0899e-01	
 1.9323e-01	 2.1642e-01	 1.9441e-01	
 1.9323e-01	 2.1129e-01	 1.9441e-01	
 2.1179e-01	 2.1601e-01	 2.1385e-01	
 2.0306e-01	 2.1277e-01	 2.0413e-01	
 1.9978e-01	 2.1331e-01	 2.0292e-01	
 1.9651e-01	 2.1466e-01	 1.9320e-01	
 2.1179e-01	 2.1601e-01	 2.1385e-01	
 2.0415e-01	 2.1345e-01	 2.1142e-01	
 2.0742e-01	 2.1507e-01	 2.0656e-01	
 2.0742e-01	 2.1237e-01	 2.1142e-01	
 2.1179e-01	 2.1453e-01	 2.1385e-01	
 2.0197e-01	 2.1277e-01	 2.0778e-01	
 2.0742e-01	 2.1142e-01	 2.0656e-01	
 1.9323e-01	 2.1885e-01	 1.9563e-01	
 1.9869e-01	 2.1345e-01	 1.9806e-01	
 2.0087e-01	 2.1142e-01	 2.0292e-01	
 2.1179e-01	 2.1709e-01	 2.1385e-01	
 2.0197e-01	 2.1466e-01	 2.0535e-01	
 1.9760e-01	 2.1520e-01	 2.0292e-01	
 2.0197e-01	 2.1520e-01	 2.0535e-01	
 1.9541e-01	 2.1277e-01	 1.9441e-01	
 1.9651e-01	 2.1561e-01	 1.9563e-01	
 2.1179e-01	 2.1763e-01	 2.1385e-01	
 2.1179e-01	 2.1223e-01	 2.1385e-01	
 1.9432e-01	 2.1318e-01	 1.9077e-01	
 2.0633e-01	 2.1831e-01	 2.1628e-01	
 1.9760e-01	 2.1250e-01	 2.0292e-01	
 1.9978e-01	 2.1115e-01	 2.0535e-01	
 2.0524e-01	 2.1547e-01	 2.0656e-01	
 1.9760e-01	 2.1561e-01	 2.0292e-01	
 1.9760e-01	 2.1318e-01	 2.0292e-01	
 2.1179e-01	 2.1642e-01	 2.1385e-01	
 1.9541e-01	 2.1385e-01	 1.9927e-01	
 2.0197e-01	 2.1250e-01	 2.0778e-01	
 1.9541e-01	 2.1291e-01	 1.9927e-01	
 2.0087e-01	 2.1466e-01	 1.9927e-01	
 2.0742e-01	 2.1345e-01	 2.1142e-01	
 2.0197e-01	 2.1507e-01	 2.0899e-01	
 2.0742e-01	 2.1628e-01	 2.1142e-01	
 1.9978e-01	 2.1318e-01	 2.0292e-01	
 1.8996e-01	 2.1399e-01	 1.8226e-01	
 1.9978e-01	 2.1493e-01	 2.0292e-01	
 1.9651e-01	 2.0778e-01	 1.9077e-01	
 2.0852e-01	 2.1291e-01	 2.1385e-01	
 2.1179e-01	 2.1048e-01	 2.1385e-01	
 1.8777e-01	 2.1223e-01	 1.7740e-01	
 2.0742e-01	 2.1574e-01	 2.1142e-01	
 2.0742e-01	 2.1750e-01	 2.1142e-01	
 1.9323e-01	 2.1520e-01	 1.9441e-01	
 2.0742e-01	 2.1574e-01	 2.0656e-01	
 1.9978e-01	 2.1223e-01	 2.0292e-01	
 1.9978e-01	 2.1412e-01	 2.0292e-01	
 1.9760e-01	 2.1196e-01	 2.0292e-01	
 2.1179e-01	 2.1412e-01	 2.1385e-01	
 1.9651e-01	 2.1655e-01	 1.9077e-01	
 2.1179e-01	 2.1399e-01	 2.1385e-01	
 2.0524e-01	 2.1588e-01	 2.0535e-01	
 2.1179e-01	 2.1183e-01	 2.1385e-01	
 2.1179e-01	 2.1196e-01	 2.1385e-01	
 2.1179e-01	 2.1588e-01	 2.1993e-01	
 2.0633e-01	 2.1574e-01	 2.1628e-01	
 2.1507e-01	 2.1682e-01	 2.2357e-01	
 2.0742e-01	 2.1844e-01	 2.1142e-01	
 2.0742e-01	 2.1129e-01	 2.1142e-01	
 1.9323e-01	 2.1358e-01	 1.8955e-01	
 2.0524e-01	 2.1561e-01	 2.0656e-01	
 2.0415e-01	 2.1129e-01	 2.1142e-01	
 2.0197e-01	 2.1048e-01	 2.0778e-01	
 1.9651e-01	 2.1115e-01	 1.9563e-01	
 2.0415e-01	 2.1426e-01	 2.0535e-01	
 2.0742e-01	 2.1426e-01	 2.1142e-01	
 2.0742e-01	 2.1480e-01	 2.1142e-01	
 2.0197e-01	 2.1358e-01	 2.0778e-01	
 2.0633e-01	 2.1426e-01	 2.1021e-01	
 2.1179e-01	 2.1453e-01	 2.1385e-01	
 2.1179e-01	 2.1520e-01	 2.1993e-01	
 1.9651e-01	 2.1858e-01	 1.9563e-01	
 2.0961e-01	 2.1088e-01	 2.1507e-01	
 1.9760e-01	 2.1196e-01	 2.0292e-01	
 1.9978e-01	 2.1615e-01	 2.0292e-01	
 2.1179e-01	 2.1520e-01	 2.1385e-01	
 2.0415e-01	 2.1817e-01	 2.1142e-01	
 1.9651e-01	 2.1358e-01	 1.9563e-01	
 2.0742e-01	 2.1331e-01	 2.1142e-01	
 2.0633e-01	 2.1345e-01	 2.1021e-01	
 2.0961e-01	 2.1601e-01	 2.1385e-01	
 2.1616e-01	 2.1547e-01	 2.2236e-01	
 2.0742e-01	 2.1412e-01	 2.1142e-01	
 2.0524e-01	 2.1453e-01	 2.0535e-01	
 1.9978e-01	 2.1291e-01	 2.0170e-01	
 2.0633e-01	 2.1331e-01	 2.1021e-01	
 1.9651e-01	 2.1561e-01	 1.9077e-01	
 2.0742e-01	 2.1237e-01	 2.1142e-01	
 2.0742e-01	 2.1547e-01	 2.1142e-01	
 1.9978e-01	 2.1291e-01	 2.0292e-01	
 2.0524e-01	 2.1210e-01	 2.1021e-01	
 2.0524e-01	 2.1453e-01	 2.0535e-01	
 2.0415e-01	 2.1831e-01	 2.0656e-01	
 2.0742e-01	 2.1628e-01	 2.1142e-01	
 2.0742e-01	 2.1048e-01	 2.1142e-01	
 1.9432e-01	 2.1669e-01	 1.8591e-01	
 2.0524e-01	 2.1507e-01	 2.1142e-01	
 2.0415e-01	 2.1291e-01	 2.1142e-01	
 2.0742e-01	 2.1520e-01	 2.1142e-01	
 2.1179e-01	 2.1615e-01	 2.1385e-01	
 2.1179e-01	 2.1169e-01	 2.1993e-01	
 1.9869e-01	 2.1237e-01	 1.9806e-01	
 2.0742e-01	 2.1115e-01	 2.0656e-01	
 2.0633e-01	 2.1412e-01	 2.1021e-01	
 1.9651e-01	 2.1547e-01	 1.9563e-01	
 2.1179e-01	 2.1534e-01	 2.1507e-01	
 2.0742e-01	 2.1520e-01	 2.1142e-01	
 2.0415e-01	 2.1453e-01	 2.1142e-01	
 2.0524e-01	 2.1574e-01	 2.0170e-01	
 2.0742e-01	 2.1561e-01	 2.0656e-01	
 1.9978e-01	 2.1466e-01	 2.0292e-01	
 2.0197e-01	 2.1426e-01	 2.0778e-01	
 2.0742e-01	 2.1412e-01	 2.0656e-01	
 2.1179e-01	 2.1196e-01	 2.1385e-01	
 2.0742e-01	 2.1615e-01	 2.1142e-01	
 2.0742e-01	 2.1318e-01	 2.1142e-01	
 1.9760e-01	 2.1345e-01	 1.9684e-01	
 2.1616e-01	 2.1210e-01	 2.2236e-01	
 2.0633e-01	 2.1547e-01	 2.1628e-01	
 2.1179e-01	 2.1048e-01	 2.1993e-01	
 2.0087e-01	 2.1574e-01	 2.0292e-01	
 2.0633e-01	 2.1642e-01	 2.1628e-01	
 2.0197e-01	 2.1169e-01	 2.0778e-01	
 1.9432e-01	 2.1709e-01	 1.9077e-01	
 2.0961e-01	 2.1034e-01	 2.1507e-01	
 2.1179e-01	 2.1439e-01	 2.1385e-01	
 1.9541e-01	 2.1439e-01	 1.9563e-01	
 1.9978e-01	 2.1466e-01	 2.0292e-01	
 1.9978e-01	 2.1480e-01	 2.0778e-01	
 2.1288e-01	 2.1912e-01	 2.1750e-01	
 2.0306e-01	 2.1250e-01	 2.0049e-01	
 2.0633e-01	 2.1048e-01	 2.0899e-01	
 1.8777e-01	 2.1439e-01	 1.8348e-01	
 2.1179e-01	 2.1669e-01	 2.1385e-01	
 2.0742e-01	 2.1493e-01	 2.1142e-01	
 2.0415e-01	 2.1871e-01	 2.1142e-01	
 2.0742e-01	 2.1345e-01	 2.0656e-01	
 1.9760e-01	 2.1264e-01	 2.0292e-01	
 2.1179e-01	 2.1723e-01	 2.1993e-01	
 2.0742e-01	 2.1669e-01	 2.0656e-01	
 1.8996e-01	 2.1804e-01	 1.8348e-01	
 2.0087e-01	 2.1601e-01	 1.9806e-01	
 2.0197e-01	 2.1412e-01	 2.0778e-01	
 2.0306e-01	 2.0845e-01	 2.0049e-01	
 2.0742e-01	 2.1372e-01	 2.1142e-01	
 2.0742e-01	 2.1142e-01	 2.1142e-01	
 2.1179e-01	 2.1358e-01	 2.1993e-01	
 1.9323e-01	 2.1372e-01	 1.9441e-01	
 1.9978e-01	 2.1669e-01	 2.0292e-01	
 1.9760e-01	 2.1237e-01	 2.0292e-01	
 2.0633e-01	 2.1520e-01	 2.1021e-01	
 2.0742e-01	 2.1075e-01	 2.1142e-01	
 1.9541e-01	 2.1534e-01	 1.9927e-01	
 2.0087e-01	 2.1507e-01	 2.0292e-01	
 2.0087e-01	 2.1480e-01	 2.0413e-01	
 1.9978e-01	 2.1466e-01	 2.0292e-01	
 2.0087e-01	 2.1264e-01	 1.9806e-01	
 2.0415e-01	 2.1507e-01	 2.1142e-01	
 2.0524e-01	 2.1210e-01	 2.0656e-01	
 2.0197e-01	 2.1142e-01	 2.0778e-01	
 1.9978e-01	 2.1507e-01	 2.0292e-01	
 1.8668e-01	 2.1682e-01	 1.8712e-01	
 2.0524e-01	 2.1358e-01	 2.1750e-01	
 2.1179e-01	 2.1561e-01	 2.1385e-01	
 2.0524e-01	 2.1345e-01	 2.0170e-01	
 1.9978e-01	 2.1898e-01	 2.0292e-01	
 2.1616e-01	 2.1399e-01	 2.2236e-01	
 1.9432e-01	 2.1588e-01	 1.8955e-01	
 2.0742e-01	 2.1399e-01	 2.1142e-01	
 2.0306e-01	 2.1466e-01	 2.0413e-01	
 2.0524e-01	 2.1709e-01	 2.0535e-01	
 2.0087e-01	 2.1331e-01	 1.9806e-01	
 2.0742e-01	 2.1520e-01	 2.0656e-01	
 1.9978e-01	 2.1736e-01	 2.0292e-01	
 2.0633e-01	 2.1682e-01	 2.1628e-01	
 1.9651e-01	 2.1507e-01	 1.9077e-01	
 2.0742e-01	 2.1034e-01	 2.1142e-01	
 2.1179e-01	 2.1439e-01	 2.1993e-01	
 2.0197e-01	 2.1318e-01	 2.0778e-01	
 1.9760e-01	 2.1129e-01	 2.0292e-01	
 2.0742e-01	 2.0872e-01	 2.0656e-01	
 2.0742e-01	 2.1385e-01	 2.1142e-01	
 1.9760e-01	 2.1331e-01	 1.9684e-01	
 1.9978e-01	 2.1507e-01	 2.0170e-01	
 2.1179e-01	 2.1102e-01	 2.1385e-01	
 1.9541e-01	 2.1358e-01	 1.9441e-01	
 2.0415e-01	 2.1480e-01	 2.0535e-01	
 1.9323e-01	 2.1385e-01	 1.9441e-01	
 2.0742e-01	 2.1075e-01	 2.1142e-01	
 1.8668e-01	 2.1007e-01	 1.8104e-01	
 2.0742e-01	 2.1574e-01	 2.1142e-01	
 1.9214e-01	 2.1426e-01	 1.8834e-01	
 2.0633e-01	 2.1372e-01	 2.1628e-01	
 2.0087e-01	 2.1480e-01	 1.9806e-01	
 1.8668e-01	 2.1129e-01	 1.8104e-01	
 2.0633e-01	 2.1237e-01	 2.1142e-01	
 2.1179e-01	 2.1669e-01	 2.1385e-01	
 2.0633e-01	 2.1615e-01	 2.1021e-01	
 2.1397e-01	 2.1547e-01	 2.1993e-01	
 2.0633e-01	 2.1601e-01	 2.1628e-01	
 1.9978e-01	 2.1453e-01	 2.0292e-01	
 1.9978e-01	 2.1520e-01	 2.0778e-01	
 2.0306e-01	 2.1520e-01	 2.1264e-01	
 2.0306e-01	 2.1291e-01	 2.0413e-01	
 2.0633e-01	 2.1250e-01	 2.1628e-01	
 2.0742e-01	 2.1831e-01	 2.1142e-01	
 2.1179e-01	 2.1385e-01	 2.1385e-01	
 2.0742e-01	 2.1493e-01	 2.1142e-01	
 2.0742e-01	 2.1048e-01	 2.1142e-01	
 2.0742e-01	 2.1534e-01	 2.1142e-01	
 2.1179e-01	 2.1399e-01	 2.1385e-01	
 2.0742e-01	 2.1615e-01	 2.1142e-01	
 2.0742e-01	 2.1277e-01	 2.0656e-01	
 2.0742e-01	 2.1426e-01	 2.1142e-01	
 2.0524e-01	 2.1304e-01	 2.0535e-01	
 2.0087e-01	 2.1493e-01	 1.9806e-01	
 1.9323e-01	 2.1331e-01	 1.9563e-01	
 1.9760e-01	 2.1507e-01	 2.0292e-01	
 1.9323e-01	 2.1534e-01	 1.9441e-01	
 2.1616e-01	 2.0994e-01	 2.2236e-01	
 2.0961e-01	 2.1412e-01	 2.1385e-01	
 2.0742e-01	 2.1493e-01	 2.1142e-01	
 2.0306e-01	 2.1439e-01	 2.0413e-01	
 2.1179e-01	 2.1331e-01	 2.1385e-01	
 2.0742e-01	 2.1655e-01	 2.1142e-01	
 1.9760e-01	 2.1291e-01	 2.0292e-01	
 2.0742e-01	 2.1291e-01	 2.1142e-01	
 2.0197e-01	 2.1385e-01	 2.0292e-01	
 2.0197e-01	 2.1736e-01	 2.0778e-01	
 1.9760e-01	 2.1885e-01	 1.9684e-01	
 2.0633e-01	 2.1034e-01	 2.1628e-01	
 2.0197e-01	 2.1439e-01	 2.0778e-01	
 2.0633e-01	 2.1520e-01	 2.1021e-01	
 1.9541e-01	 2.1439e-01	 1.9927e-01	
 1.9432e-01	 2.1318e-01	 1.8955e-01	
 2.0087e-01	 2.1669e-01	 1.9806e-01	
 2.0087e-01	 2.1385e-01	 1.9806e-01	
 2.0633e-01	 2.1183e-01	 2.1628e-01	
 2.1179e-01	 2.1358e-01	 2.1385e-01	
 2.1179e-01	 2.1628e-01	 2.1385e-01	
 1.9105e-01	 2.1439e-01	 1.9198e-01	
 2.1179e-01	 2.1561e-01	 2.1993e-01	
 1.9323e-01	 2.1601e-01	 1.9441e-01	
 2.0087e-01	 2.1223e-01	 1.9806e-01	
 1.9760e-01	 2.1628e-01	 1.9684e-01	
 2.1179e-01	 2.1439e-01	 2.1385e-01	
 2.0742e-01	 2.1196e-01	 2.1142e-01	
 2.0087e-01	 2.1250e-01	 1.9927e-01	
 2.1179e-01	 2.1507e-01	 2.1385e-01	
 2.0415e-01	 2.1601e-01	 2.0535e-01	
 2.0742e-01	 2.1439e-01	 2.1142e-01	
 2.1179e-01	 2.1750e-01	 2.1385e-01	
 2.1070e-01	 2.1196e-01	 2.1871e-01	
 2.1179e-01	 2.1399e-01	 2.1385e-01	
 1.9651e-01	 2.1655e-01	 1.9077e-01	
 1.9651e-01	 2.1304e-01	 1.9563e-01	
 2.1179e-01	 2.1601e-01	 2.1385e-01	
 1.9651e-01	 2.1453e-01	 1.9563e-01	
 1.9651e-01	 2.1277e-01	 1.9563e-01	
 2.1179e-01	 2.1129e-01	 2.1385e-01	
 2.0742e-01	 2.1331e-01	 2.1142e-01	
 1.9323e-01	 2.1372e-01	 1.9441e-01	
 2.1179e-01	 2.1210e-01	 2.1507e-01	
 2.0415e-01	 2.1574e-01	 2.1142e-01	
 1.9978e-01	 2.1237e-01	 2.0778e-01	
 2.0742e-01	 2.1318e-01	 2.1142e-01	
 1.9323e-01	 2.1331e-01	 1.8955e-01	
 2.0306e-01	 2.1642e-01	 2.0656e-01	
 2.0524e-01	 2.1210e-01	 2.0535e-01	
 1.9869e-01	 2.1574e-01	 1.9684e-01	
 1.9105e-01	 2.1466e-01	 1.9198e-01	
 2.0742e-01	 2.1331e-01	 2.1142e-01	
 2.0306e-01	 2.1642e-01	 2.0413e-01	
 1.9323e-01	 2.1210e-01	 1.9441e-01	
 2.0524e-01	 2.1601e-01	 2.1750e-01	
 1.8886e-01	 2.1412e-01	 1.8712e-01	
 1.9323e-01	 2.1682e-01	 1.9441e-01	
 2.0087e-01	 2.0886e-01	 1.9806e-01	
 1.9651e-01	 2.1385e-01	 1.9077e-01	
 1.9760e-01	 2.1642e-01	 2.0292e-01	
 2.0742e-01	 2.1628e-01	 2.1142e-01	
 1.9541e-01	 2.1291e-01	 1.9927e-01	
 2.0633e-01	 2.1412e-01	 2.1628e-01	
 2.1179e-01	 2.1426e-01	 2.1385e-01	
 1.9541e-01	 2.1196e-01	 1.9927e-01	
 2.0742e-01	 2.1142e-01	 2.1142e-01	
 1.9760e-01	 2.1183e-01	 1.9684e-01	
 1.9432e-01	 2.1507e-01	 1.9077e-01	
 1.9978e-01	 2.1318e-01	 2.0292e-01	
 1.9214e-01	 2.1372e-01	 1.8834e-01	
 1.9323e-01	 2.1372e-01	 1.9441e-01	
 2.0306e-01	 2.1574e-01	 2.0413e-01	
 1.9651e-01	 2.1588e-01	 1.9563e-01	
 2.1179e-01	 2.1615e-01	 2.1385e-01	
 2.0197e-01	 2.1763e-01	 2.0535e-01	
 2.0742e-01	 2.1682e-01	 2.0656e-01	
 2.1179e-01	 2.1048e-01	 2.1993e-01	
 2.1179e-01	 2.1412e-01	 2.1385e-01	
 2.0742e-01	 2.1601e-01	 2.1142e-01	
 2.1179e-01	 2.1534e-01	 2.1385e-01	
 1.8886e-01	 2.1561e-01	 1.8591e-01	
 2.0524e-01	 2.1453e-01	 2.0535e-01	
 2.0633e-01	 2.1183e-01	 2.1021e-01	
 1.9978e-01	 2.1061e-01	 2.0292e-01	
 2.0742e-01	 2.1304e-01	 2.1142e-01	
 2.0087e-01	 2.1588e-01	 2.0292e-01	
 2.0306e-01	 2.1696e-01	 2.0413e-01	
 2.0524e-01	 2.1561e-01	 2.0535e-01	
 2.0306e-01	 2.1466e-01	 2.0049e-01	
 1.9978e-01	 2.1412e-01	 2.0292e-01	
 2.0633e-01	 2.1399e-01	 2.1628e-01	
 1.9978e-01	 2.1264e-01	 2.0292e-01	
 2.0197e-01	 2.1304e-01	 2.0778e-01	
 1.9978e-01	 2.1345e-01	 2.0292e-01	
 2.0524e-01	 2.1304e-01	 2.0535e-01	
