0.31,0.38,0.42000000000000004,0.8640000000000001,0.78,0.362
0.33399999999999996,0.394,0.33999999999999997,0.9199999999999999,0.82,0.354
0.26,0.33999999999999997,0.33999999999999997,0.86,0.8859999999999999,0.346
0.284,0.71,0.426,0.53,0.8380000000000001,0.606
0.258,0.45199999999999996,0.426,0.6639999999999999,0.9480000000000001,0.5740000000000001
0.264,0.388,0.388,0.504,0.9359999999999999,0.51
0.264,0.8320000000000001,0.73,0.394,0.5740000000000001,0.852
0.258,0.6839999999999999,0.632,0.388,0.8119999999999999,0.774
0.27799999999999997,0.6,0.858,0.46399999999999997,0.748,0.826
0.41200000000000003,0.43200000000000005,0.858,0.322,0.42000000000000004,0.484
0.8779999999999999,0.27,0.458,0.23199999999999998,0.246,0.252
0.954,0.258,0.49000000000000005,0.252,0.246,0.246
0.922,0.296,0.438,0.258,0.264,0.27799999999999997
0.806,0.33599999999999997,0.284,0.238,0.22599999999999998,0.258
0.606,0.43200000000000005,0.41200000000000003,0.388,0.368,0.374
0.568,0.388,0.426,0.354,0.33599999999999997,0.374
0.612,0.368,0.458,0.354,0.34199999999999997,0.368
0.27799999999999997,0.794,0.33599999999999997,0.438,0.736,0.722
0.252,0.826,0.354,0.48,0.62,0.548
0.33599999999999997,0.742,0.348,0.484,0.632,0.606
0.5740000000000001,0.31,0.9359999999999999,0.304,0.304,0.32999999999999996
0.6,0.388,0.8699999999999999,0.33599999999999997,0.31,0.316
0.588,0.394,0.9480000000000001,0.33599999999999997,0.34199999999999997,0.40599999999999997
0.27799999999999997,0.6,0.374,0.768,0.762,0.458
0.33599999999999997,0.6639999999999999,0.42000000000000004,0.82,0.78,0.542
0.27799999999999997,0.62,0.368,0.704,0.788,0.47000000000000003
0.29,0.612,0.32,0.654,0.8960000000000001,0.554
0.23199999999999998,0.806,0.42000000000000004,0.704,0.884,0.5740000000000001
0.22000000000000003,0.67,0.46399999999999997,0.6639999999999999,0.9039999999999999,0.548
0.23199999999999998,0.6,0.394,0.612,0.8699999999999999,0.51
0.252,0.606,0.8380000000000001,0.588,0.89,0.82
0.238,0.658,0.606,0.704,0.8320000000000001,0.6900000000000001
0.246,0.632,0.548,0.71,0.858,0.678
0.884,0.31,0.284,0.284,0.29,0.29
0.8960000000000001,0.33599999999999997,0.316,0.32999999999999996,0.31,0.316
0.858,0.29,0.296,0.29,0.284,0.264
0.368,0.458,0.742,0.47000000000000003,0.46399999999999997,0.426
0.38,0.562,0.504,0.47800000000000004,0.46399999999999997,0.46399999999999997
0.42000000000000004,0.426,0.722,0.43200000000000005,0.42000000000000004,0.41200000000000003
0.238,0.8699999999999999,0.366,0.5740000000000001,0.754,0.6839999999999999
0.252,0.852,0.38,0.5740000000000001,0.722,0.67
0.27799999999999997,0.884,0.388,0.554,0.736,0.762
0.354,0.51,0.942,0.484,0.516,0.5740000000000001
0.368,0.36,0.968,0.43200000000000005,0.38,0.438
0.354,0.354,0.962,0.4,0.4,0.504
0.27799999999999997,0.40599999999999997,0.314,0.916,0.754,0.33599999999999997
0.29,0.568,0.33599999999999997,0.8119999999999999,0.774,0.38
0.284,0.426,0.31,0.8320000000000001,0.716,0.354
0.252,0.42000000000000004,0.362,0.704,0.942,0.45199999999999996
0.27799999999999997,0.374,0.388,0.722,0.916,0.388
0.504,0.516,0.522,0.394,0.58,0.5740000000000001
0.3,0.5940000000000001,0.734,0.5660000000000001,0.754,0.76
0.33599999999999997,0.568,0.722,0.58,0.768,0.638
0.9800000000000001,0.22599999999999998,0.252,0.22000000000000003,0.20600000000000002,0.22000000000000003
0.974,0.24,0.286,0.20600000000000002,0.21400000000000002,0.21400000000000002
0.922,0.264,0.27799999999999997,0.246,0.22000000000000003,0.238
1.0,0.22599999999999998,0.252,0.22000000000000003,0.22000000000000003,0.21200000000000002
0.5740000000000001,0.504,0.42000000000000004,0.394,0.394,0.41200000000000003
0.5740000000000001,0.484,0.316,0.368,0.354,0.354
0.5,0.42000000000000004,0.33999999999999997,0.3,0.346,0.306
0.284,0.8,0.31,0.47800000000000004,0.6519999999999999,0.606
0.246,0.8779999999999999,0.29,0.522,0.638,0.542
0.264,0.8,0.374,0.52,0.754,0.638
0.27,0.826,0.322,0.42000000000000004,0.762,0.62
0.426,0.31,0.994,0.32999999999999996,0.29,0.42000000000000004
0.43200000000000005,0.38,0.994,0.348,0.362,0.62
0.43200000000000005,0.368,0.9880000000000001,0.34199999999999997,0.32999999999999996,0.46399999999999997
0.27799999999999997,0.374,0.346,0.916,0.638,0.33599999999999997
0.304,0.516,0.348,0.916,0.73,0.322
0.296,0.496,0.438,0.8960000000000001,0.6839999999999999,0.43200000000000005
0.27,0.438,0.446,0.678,0.9099999999999999,0.516
0.27,0.46399999999999997,0.394,0.806,0.8779999999999999,0.47000000000000003
0.27799999999999997,0.49000000000000005,0.33399999999999996,0.858,0.8119999999999999,0.42000000000000004
0.304,0.45199999999999996,0.89,0.632,0.606,0.58
0.322,0.47800000000000004,0.794,0.638,0.742,0.548
0.31,0.484,0.8,0.716,0.71,0.612
0.89,0.258,0.22000000000000003,0.238,0.252,0.238
0.8380000000000001,0.296,0.32999999999999996,0.258,0.264,0.27
0.446,0.41200000000000003,0.368,0.5740000000000001,0.47000000000000003,0.374
0.46399999999999997,0.446,0.33599999999999997,0.536,0.47000000000000003,0.368
0.40599999999999997,0.43200000000000005,0.33599999999999997,0.562,0.47800000000000004,0.362
0.296,0.8460000000000001,0.368,0.51,0.548,0.458
0.284,0.852,0.348,0.504,0.612,0.496
0.296,0.78,0.354,0.562,0.658,0.484
0.4,0.354,0.9359999999999999,0.362,0.32999999999999996,0.40599999999999997
0.42000000000000004,0.368,0.916,0.438,0.40599999999999997,0.42000000000000004
0.484,0.368,0.9480000000000001,0.388,0.374,0.41200000000000003
0.252,0.374,0.296,0.9359999999999999,0.8,0.31
0.252,0.6639999999999999,0.304,0.826,0.9039999999999999,0.548
0.252,0.606,0.40599999999999997,0.8699999999999999,0.922,0.5940000000000001
0.252,0.496,0.45199999999999996,0.736,0.922,0.516
0.264,0.62,0.48600000000000004,0.45199999999999996,0.8779999999999999,0.62
0.322,0.504,0.458,0.536,0.942,0.638
0.246,0.8119999999999999,0.82,0.46399999999999997,0.6519999999999999,0.852
0.27,0.6639999999999999,0.93,0.484,0.794,0.9039999999999999
0.284,0.73,0.568,0.43200000000000005,0.658,0.8119999999999999
0.9039999999999999,0.264,0.316,0.22000000000000003,0.252,0.246
0.8640000000000001,0.322,0.284,0.296,0.304,0.296
0.93,0.264,0.29,0.238,0.258,0.258
0.58,0.53,0.348,0.374,0.38,0.374
0.696,0.438,0.31,0.33599999999999997,0.31,0.316
0.5940000000000001,0.47800000000000004,0.34199999999999997,0.362,0.322,0.368
0.32999999999999996,0.8460000000000001,0.348,0.426,0.548,0.536
0.27799999999999997,0.9039999999999999,0.322,0.354,0.542,0.522
0.252,0.968,0.32999999999999996,0.426,0.504,0.446
0.368,0.47000000000000003,0.9880000000000001,0.4,0.504,0.658
0.46399999999999997,0.32999999999999996,0.994,0.362,0.38,0.45199999999999996
0.394,0.446,0.9800000000000001,0.426,0.47800000000000004,0.606
0.238,0.51,0.322,0.89,0.73,0.34199999999999997
0.29,0.47800000000000004,0.33399999999999996,0.9039999999999999,0.6639999999999999,0.34199999999999997
0.264,0.522,0.322,0.8960000000000001,0.646,0.388
0.264,0.606,0.316,0.73,0.858,0.374
0.29,0.638,0.362,0.632,0.8380000000000001,0.554
0.286,0.5740000000000001,0.354,0.866,0.774,0.42000000000000004
0.322,0.536,0.82,0.632,0.762,0.78
0.33599999999999997,0.62,0.748,0.638,0.716,0.774
0.296,0.6519999999999999,0.678,0.542,0.612,0.748
0.954,0.27,0.284,0.22599999999999998,0.22599999999999998,0.23199999999999998
0.93,0.294,0.258,0.246,0.264,0.22000000000000003
0.8960000000000001,0.284,0.296,0.264,0.31,0.27
0.536,0.42000000000000004,0.322,0.438,0.40599999999999997,0.33599999999999997
0.568,0.458,0.374,0.53,0.49000000000000005,0.40599999999999997
0.554,0.4,0.368,0.46399999999999997,0.446,0.522
0.304,0.806,0.354,0.53,0.606,0.588
0.258,0.748,0.27799999999999997,0.6,0.646,0.458
0.34199999999999997,0.632,0.368,0.696,0.638,0.516
0.8640000000000001,0.296,0.6639999999999999,0.27,0.27799999999999997,0.27799999999999997
0.536,0.29,0.9039999999999999,0.38,0.40599999999999997,0.4
0.47800000000000004,0.31,0.8960000000000001,0.394,0.368,0.362
0.51,0.43200000000000005,0.362,0.43200000000000005,0.388,0.388
0.40599999999999997,0.458,0.322,0.542,0.47000000000000003,0.374
0.33599999999999997,0.6,0.368,0.634,0.73,0.516
0.534,0.534,0.354,0.45999999999999996,0.62,0.442
0.49000000000000005,0.388,0.304,0.43200000000000005,0.522,0.32999999999999996
0.31,0.722,0.73,0.368,0.542,0.774
0.458,0.458,0.768,0.388,0.46399999999999997,0.458
0.38,0.40599999999999997,0.9039999999999999,0.374,0.374,0.522
0.858,0.31,0.29,0.27799999999999997,0.252,0.246
0.8779999999999999,0.284,0.42000000000000004,0.264,0.252,0.246
0.8380000000000001,0.29,0.368,0.284,0.27,0.27799999999999997
0.606,0.46399999999999997,0.354,0.348,0.354,0.33599999999999997
0.658,0.446,0.368,0.33599999999999997,0.33599999999999997,0.34199999999999997
0.638,0.45199999999999996,0.34199999999999997,0.374,0.348,0.34199999999999997
0.4,0.754,0.33399999999999996,0.354,0.354,0.458
0.496,0.536,0.362,0.394,0.38,0.368
0.40599999999999997,0.696,0.388,0.374,0.43200000000000005,0.554
0.536,0.32999999999999996,0.9880000000000001,0.296,0.29,0.354
0.58,0.306,0.96,0.286,0.274,0.314
0.53,0.354,0.9880000000000001,0.32999999999999996,0.304,0.38
0.284,0.638,0.354,0.8119999999999999,0.8,0.516
0.27799999999999997,0.516,0.348,0.826,0.696,0.388
0.31,0.43200000000000005,0.354,0.8320000000000001,0.6639999999999999,0.388
0.27,0.362,0.438,0.632,0.962,0.47800000000000004
0.31,0.47800000000000004,0.46399999999999997,0.646,0.93,0.46399999999999997
0.27,0.47800000000000004,0.38,0.62,0.9099999999999999,0.5740000000000001
0.284,0.612,0.658,0.504,0.8320000000000001,0.6900000000000001
0.29,0.554,0.626,0.46399999999999997,0.8779999999999999,0.62
0.27,0.612,0.67,0.47800000000000004,0.8380000000000001,0.6839999999999999
0.8640000000000001,0.304,0.252,0.22599999999999998,0.22599999999999998,0.252
0.8699999999999999,0.32999999999999996,0.22599999999999998,0.22599999999999998,0.252,0.31
0.922,0.33599999999999997,0.304,0.258,0.264,0.29
0.568,0.516,0.374,0.368,0.374,0.368
0.612,0.46399999999999997,0.304,0.368,0.34199999999999997,0.33599999999999997
0.5940000000000001,0.38,0.284,0.322,0.304,0.264
0.33599999999999997,0.82,0.29,0.348,0.446,0.458
0.296,0.8460000000000001,0.29,0.368,0.504,0.496
0.322,0.774,0.31,0.47000000000000003,0.606,0.496
0.32999999999999996,0.554,0.922,0.42000000000000004,0.5740000000000001,0.748
0.40599999999999997,0.40599999999999997,0.916,0.374,0.388,0.562
0.354,0.504,0.954,0.40599999999999997,0.426,0.6639999999999999
0.27799999999999997,0.646,0.34199999999999997,0.8320000000000001,0.78,0.438
0.29,0.47000000000000003,0.316,0.8460000000000001,0.62,0.362
0.316,0.562,0.348,0.722,0.62,0.40599999999999997
0.274,0.5860000000000001,0.45999999999999996,0.5599999999999999,0.8400000000000001,0.666
0.29,0.6519999999999999,0.354,0.568,0.8640000000000001,0.554
0.27,0.646,0.304,0.678,0.8779999999999999,0.568
