Test Error	Training Error	Valid Error	
 8.2205e-01	 8.2409e-01	 7.9830e-01	
 7.6092e-01	 6.4021e-01	 7.3633e-01	
 6.3210e-01	 5.9133e-01	 5.9903e-01	
 6.1681e-01	 5.5731e-01	 5.8809e-01	
 5.8734e-01	 5.2126e-01	 5.4313e-01	
 5.9934e-01	 5.1276e-01	 5.5286e-01	
 5.6441e-01	 5.0425e-01	 5.1640e-01	
 5.5895e-01	 4.8954e-01	 5.0668e-01	
 5.4258e-01	 4.7374e-01	 4.9818e-01	
 5.4148e-01	 4.5457e-01	 5.0304e-01	
 5.3930e-01	 4.7833e-01	 5.0304e-01	
 5.4585e-01	 4.7617e-01	 5.0547e-01	
 5.3930e-01	 4.7968e-01	 5.0304e-01	
 5.3930e-01	 4.7577e-01	 5.0304e-01	
 5.3821e-01	 4.7644e-01	 5.0061e-01	
 5.4148e-01	 4.7536e-01	 4.9696e-01	
 5.3493e-01	 4.7739e-01	 4.9453e-01	
 5.3493e-01	 4.7685e-01	 4.9453e-01	
 5.3493e-01	 4.7860e-01	 4.9453e-01	
 5.3493e-01	 4.7752e-01	 4.9453e-01	
 5.3493e-01	 4.7995e-01	 4.9453e-01	
 5.4258e-01	 4.7914e-01	 4.9939e-01	
 5.4585e-01	 4.7766e-01	 5.0547e-01	
 5.4585e-01	 4.7847e-01	 5.0547e-01	
 5.4148e-01	 4.7469e-01	 4.9696e-01	
 5.3166e-01	 4.7806e-01	 4.9818e-01	
 5.3493e-01	 4.7712e-01	 4.9453e-01	
 5.4585e-01	 4.7671e-01	 5.0547e-01	
 5.3930e-01	 4.7563e-01	 5.0304e-01	
 5.4585e-01	 4.7968e-01	 5.0547e-01	
 5.3930e-01	 4.7752e-01	 5.0304e-01	
 5.3493e-01	 4.7685e-01	 4.9453e-01	
 5.3493e-01	 4.7739e-01	 4.9453e-01	
 5.3930e-01	 4.7685e-01	 5.0304e-01	
 5.4585e-01	 4.7887e-01	 5.0547e-01	
 5.4148e-01	 4.7712e-01	 4.9696e-01	
 5.4585e-01	 4.7469e-01	 5.0547e-01	
 5.2838e-01	 4.7968e-01	 4.9210e-01	
 5.3493e-01	 4.7766e-01	 4.9453e-01	
 5.3930e-01	 4.7631e-01	 5.0304e-01	
 5.3493e-01	 4.7752e-01	 4.9453e-01	
 5.3493e-01	 4.7698e-01	 4.9453e-01	
 5.4148e-01	 4.7712e-01	 4.9696e-01	
 5.3930e-01	 4.7752e-01	 5.0304e-01	
 5.3493e-01	 4.7739e-01	 4.9453e-01	
 5.3930e-01	 4.7604e-01	 5.0304e-01	
 5.3930e-01	 4.8022e-01	 5.0304e-01	
 5.3930e-01	 4.7685e-01	 5.0304e-01	
 5.3493e-01	 4.7617e-01	 4.9453e-01	
 5.4694e-01	 4.7766e-01	 5.0790e-01	
 5.3166e-01	 4.7698e-01	 4.9818e-01	
 5.4148e-01	 4.7455e-01	 4.9696e-01	
 5.3930e-01	 4.7739e-01	 5.0304e-01	
 5.3930e-01	 4.7928e-01	 5.0304e-01	
 5.3493e-01	 4.7779e-01	 4.9453e-01	
 5.4585e-01	 4.7928e-01	 5.0547e-01	
 5.3493e-01	 4.7550e-01	 4.9453e-01	
 5.3493e-01	 4.7982e-01	 4.9453e-01	
 5.4585e-01	 4.7604e-01	 5.0547e-01	
 5.4585e-01	 4.8036e-01	 5.0547e-01	
 5.3930e-01	 4.7739e-01	 5.0304e-01	
 5.3603e-01	 4.7563e-01	 4.9696e-01	
 5.4148e-01	 4.7928e-01	 4.9696e-01	
 5.3493e-01	 4.7617e-01	 4.9453e-01	
 5.3166e-01	 4.7590e-01	 4.8846e-01	
 5.3493e-01	 4.7779e-01	 4.9453e-01	
 5.3930e-01	 4.7793e-01	 5.0304e-01	
 5.4585e-01	 4.7563e-01	 5.0547e-01	
 5.4585e-01	 4.7604e-01	 5.0547e-01	
 5.4585e-01	 4.7725e-01	 5.0547e-01	
 5.4585e-01	 4.7725e-01	 5.0547e-01	
 5.4585e-01	 4.7415e-01	 5.0547e-01	
 5.4585e-01	 4.7955e-01	 5.0547e-01	
