Test Error	Training Error	Valid Error	
 1.7910e-01	 1.3784e-01	 1.7020e-01	
 1.8650e-01	 1.3627e-01	 1.7360e-01	
 2.1440e-01	 1.3791e-01	 2.0720e-01	
 2.0520e-01	 1.3711e-01	 1.9080e-01	
 1.8400e-01	 1.3451e-01	 1.7380e-01	
 1.6780e-01	 1.3758e-01	 1.5700e-01	
 1.8620e-01	 1.3771e-01	 1.7320e-01	
 1.7710e-01	 1.3840e-01	 1.6720e-01	
 1.8240e-01	 1.3656e-01	 1.7360e-01	
 1.8130e-01	 1.3207e-01	 1.6800e-01	
 1.7890e-01	 1.3958e-01	 1.7200e-01	
 1.8460e-01	 1.3582e-01	 1.7520e-01	
 1.7850e-01	 1.3611e-01	 1.7060e-01	
 1.8530e-01	 1.3804e-01	 1.7900e-01	
 1.8850e-01	 1.3822e-01	 1.7780e-01	
 2.0540e-01	 1.3451e-01	 1.9960e-01	
 1.8020e-01	 1.3469e-01	 1.8040e-01	
 1.9200e-01	 1.3631e-01	 1.7840e-01	
 1.7810e-01	 1.3489e-01	 1.7000e-01	
 1.9800e-01	 1.3820e-01	 1.8640e-01	
 1.8480e-01	 1.3644e-01	 1.7660e-01	
 1.7310e-01	 1.1349e-01	 1.6320e-01	
 1.5830e-01	 1.0762e-01	 1.4740e-01	
 1.5650e-01	 1.0071e-01	 1.4860e-01	
 1.5320e-01	 1.0027e-01	 1.5120e-01	
 1.6180e-01	 1.0100e-01	 1.5540e-01	
 1.6510e-01	 9.7956e-02	 1.5440e-01	
 1.8560e-01	 9.7511e-02	 1.8100e-01	
 1.7800e-01	 9.9644e-02	 1.6720e-01	
 1.5620e-01	 9.5356e-02	 1.5120e-01	
 1.6510e-01	 9.6000e-02	 1.6080e-01	
 1.5300e-01	 9.3844e-02	 1.4460e-01	
 1.5360e-01	 9.5178e-02	 1.4400e-01	
 1.9390e-01	 9.4689e-02	 1.8200e-01	
 1.5080e-01	 9.5600e-02	 1.4560e-01	
 1.6950e-01	 9.5089e-02	 1.5820e-01	
 1.5230e-01	 9.2867e-02	 1.4560e-01	
 1.5860e-01	 9.2911e-02	 1.5100e-01	
 1.7620e-01	 9.2356e-02	 1.6720e-01	
 1.6570e-01	 9.5533e-02	 1.5480e-01	
 1.5730e-01	 9.6800e-02	 1.4740e-01	
 1.6150e-01	 9.1311e-02	 1.5360e-01	
 1.8110e-01	 9.3444e-02	 1.7760e-01	
 1.8140e-01	 9.1089e-02	 1.7260e-01	
 1.6570e-01	 9.2444e-02	 1.5360e-01	
 1.4850e-01	 9.3778e-02	 1.4060e-01	
 1.6200e-01	 9.3289e-02	 1.5260e-01	
 1.5150e-01	 9.5222e-02	 1.4520e-01	
