Test Error	Training Error	Valid Error	
 6.6240e-01	 6.3942e-01	 6.7213e-01	
 6.7180e-01	 6.3876e-01	 6.7694e-01	
 6.5150e-01	 6.2669e-01	 6.5593e-01	
 6.5790e-01	 6.2358e-01	 6.5633e-01	
 6.4860e-01	 6.1820e-01	 6.5333e-01	
 6.3900e-01	 5.9704e-01	 6.4393e-01	
 6.3010e-01	 5.9082e-01	 6.3013e-01	
 6.1470e-01	 5.8518e-01	 6.2412e-01	
 6.2360e-01	 5.8004e-01	 6.3353e-01	
 6.2050e-01	 5.7880e-01	 6.2853e-01	
 6.1410e-01	 5.7671e-01	 6.1352e-01	
 6.1480e-01	 5.7398e-01	 6.1852e-01	
 6.0850e-01	 5.6836e-01	 6.0752e-01	
 6.0710e-01	 5.6551e-01	 6.1392e-01	
 6.0720e-01	 5.6249e-01	 6.0392e-01	
 6.0550e-01	 5.6058e-01	 6.0892e-01	
 5.9550e-01	 5.5880e-01	 5.9952e-01	
 5.9960e-01	 5.5489e-01	 6.0352e-01	
 5.9410e-01	 5.4987e-01	 5.9412e-01	
 5.9810e-01	 5.4716e-01	 5.9952e-01	
 5.9260e-01	 5.4622e-01	 5.9532e-01	
 5.7830e-01	 5.4522e-01	 5.7712e-01	
 5.8440e-01	 5.4264e-01	 5.7772e-01	
 5.9390e-01	 5.4144e-01	 5.8872e-01	
 5.8170e-01	 5.3676e-01	 5.8272e-01	
 5.8350e-01	 5.3676e-01	 5.8212e-01	
 5.8750e-01	 5.3587e-01	 5.9412e-01	
 5.7330e-01	 5.3338e-01	 5.7712e-01	
 5.7180e-01	 5.3040e-01	 5.7271e-01	
 5.7240e-01	 5.2829e-01	 5.7191e-01	
 5.5800e-01	 5.2236e-01	 5.5191e-01	
 5.6710e-01	 5.2344e-01	 5.7071e-01	
 5.6930e-01	 5.2300e-01	 5.6971e-01	
 5.7240e-01	 5.1909e-01	 5.7211e-01	
 5.7150e-01	 5.2149e-01	 5.7331e-01	
 5.6720e-01	 5.1649e-01	 5.6231e-01	
 5.5630e-01	 5.1262e-01	 5.5231e-01	
 5.7820e-01	 5.1336e-01	 5.7151e-01	
 5.6550e-01	 5.1182e-01	 5.6491e-01	
 5.6010e-01	 5.1249e-01	 5.5631e-01	
 5.5710e-01	 5.0687e-01	 5.6051e-01	
 5.5470e-01	 5.0558e-01	 5.6231e-01	
 5.4810e-01	 5.0498e-01	 5.4711e-01	
 5.5290e-01	 5.0587e-01	 5.5311e-01	
 5.5480e-01	 5.0031e-01	 5.5191e-01	
 5.7020e-01	 5.0173e-01	 5.6731e-01	
 5.4890e-01	 5.0342e-01	 5.4811e-01	
 5.4160e-01	 4.9867e-01	 5.4371e-01	
 5.4890e-01	 4.9818e-01	 5.4831e-01	
 5.4180e-01	 4.9538e-01	 5.3271e-01	
 5.5220e-01	 4.9593e-01	 5.5391e-01	
 5.5670e-01	 4.9613e-01	 5.5131e-01	
 5.4710e-01	 4.9073e-01	 5.4851e-01	
 5.5660e-01	 4.8711e-01	 5.4951e-01	
 5.5210e-01	 4.8896e-01	 5.5251e-01	
 5.3430e-01	 4.7500e-01	 5.2951e-01	
 5.3630e-01	 4.6913e-01	 5.4011e-01	
 5.2770e-01	 4.6609e-01	 5.3011e-01	
 5.3620e-01	 4.6380e-01	 5.3531e-01	
 5.4140e-01	 4.6133e-01	 5.3751e-01	
 5.3730e-01	 4.5987e-01	 5.3151e-01	
 5.2770e-01	 4.5744e-01	 5.2330e-01	
 5.2910e-01	 4.5658e-01	 5.2531e-01	
 5.2020e-01	 4.5533e-01	 5.2190e-01	
 5.3110e-01	 4.5382e-01	 5.2531e-01	
 5.2810e-01	 4.5313e-01	 5.2651e-01	
 5.2590e-01	 4.5276e-01	 5.2551e-01	
 5.3160e-01	 4.5284e-01	 5.2511e-01	
 5.3060e-01	 4.4978e-01	 5.3631e-01	
 5.1750e-01	 4.5009e-01	 5.1930e-01	
 5.2480e-01	 4.4842e-01	 5.2631e-01	
 5.2840e-01	 4.4544e-01	 5.2831e-01	
 5.2050e-01	 4.4818e-01	 5.1470e-01	
 5.2140e-01	 4.4658e-01	 5.2531e-01	
 5.2050e-01	 4.4309e-01	 5.2390e-01	
 5.3410e-01	 4.4213e-01	 5.2651e-01	
 5.2050e-01	 4.4380e-01	 5.2050e-01	
 5.2140e-01	 4.4009e-01	 5.1970e-01	
 5.2430e-01	 4.3882e-01	 5.1890e-01	
 5.2020e-01	 4.3820e-01	 5.1010e-01	
 5.2200e-01	 4.3811e-01	 5.2410e-01	
 5.1900e-01	 4.3669e-01	 5.1290e-01	
 5.2340e-01	 4.3724e-01	 5.1850e-01	
 5.2240e-01	 4.3673e-01	 5.2350e-01	
