Test Error	Training Error	Valid Error	
 1.7630e-01	 1.6660e-01	 1.6320e-01	
 1.8330e-01	 1.6127e-01	 1.7580e-01	
 1.6890e-01	 1.6093e-01	 1.5980e-01	
 1.6980e-01	 1.5827e-01	 1.6160e-01	
 1.6940e-01	 1.5867e-01	 1.6660e-01	
 1.7260e-01	 1.5809e-01	 1.6340e-01	
 1.7390e-01	 1.5913e-01	 1.7220e-01	
 1.7190e-01	 1.5660e-01	 1.6820e-01	
 1.8120e-01	 1.5562e-01	 1.7280e-01	
 1.6100e-01	 1.5493e-01	 1.6220e-01	
 1.7090e-01	 1.5402e-01	 1.6480e-01	
 1.8880e-01	 1.5313e-01	 1.7820e-01	
 1.8480e-01	 1.5333e-01	 1.7820e-01	
 1.7240e-01	 1.5547e-01	 1.6080e-01	
 1.6820e-01	 1.5307e-01	 1.5940e-01	
 1.6350e-01	 1.5187e-01	 1.6000e-01	
 1.8670e-01	 1.5402e-01	 1.7760e-01	
 1.8920e-01	 1.5280e-01	 1.8060e-01	
 1.8440e-01	 1.5549e-01	 1.8020e-01	
 1.8140e-01	 1.5024e-01	 1.8080e-01	
 1.6690e-01	 1.5220e-01	 1.6360e-01	
 1.8160e-01	 1.5038e-01	 1.7240e-01	
 1.8770e-01	 1.5320e-01	 1.8160e-01	
 1.8190e-01	 1.5467e-01	 1.6980e-01	
 1.7300e-01	 1.5131e-01	 1.6900e-01	
 1.6190e-01	 1.5187e-01	 1.5540e-01	
 1.6890e-01	 1.5191e-01	 1.6260e-01	
 1.6520e-01	 1.5002e-01	 1.5740e-01	
 1.8620e-01	 1.4933e-01	 1.7600e-01	
 1.7400e-01	 1.5191e-01	 1.6920e-01	
 1.8050e-01	 1.5331e-01	 1.6860e-01	
 1.5610e-01	 1.4887e-01	 1.4840e-01	
 1.9400e-01	 1.5182e-01	 1.9140e-01	
 1.7410e-01	 1.5358e-01	 1.6960e-01	
 1.7920e-01	 1.5058e-01	 1.7260e-01	
 1.6190e-01	 1.5231e-01	 1.6000e-01	
 1.9160e-01	 1.5162e-01	 1.8160e-01	
 1.6700e-01	 1.4987e-01	 1.6580e-01	
 1.9050e-01	 1.4884e-01	 1.8200e-01	
 1.8790e-01	 1.4840e-01	 1.7320e-01	
 1.9620e-01	 1.5156e-01	 1.8880e-01	
 1.7660e-01	 1.5138e-01	 1.6020e-01	
 1.6810e-01	 1.4916e-01	 1.6320e-01	
 1.6230e-01	 1.5027e-01	 1.5120e-01	
 1.8000e-01	 1.5149e-01	 1.7400e-01	
 1.7080e-01	 1.4971e-01	 1.6880e-01	
 1.6720e-01	 1.4827e-01	 1.5900e-01	
 1.7120e-01	 1.4847e-01	 1.6760e-01	
 1.6350e-01	 1.4784e-01	 1.5940e-01	
 1.4700e-01	 1.2787e-01	 1.4000e-01	
 1.5020e-01	 1.2016e-01	 1.4180e-01	
 1.5170e-01	 1.2162e-01	 1.3720e-01	
 1.5410e-01	 1.1784e-01	 1.4640e-01	
 1.4990e-01	 1.1884e-01	 1.4780e-01	
 1.5330e-01	 1.1676e-01	 1.4700e-01	
 1.3970e-01	 1.1727e-01	 1.3240e-01	
 1.4280e-01	 1.1491e-01	 1.4140e-01	
 1.5260e-01	 1.1407e-01	 1.4700e-01	
 1.5240e-01	 1.1344e-01	 1.4680e-01	
 1.5560e-01	 1.1400e-01	 1.5180e-01	
 1.4190e-01	 1.1449e-01	 1.4200e-01	
 1.5030e-01	 1.1480e-01	 1.4140e-01	
 1.4840e-01	 1.1231e-01	 1.4620e-01	
 1.6770e-01	 1.1113e-01	 1.6160e-01	
 1.4740e-01	 1.1349e-01	 1.3820e-01	
 1.4620e-01	 1.1449e-01	 1.3580e-01	
 1.4960e-01	 1.0904e-01	 1.4600e-01	
 1.5400e-01	 1.1129e-01	 1.4880e-01	
 1.4740e-01	 1.1218e-01	 1.4240e-01	
 1.6030e-01	 1.1209e-01	 1.5960e-01	
 1.5320e-01	 1.0936e-01	 1.4200e-01	
 1.5160e-01	 1.1049e-01	 1.4860e-01	
 1.6530e-01	 1.1204e-01	 1.6080e-01	
 1.4570e-01	 1.1247e-01	 1.3760e-01	
 1.5480e-01	 1.1176e-01	 1.4420e-01	
 1.4780e-01	 1.1053e-01	 1.4520e-01	
 1.4760e-01	 1.1016e-01	 1.4340e-01	
 1.5020e-01	 1.1200e-01	 1.4680e-01	
 1.5120e-01	 1.0949e-01	 1.4940e-01	
 1.6200e-01	 1.1013e-01	 1.5060e-01	
 1.4950e-01	 1.0942e-01	 1.4480e-01	
 1.4250e-01	 1.1000e-01	 1.3440e-01	
 1.5800e-01	 1.1173e-01	 1.4820e-01	
 1.4510e-01	 1.0840e-01	 1.3660e-01	
 1.6070e-01	 1.1151e-01	 1.4980e-01	
 1.4850e-01	 1.0936e-01	 1.4340e-01	
 1.5720e-01	 1.1069e-01	 1.5140e-01	
 1.5660e-01	 1.1029e-01	 1.5140e-01	
 1.5420e-01	 1.0989e-01	 1.4760e-01	
 1.4340e-01	 1.1024e-01	 1.4100e-01	
 1.5640e-01	 1.1078e-01	 1.5160e-01	
 1.4750e-01	 1.1087e-01	 1.3820e-01	
 1.5190e-01	 1.1002e-01	 1.4020e-01	
 1.4480e-01	 1.0973e-01	 1.3940e-01	
 1.5200e-01	 1.1093e-01	 1.4700e-01	
 1.4220e-01	 1.1122e-01	 1.3760e-01	
 1.5310e-01	 1.1044e-01	 1.4240e-01	
 1.4020e-01	 1.1116e-01	 1.4020e-01	
 1.5840e-01	 1.0867e-01	 1.5840e-01	
 1.3940e-01	 9.4867e-02	 1.3620e-01	
 1.3970e-01	 9.1733e-02	 1.3320e-01	
 1.4290e-01	 9.4067e-02	 1.3740e-01	
 1.4010e-01	 8.8600e-02	 1.3460e-01	
 1.4430e-01	 8.6889e-02	 1.3540e-01	
 1.4360e-01	 8.8267e-02	 1.3720e-01	
 1.4590e-01	 9.0111e-02	 1.3900e-01	
 1.3790e-01	 8.8044e-02	 1.3620e-01	
 1.3350e-01	 8.6778e-02	 1.2800e-01	
 1.3860e-01	 8.9156e-02	 1.2940e-01	
 1.3710e-01	 8.6933e-02	 1.3160e-01	
 1.4140e-01	 8.7244e-02	 1.3280e-01	
 1.4000e-01	 8.7022e-02	 1.3320e-01	
 1.4240e-01	 8.6444e-02	 1.3820e-01	
 1.3580e-01	 8.5889e-02	 1.3340e-01	
 1.3990e-01	 8.5622e-02	 1.3020e-01	
 1.4120e-01	 8.6400e-02	 1.3960e-01	
 1.3420e-01	 8.4200e-02	 1.3340e-01	
 1.3950e-01	 8.6689e-02	 1.3420e-01	
 1.4340e-01	 8.4667e-02	 1.4060e-01	
 1.3880e-01	 8.4289e-02	 1.3520e-01	
 1.4010e-01	 8.4178e-02	 1.3300e-01	
 1.4110e-01	 8.3667e-02	 1.3620e-01	
 1.4260e-01	 8.2600e-02	 1.3800e-01	
 1.3310e-01	 8.3467e-02	 1.2820e-01	
 1.3070e-01	 8.3600e-02	 1.2840e-01	
 1.3860e-01	 8.4711e-02	 1.3340e-01	
 1.4500e-01	 8.3467e-02	 1.3600e-01	
