Test Error	Training Error	Valid Error	
 9.5857e-01	 9.3318e-01	 9.5919e-01	
 9.5857e-01	 9.3364e-01	 9.5919e-01	
 1.0000e+00	 9.3293e-01	 1.0000e+00	
 9.5857e-01	 9.3413e-01	 9.5919e-01	
 9.5150e-01	 9.3285e-01	 9.3935e-01	
 9.6261e-01	 9.3089e-01	 9.4871e-01	
 1.0000e+00	 9.3172e-01	 1.0000e+00	
 9.5150e-01	 9.3193e-01	 9.3935e-01	
 9.7373e-01	 9.3285e-01	 9.7492e-01	
 9.7811e-01	 9.3501e-01	 9.7716e-01	
 9.7373e-01	 9.3330e-01	 9.7492e-01	
 9.7373e-01	 9.3372e-01	 9.7492e-01	
 9.7373e-01	 9.3293e-01	 9.7492e-01	
 9.5857e-01	 9.3314e-01	 9.5919e-01	
 1.0000e+00	 9.3301e-01	 1.0000e+00	
 9.7373e-01	 9.3347e-01	 9.7492e-01	
 9.5857e-01	 9.3126e-01	 9.5919e-01	
 9.5857e-01	 9.3264e-01	 9.5919e-01	
 9.3634e-01	 9.3147e-01	 9.2362e-01	
 9.5857e-01	 9.3285e-01	 9.5919e-01	
 9.7373e-01	 9.3280e-01	 9.7492e-01	
 9.7777e-01	 9.3218e-01	 9.6443e-01	
 9.5857e-01	 9.3280e-01	 9.5919e-01	
 9.7373e-01	 9.3405e-01	 9.7492e-01	
 9.5150e-01	 9.3409e-01	 9.3935e-01	
 1.0000e+00	 9.3106e-01	 1.0000e+00	
 9.5857e-01	 9.3334e-01	 9.5919e-01	
 9.7777e-01	 9.3293e-01	 9.6443e-01	
 1.0000e+00	 9.3297e-01	 1.0000e+00	
 9.3634e-01	 9.3260e-01	 9.2362e-01	
 9.5150e-01	 9.3334e-01	 9.3935e-01	
 9.7777e-01	 9.3276e-01	 9.6443e-01	
 9.7777e-01	 9.3289e-01	 9.6443e-01	
 9.7777e-01	 9.3151e-01	 9.6443e-01	
 9.8484e-01	 9.3214e-01	 9.8428e-01	
 9.5150e-01	 9.3463e-01	 9.3935e-01	
 9.7373e-01	 9.3264e-01	 9.7492e-01	
 9.5857e-01	 9.3131e-01	 9.5919e-01	
 9.5150e-01	 9.3297e-01	 9.3935e-01	
 9.5150e-01	 9.3268e-01	 9.3935e-01	
 9.7777e-01	 9.3405e-01	 9.6443e-01	
 9.5150e-01	 9.3135e-01	 9.3935e-01	
 9.8484e-01	 9.3426e-01	 9.8428e-01	
 9.5857e-01	 9.3131e-01	 9.5919e-01	
 9.7373e-01	 9.3276e-01	 9.7492e-01	
 9.5857e-01	 9.3276e-01	 9.5919e-01	
 9.7373e-01	 9.3135e-01	 9.7492e-01	
 9.7777e-01	 9.3272e-01	 9.6443e-01	
 9.8484e-01	 9.3230e-01	 9.8428e-01	
 9.8484e-01	 9.3334e-01	 9.8428e-01	
 9.5857e-01	 9.3235e-01	 9.5919e-01	
 9.7777e-01	 9.3205e-01	 9.6443e-01	
 9.7508e-01	 9.3226e-01	 9.7342e-01	
 9.5857e-01	 9.3255e-01	 9.5919e-01	
 9.4476e-01	 9.3214e-01	 9.3224e-01	
 9.7777e-01	 9.3226e-01	 9.6443e-01	
 9.5857e-01	 9.3156e-01	 9.5919e-01	
 9.5150e-01	 9.3285e-01	 9.3935e-01	
 9.5857e-01	 9.3285e-01	 9.5919e-01	
 9.5857e-01	 9.3247e-01	 9.5919e-01	
 9.5150e-01	 9.3372e-01	 9.3935e-01	
 9.8484e-01	 9.3280e-01	 9.8428e-01	
 9.6261e-01	 9.3272e-01	 9.4871e-01	
 9.7777e-01	 9.3189e-01	 9.6443e-01	
 9.5857e-01	 9.3389e-01	 9.5919e-01	
 9.5150e-01	 9.3235e-01	 9.3935e-01	
 9.5150e-01	 9.3272e-01	 9.3935e-01	
 9.5857e-01	 9.3264e-01	 9.5919e-01	
 9.5150e-01	 9.3343e-01	 9.3935e-01	
 9.7811e-01	 9.3314e-01	 9.7716e-01	
 9.5150e-01	 9.3205e-01	 9.3935e-01	
 9.8484e-01	 9.3197e-01	 9.8428e-01	
 9.5857e-01	 9.3397e-01	 9.5919e-01	
 9.8484e-01	 9.3243e-01	 9.8428e-01	
 9.5150e-01	 9.3260e-01	 9.3935e-01	
 9.8484e-01	 9.3322e-01	 9.8428e-01	
 9.5857e-01	 9.3364e-01	 9.5919e-01	
 9.7777e-01	 9.3255e-01	 9.6443e-01	
 1.0000e+00	 9.3293e-01	 1.0000e+00	
 9.5857e-01	 9.3272e-01	 9.5919e-01	
 9.8484e-01	 9.3314e-01	 9.8428e-01	
 9.5857e-01	 9.3289e-01	 9.5919e-01	
