Test Error	Training Error	Valid Error	
 9.6868e-01	 9.2407e-01	 9.5358e-01	
 9.6868e-01	 9.2419e-01	 9.5358e-01	
 9.6564e-01	 9.2419e-01	 9.4871e-01	
 9.6564e-01	 9.2432e-01	 9.5058e-01	
 9.6868e-01	 9.2402e-01	 9.5358e-01	
 9.6868e-01	 9.2357e-01	 9.5358e-01	
 9.6362e-01	 9.2348e-01	 9.5095e-01	
 9.6868e-01	 9.2423e-01	 9.5358e-01	
 9.6868e-01	 9.2427e-01	 9.5358e-01	
 9.6059e-01	 9.2369e-01	 9.4609e-01	
 9.6362e-01	 9.2440e-01	 9.5095e-01	
 9.6362e-01	 9.2377e-01	 9.5095e-01	
 9.6868e-01	 9.2506e-01	 9.5358e-01	
 9.6868e-01	 9.2348e-01	 9.5358e-01	
 9.6868e-01	 9.2390e-01	 9.5358e-01	
 9.6868e-01	 9.2332e-01	 9.5358e-01	
 9.6868e-01	 9.2481e-01	 9.5358e-01	
 9.6868e-01	 9.2382e-01	 9.5358e-01	
 9.6362e-01	 9.2315e-01	 9.5095e-01	
 9.5857e-01	 9.2452e-01	 9.4496e-01	
 9.6362e-01	 9.2323e-01	 9.5095e-01	
 9.6868e-01	 9.2444e-01	 9.5358e-01	
 9.6362e-01	 9.2377e-01	 9.5095e-01	
 9.6868e-01	 9.2348e-01	 9.5358e-01	
 9.7171e-01	 9.2390e-01	 9.5732e-01	
 9.6564e-01	 9.2427e-01	 9.4871e-01	
 9.6362e-01	 9.2365e-01	 9.5095e-01	
 9.6362e-01	 9.2452e-01	 9.5095e-01	
 9.6362e-01	 9.2402e-01	 9.5095e-01	
 9.6868e-01	 9.2423e-01	 9.5358e-01	
 9.6868e-01	 9.2390e-01	 9.5358e-01	
 9.6868e-01	 9.2311e-01	 9.5358e-01	
 9.6362e-01	 9.2436e-01	 9.4759e-01	
 9.6059e-01	 9.2357e-01	 9.4272e-01	
 9.6868e-01	 9.2361e-01	 9.5358e-01	
 9.6564e-01	 9.2552e-01	 9.4871e-01	
 9.6868e-01	 9.2365e-01	 9.5358e-01	
 9.6868e-01	 9.2361e-01	 9.5358e-01	
 9.6564e-01	 9.2415e-01	 9.4871e-01	
 9.6362e-01	 9.2382e-01	 9.5095e-01	
 9.6362e-01	 9.2390e-01	 9.5095e-01	
 9.6362e-01	 9.2427e-01	 9.5095e-01	
 9.6362e-01	 9.2427e-01	 9.5095e-01	
 9.6868e-01	 9.2473e-01	 9.5358e-01	
