Test Error	Training Error	Valid Error	
 8.4498e-01	 6.0254e-01	 7.9951e-01	
 8.4498e-01	 5.9916e-01	 7.9951e-01	
 7.3581e-01	 6.0119e-01	 6.8287e-01	
 7.3581e-01	 5.9930e-01	 6.8287e-01	
 7.8166e-01	 5.9957e-01	 7.2539e-01	
 7.3581e-01	 5.9930e-01	 6.8287e-01	
 7.8057e-01	 6.0227e-01	 7.2661e-01	
 7.9039e-01	 5.9781e-01	 7.3633e-01	
 7.3581e-01	 5.9957e-01	 6.8287e-01	
 6.4192e-01	 5.9862e-01	 6.0510e-01	
 7.3581e-01	 5.9903e-01	 6.8287e-01	
 7.3581e-01	 6.0065e-01	 6.8287e-01	
 6.4192e-01	 5.9781e-01	 6.0510e-01	
 7.2598e-01	 5.9957e-01	 6.7315e-01	
 7.3581e-01	 5.9997e-01	 6.8287e-01	
 6.4192e-01	 5.9970e-01	 6.0510e-01	
 8.4498e-01	 6.0038e-01	 7.9951e-01	
 7.1070e-01	 5.9943e-01	 6.6343e-01	
 7.4454e-01	 6.0038e-01	 6.9380e-01	
 7.2598e-01	 5.9997e-01	 6.7315e-01	
 7.2052e-01	 5.9862e-01	 6.7315e-01	
 6.4192e-01	 5.9984e-01	 6.0510e-01	
 6.4192e-01	 5.9930e-01	 6.0510e-01	
 8.4498e-01	 5.9970e-01	 7.9951e-01	
 7.9039e-01	 5.9916e-01	 7.3633e-01	
 7.9039e-01	 5.9889e-01	 7.3633e-01	
 7.3581e-01	 5.9957e-01	 6.8287e-01	
 7.3581e-01	 5.9835e-01	 6.8287e-01	
 7.2598e-01	 5.9916e-01	 6.7315e-01	
 7.9039e-01	 6.0011e-01	 7.3633e-01	
 7.9039e-01	 6.0132e-01	 7.3633e-01	
 6.4192e-01	 6.0024e-01	 6.0510e-01	
 7.9039e-01	 6.0038e-01	 7.3633e-01	
 8.2969e-01	 5.9957e-01	 7.8979e-01	
 8.2969e-01	 6.0173e-01	 7.8979e-01	
 7.7511e-01	 6.0024e-01	 7.2661e-01	
 7.4454e-01	 5.9957e-01	 6.9380e-01	
 8.4498e-01	 5.9862e-01	 7.9951e-01	
 7.3581e-01	 5.9930e-01	 6.8287e-01	
 7.9039e-01	 6.0024e-01	 7.3633e-01	
 7.3581e-01	 6.0051e-01	 6.8287e-01	
 7.3581e-01	 5.9930e-01	 6.8287e-01	
 8.4498e-01	 6.0227e-01	 7.9951e-01	
 7.2598e-01	 6.0173e-01	 6.7315e-01	
 6.8777e-01	 6.0024e-01	 6.4763e-01	
 7.3581e-01	 5.9916e-01	 6.8287e-01	
 6.4192e-01	 5.9876e-01	 6.0510e-01	
 8.4498e-01	 5.9957e-01	 7.9951e-01	
 6.4192e-01	 6.0051e-01	 6.0510e-01	
 8.4498e-01	 6.0024e-01	 7.9951e-01	
 7.9039e-01	 5.9903e-01	 7.3633e-01	
 7.8166e-01	 5.9903e-01	 7.2539e-01	
 6.4192e-01	 6.0038e-01	 6.0510e-01	
 7.2598e-01	 5.9957e-01	 6.7315e-01	
 7.3581e-01	 5.9997e-01	 6.8287e-01	
 6.4192e-01	 6.0011e-01	 6.0510e-01	
 6.4192e-01	 5.9930e-01	 6.0510e-01	
 6.4192e-01	 5.9741e-01	 6.0510e-01	
 6.4192e-01	 5.9997e-01	 6.0510e-01	
 7.3581e-01	 6.0024e-01	 6.8287e-01	
 8.4498e-01	 5.9916e-01	 7.9951e-01	
 7.9039e-01	 5.9835e-01	 7.3633e-01	
 7.3581e-01	 5.9849e-01	 6.8287e-01	
 8.4498e-01	 5.9997e-01	 7.9951e-01	
 7.4454e-01	 5.9930e-01	 6.9380e-01	
 6.4192e-01	 6.0024e-01	 6.0510e-01	
 6.4192e-01	 6.0078e-01	 6.0510e-01	
 6.4192e-01	 5.9984e-01	 6.0510e-01	
 7.3581e-01	 5.9903e-01	 6.8287e-01	
 7.9039e-01	 5.9876e-01	 7.3633e-01	
 7.3581e-01	 6.0173e-01	 6.8287e-01	
 7.9039e-01	 5.9754e-01	 7.3633e-01	
 7.3581e-01	 6.0227e-01	 6.8287e-01	
 7.7511e-01	 6.0132e-01	 7.2661e-01	
 6.3210e-01	 5.9997e-01	 5.9538e-01	
 7.9039e-01	 5.9970e-01	 7.3633e-01	
 8.4498e-01	 6.0105e-01	 7.9951e-01	
 7.9039e-01	 5.9714e-01	 7.3633e-01	
 7.3581e-01	 5.9984e-01	 6.8287e-01	
 6.4192e-01	 6.0011e-01	 6.0510e-01	
 7.3581e-01	 5.9916e-01	 6.8287e-01	
 7.3581e-01	 5.9889e-01	 6.8287e-01	
 8.4498e-01	 5.9606e-01	 7.9951e-01	
 7.4454e-01	 6.0024e-01	 6.9380e-01	
 7.9039e-01	 5.9984e-01	 7.3633e-01	
 7.3581e-01	 6.0011e-01	 6.8287e-01	
 8.4498e-01	 6.0213e-01	 7.9951e-01	
 7.3581e-01	 6.0375e-01	 6.8287e-01	
 7.3581e-01	 6.0294e-01	 6.8287e-01	
 7.3581e-01	 5.9943e-01	 6.8287e-01	
 7.9039e-01	 6.0105e-01	 7.3633e-01	
 7.9039e-01	 5.9970e-01	 7.3633e-01	
 7.9039e-01	 6.0092e-01	 7.3633e-01	
 7.2598e-01	 6.0038e-01	 6.7315e-01	
 8.4498e-01	 6.0024e-01	 7.9951e-01	
 7.9039e-01	 6.0011e-01	 7.3633e-01	
 7.3581e-01	 6.0038e-01	 6.8287e-01	
 7.3581e-01	 5.9957e-01	 6.8287e-01	
 6.4192e-01	 5.9997e-01	 6.0510e-01	
 7.3581e-01	 6.0011e-01	 6.8287e-01	
 7.3581e-01	 6.0051e-01	 6.8287e-01	
 6.4192e-01	 5.9957e-01	 6.0510e-01	
 7.2598e-01	 5.9714e-01	 6.7315e-01	
 7.3581e-01	 5.9943e-01	 6.8287e-01	
 6.9651e-01	 5.9943e-01	 6.5857e-01	
 7.9039e-01	 5.9903e-01	 7.3633e-01	
 6.4192e-01	 6.0011e-01	 6.0510e-01	
 7.3581e-01	 6.0119e-01	 6.8287e-01	
 7.9039e-01	 5.9835e-01	 7.3633e-01	
 7.9039e-01	 6.0173e-01	 7.3633e-01	
 6.4192e-01	 5.9876e-01	 6.0510e-01	
 6.4192e-01	 6.0078e-01	 6.0510e-01	
 7.8166e-01	 5.9903e-01	 7.2539e-01	
 7.7511e-01	 5.9997e-01	 7.2661e-01	
 7.9039e-01	 5.9822e-01	 7.3633e-01	
 7.9039e-01	 5.9957e-01	 7.3633e-01	
 6.4192e-01	 5.9741e-01	 6.0510e-01	
 7.2598e-01	 6.0051e-01	 6.7315e-01	
 6.4192e-01	 6.0146e-01	 6.0510e-01	
 6.2664e-01	 5.9876e-01	 5.9538e-01	
 7.8057e-01	 5.9984e-01	 7.2661e-01	
 6.4192e-01	 5.9862e-01	 6.0510e-01	
 7.3581e-01	 5.9619e-01	 6.8287e-01	
 6.9651e-01	 6.0119e-01	 6.5857e-01	
 7.9039e-01	 5.9984e-01	 7.3633e-01	
 7.3581e-01	 6.0200e-01	 6.8287e-01	
 7.3581e-01	 6.0038e-01	 6.8287e-01	
 8.3515e-01	 5.9997e-01	 7.8979e-01	
 7.3581e-01	 6.0065e-01	 6.8287e-01	
 7.3581e-01	 5.9849e-01	 6.8287e-01	
 7.9039e-01	 6.0078e-01	 7.3633e-01	
 7.9039e-01	 6.0173e-01	 7.3633e-01	
 7.3581e-01	 5.9754e-01	 6.8287e-01	
 7.8166e-01	 5.9849e-01	 7.2539e-01	
 6.4192e-01	 6.0078e-01	 6.0510e-01	
 7.9039e-01	 5.9916e-01	 7.3633e-01	
 6.4192e-01	 5.9903e-01	 6.0510e-01	
 7.3581e-01	 6.0159e-01	 6.8287e-01	
 6.4192e-01	 6.0092e-01	 6.0510e-01	
 6.4192e-01	 6.0038e-01	 6.0510e-01	
 6.4192e-01	 5.9903e-01	 6.0510e-01	
 7.2598e-01	 5.9970e-01	 6.7315e-01	
 7.3581e-01	 5.9795e-01	 6.8287e-01	
 7.9039e-01	 6.0024e-01	 7.3633e-01	
 7.3581e-01	 6.0308e-01	 6.8287e-01	
 6.4192e-01	 6.0038e-01	 6.0510e-01	
 8.4498e-01	 5.9916e-01	 7.9951e-01	
 7.3581e-01	 5.9997e-01	 6.8287e-01	
 7.3581e-01	 6.0038e-01	 6.8287e-01	
 7.9039e-01	 6.0078e-01	 7.3633e-01	
 7.3581e-01	 6.0159e-01	 6.8287e-01	
 7.9039e-01	 6.0065e-01	 7.3633e-01	
 7.4454e-01	 5.9903e-01	 6.9380e-01	
 7.4454e-01	 6.0011e-01	 6.9380e-01	
 7.8166e-01	 6.0011e-01	 7.2539e-01	
 6.4192e-01	 6.0065e-01	 6.0510e-01	
 6.4192e-01	 5.9768e-01	 6.0510e-01	
 7.7511e-01	 6.0119e-01	 7.2661e-01	
 7.8166e-01	 6.0146e-01	 7.2539e-01	
 7.3581e-01	 6.0065e-01	 6.8287e-01	
 7.7511e-01	 5.9997e-01	 7.2661e-01	
 7.9039e-01	 5.9984e-01	 7.3633e-01	
 7.9039e-01	 5.9889e-01	 7.3633e-01	
 7.3581e-01	 6.0254e-01	 6.8287e-01	
 6.4192e-01	 5.9714e-01	 6.0510e-01	
 6.4192e-01	 5.9930e-01	 6.0510e-01	
 6.8777e-01	 5.9903e-01	 6.4763e-01	
 7.3581e-01	 6.0146e-01	 6.8287e-01	
 8.4498e-01	 6.0024e-01	 7.9951e-01	
 7.7511e-01	 5.9714e-01	 7.2661e-01	
 6.9651e-01	 6.0024e-01	 6.5857e-01	
 7.3581e-01	 6.0011e-01	 6.8287e-01	
 7.3581e-01	 5.9903e-01	 6.8287e-01	
 8.4498e-01	 6.0173e-01	 7.9951e-01	
 6.3210e-01	 6.0200e-01	 5.9538e-01	
 7.2598e-01	 5.9876e-01	 6.7315e-01	
 8.4498e-01	 5.9876e-01	 7.9951e-01	
 7.9039e-01	 5.9984e-01	 7.3633e-01	
 8.4498e-01	 6.0024e-01	 7.9951e-01	
 7.9039e-01	 5.9957e-01	 7.3633e-01	
 7.3581e-01	 5.9862e-01	 6.8287e-01	
 7.9039e-01	 5.9768e-01	 7.3633e-01	
 8.4498e-01	 5.9970e-01	 7.9951e-01	
 7.4454e-01	 6.0132e-01	 6.9380e-01	
 7.3581e-01	 6.0024e-01	 6.8287e-01	
 7.9913e-01	 5.9997e-01	 7.5699e-01	
 7.3581e-01	 5.9876e-01	 6.8287e-01	
 7.3581e-01	 6.0051e-01	 6.8287e-01	
 6.4192e-01	 6.0038e-01	 6.0510e-01	
 7.9039e-01	 5.9795e-01	 7.3633e-01	
 7.3581e-01	 5.9916e-01	 6.8287e-01	
 6.4192e-01	 5.9957e-01	 6.0510e-01	
 8.4498e-01	 6.0078e-01	 7.9951e-01	
 7.3581e-01	 6.0065e-01	 6.8287e-01	
 7.2598e-01	 6.0186e-01	 6.7315e-01	
 7.9039e-01	 6.0065e-01	 7.3633e-01	
 7.3581e-01	 6.0038e-01	 6.8287e-01	
 8.4498e-01	 6.0038e-01	 7.9951e-01	
 8.4498e-01	 5.9984e-01	 7.9951e-01	
 7.3581e-01	 6.0038e-01	 6.8287e-01	
 7.9039e-01	 5.9943e-01	 7.3633e-01	
 7.9039e-01	 5.9768e-01	 7.3633e-01	
 6.4192e-01	 5.9889e-01	 6.0510e-01	
 8.4498e-01	 5.9957e-01	 7.9951e-01	
 8.4498e-01	 6.0024e-01	 7.9951e-01	
 6.4192e-01	 5.9822e-01	 6.0510e-01	
 7.3581e-01	 5.9714e-01	 6.8287e-01	
 6.4192e-01	 6.0159e-01	 6.0510e-01	
 7.3581e-01	 5.9997e-01	 6.8287e-01	
 7.3581e-01	 5.9957e-01	 6.8287e-01	
 6.4192e-01	 5.9768e-01	 6.0510e-01	
 6.2664e-01	 5.9930e-01	 5.9538e-01	
 6.4192e-01	 6.0119e-01	 6.0510e-01	
 7.9039e-01	 6.0078e-01	 7.3633e-01	
 7.3581e-01	 5.9876e-01	 6.8287e-01	
 7.8166e-01	 6.0146e-01	 7.3026e-01	
 6.9651e-01	 5.9754e-01	 6.5857e-01	
 8.4498e-01	 5.9876e-01	 7.9951e-01	
 6.4192e-01	 6.0119e-01	 6.0510e-01	
 7.9039e-01	 5.9741e-01	 7.3633e-01	
 6.4192e-01	 5.9984e-01	 6.0510e-01	
 7.4454e-01	 5.9916e-01	 6.9380e-01	
 8.2969e-01	 5.9687e-01	 7.8979e-01	
 6.4192e-01	 5.9903e-01	 6.0510e-01	
 6.4192e-01	 5.9916e-01	 6.0510e-01	
 6.4192e-01	 6.0092e-01	 6.0510e-01	
 6.4192e-01	 5.9997e-01	 6.0510e-01	
 8.4498e-01	 5.9889e-01	 7.9951e-01	
 7.3581e-01	 5.9997e-01	 6.8287e-01	
 8.4498e-01	 6.0119e-01	 7.9951e-01	
 7.4454e-01	 5.9822e-01	 6.9380e-01	
 6.4192e-01	 6.0038e-01	 6.0510e-01	
 7.7511e-01	 6.0078e-01	 7.2661e-01	
 7.9039e-01	 5.9984e-01	 7.3633e-01	
 7.3472e-01	 5.9903e-01	 6.8408e-01	
 6.4192e-01	 5.9957e-01	 6.0510e-01	
 7.9039e-01	 5.9849e-01	 7.3633e-01	
 7.9039e-01	 6.0200e-01	 7.3633e-01	
 7.3581e-01	 6.0105e-01	 6.8287e-01	
 6.4192e-01	 5.9943e-01	 6.0510e-01	
 7.9039e-01	 6.0051e-01	 7.3633e-01	
 7.3581e-01	 6.0227e-01	 6.8287e-01	
 8.4498e-01	 5.9889e-01	 7.9951e-01	
 6.4192e-01	 6.0092e-01	 6.0510e-01	
 6.4192e-01	 5.9781e-01	 6.0510e-01	
 7.3581e-01	 6.0119e-01	 6.8287e-01	
 7.3581e-01	 6.0011e-01	 6.8287e-01	
 6.4192e-01	 6.0065e-01	 6.0510e-01	
 7.2598e-01	 5.9916e-01	 6.7315e-01	
 8.4498e-01	 6.0105e-01	 7.9951e-01	
 6.3210e-01	 6.0159e-01	 5.9538e-01	
 7.9039e-01	 6.0267e-01	 7.3633e-01	
 6.4192e-01	 5.9849e-01	 6.0510e-01	
 7.4454e-01	 6.0105e-01	 6.9380e-01	
 6.4192e-01	 5.9984e-01	 6.0510e-01	
 6.9651e-01	 6.0038e-01	 6.5857e-01	
 7.4454e-01	 5.9822e-01	 6.9380e-01	
 7.9039e-01	 5.9970e-01	 7.3633e-01	
 7.8057e-01	 5.9876e-01	 7.2661e-01	
 7.9039e-01	 5.9889e-01	 7.3633e-01	
 7.9039e-01	 6.0024e-01	 7.3633e-01	
 7.3581e-01	 5.9997e-01	 6.8287e-01	
