Test Error	Training Error	Valid Error	
 6.2560e-01	 6.3596e-01	 6.2372e-01	
 6.2600e-01	 6.3304e-01	 6.2533e-01	
 6.3370e-01	 6.3393e-01	 6.2793e-01	
 6.3550e-01	 6.3484e-01	 6.3553e-01	
 6.3550e-01	 6.3402e-01	 6.2953e-01	
 6.2240e-01	 6.3453e-01	 6.2813e-01	
 6.3480e-01	 6.3253e-01	 6.3693e-01	
 6.3610e-01	 6.3433e-01	 6.3173e-01	
 6.3220e-01	 6.3513e-01	 6.2693e-01	
 6.2150e-01	 6.3364e-01	 6.2052e-01	
 6.2280e-01	 6.3340e-01	 6.1872e-01	
 6.2730e-01	 6.3547e-01	 6.2252e-01	
 6.1930e-01	 6.3193e-01	 6.2633e-01	
 6.2300e-01	 6.3313e-01	 6.2713e-01	
 6.1940e-01	 6.3471e-01	 6.2292e-01	
 6.1330e-01	 6.3151e-01	 6.1432e-01	
 6.2090e-01	 6.3311e-01	 6.1772e-01	
 6.2880e-01	 6.3342e-01	 6.2913e-01	
 6.2400e-01	 6.3207e-01	 6.3053e-01	
 6.1670e-01	 6.3231e-01	 6.0972e-01	
 6.1510e-01	 6.3116e-01	 6.1812e-01	
 6.2160e-01	 6.3220e-01	 6.1352e-01	
 6.1160e-01	 6.3149e-01	 6.1272e-01	
 6.2100e-01	 6.3278e-01	 6.1912e-01	
 6.2700e-01	 6.3196e-01	 6.2432e-01	
 6.2750e-01	 6.3118e-01	 6.2292e-01	
 6.2620e-01	 6.2969e-01	 6.1992e-01	
 6.2580e-01	 6.2958e-01	 6.3013e-01	
 6.2430e-01	 6.3100e-01	 6.1872e-01	
 6.2310e-01	 6.2900e-01	 6.1832e-01	
 6.2240e-01	 6.2951e-01	 6.2172e-01	
 6.2820e-01	 6.3002e-01	 6.3393e-01	
 6.2220e-01	 6.2596e-01	 6.1352e-01	
 6.1260e-01	 6.3164e-01	 6.0292e-01	
 6.1890e-01	 6.2856e-01	 6.1812e-01	
 6.2680e-01	 6.2844e-01	 6.2372e-01	
 6.2140e-01	 6.3078e-01	 6.1952e-01	
 6.0990e-01	 6.2407e-01	 6.1292e-01	
 6.0880e-01	 6.2476e-01	 6.1352e-01	
 6.1480e-01	 6.2673e-01	 6.1352e-01	
 6.1830e-01	 6.2367e-01	 6.1792e-01	
 6.2490e-01	 6.2400e-01	 6.1592e-01	
 6.1080e-01	 6.2422e-01	 6.1752e-01	
 6.0910e-01	 6.2173e-01	 6.0932e-01	
 6.2350e-01	 6.2589e-01	 6.1712e-01	
 6.1610e-01	 6.2416e-01	 6.1692e-01	
 6.0970e-01	 6.2329e-01	 6.1332e-01	
