Test Error	Training Error	Valid Error	
 1.4570e-01	 2.6467e-02	 1.3740e-01	
 1.4480e-01	 2.6200e-02	 1.3340e-01	
 1.4490e-01	 2.5044e-02	 1.3620e-01	
 1.4560e-01	 2.6533e-02	 1.3980e-01	
 1.4130e-01	 2.6289e-02	 1.3420e-01	
 1.4510e-01	 2.6200e-02	 1.3680e-01	
 1.4430e-01	 2.5511e-02	 1.3920e-01	
 1.4750e-01	 2.4667e-02	 1.3580e-01	
 1.4140e-01	 2.2622e-02	 1.3840e-01	
 1.4440e-01	 2.2089e-02	 1.3680e-01	
 1.4540e-01	 2.2356e-02	 1.3800e-01	
 1.4880e-01	 2.2444e-02	 1.3700e-01	
 1.4100e-01	 2.2400e-02	 1.3440e-01	
 1.4750e-01	 2.3022e-02	 1.3720e-01	
 1.4310e-01	 2.2644e-02	 1.3780e-01	
 1.4570e-01	 2.2356e-02	 1.3520e-01	
 1.4480e-01	 2.1822e-02	 1.3300e-01	
 1.4500e-01	 2.2067e-02	 1.4000e-01	
 1.4210e-01	 2.2200e-02	 1.3260e-01	
 1.4470e-01	 2.1156e-02	 1.3880e-01	
 1.5080e-01	 2.1667e-02	 1.3580e-01	
 1.4900e-01	 2.2200e-02	 1.4340e-01	
 1.4060e-01	 2.1489e-02	 1.3500e-01	
 1.4230e-01	 2.1711e-02	 1.3460e-01	
 1.4440e-01	 2.0689e-02	 1.3720e-01	
 1.4570e-01	 2.1378e-02	 1.3440e-01	
 1.4430e-01	 2.1711e-02	 1.3380e-01	
 1.4510e-01	 2.1267e-02	 1.3080e-01	
 1.4270e-01	 1.9356e-02	 1.2920e-01	
 1.4350e-01	 1.9267e-02	 1.3340e-01	
 1.4070e-01	 2.0400e-02	 1.3080e-01	
 1.4330e-01	 1.9444e-02	 1.3400e-01	
 1.4290e-01	 2.0289e-02	 1.3520e-01	
 1.4150e-01	 1.9844e-02	 1.3180e-01	
 1.4670e-01	 2.0800e-02	 1.4020e-01	
 1.4260e-01	 1.8733e-02	 1.3280e-01	
 1.4570e-01	 2.0956e-02	 1.3860e-01	
 1.4400e-01	 1.9578e-02	 1.3440e-01	
 1.4290e-01	 1.9311e-02	 1.3200e-01	
 1.4320e-01	 1.9756e-02	 1.3040e-01	
 1.4230e-01	 1.9533e-02	 1.3520e-01	
 1.4080e-01	 2.0111e-02	 1.3600e-01	
 1.4280e-01	 2.0422e-02	 1.3560e-01	
 1.4130e-01	 1.9778e-02	 1.3580e-01	
