Test Error	Training Error	Valid Error	
 9.1485e-01	 8.9726e-01	 9.0644e-01	
 9.2576e-01	 8.4312e-01	 9.1616e-01	
 7.5218e-01	 7.6023e-01	 7.4241e-01	
 7.5218e-01	 7.3971e-01	 7.4241e-01	
 8.1114e-01	 7.1891e-01	 7.8979e-01	
 8.0022e-01	 6.9475e-01	 7.7764e-01	
 8.0022e-01	 6.9029e-01	 7.7764e-01	
 8.0240e-01	 6.7639e-01	 7.7886e-01	
 7.2926e-01	 6.4804e-01	 7.2904e-01	
 6.4192e-01	 6.4264e-01	 6.0510e-01	
 7.3581e-01	 6.2846e-01	 6.8287e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2859e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3144e-01	 6.2724e-01	 6.7801e-01	
 7.3144e-01	 6.2967e-01	 6.7801e-01	
 7.3144e-01	 6.2913e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.3581e-01	 6.2913e-01	 6.8287e-01	
 7.3144e-01	 6.2589e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2684e-01	 6.7801e-01	
 7.3144e-01	 6.2900e-01	 6.7801e-01	
 7.3144e-01	 6.2967e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3581e-01	 6.2576e-01	 6.8287e-01	
 7.3144e-01	 6.2832e-01	 6.7801e-01	
 7.3144e-01	 6.2981e-01	 6.7801e-01	
 6.4192e-01	 6.2873e-01	 6.0510e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2643e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2724e-01	 6.7801e-01	
 7.3144e-01	 6.2981e-01	 6.7801e-01	
 6.4192e-01	 6.2967e-01	 6.0510e-01	
 7.3144e-01	 6.2670e-01	 6.7801e-01	
 7.3144e-01	 6.2711e-01	 6.7801e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2832e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.7729e-01	 6.2792e-01	 7.2053e-01	
 7.3144e-01	 6.2738e-01	 6.7801e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2697e-01	 6.7801e-01	
 7.3144e-01	 6.2603e-01	 6.7801e-01	
 7.3144e-01	 6.2684e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2589e-01	 6.7801e-01	
 7.3144e-01	 6.2670e-01	 6.7801e-01	
 6.4192e-01	 6.2886e-01	 6.0510e-01	
 7.3144e-01	 6.2643e-01	 6.7801e-01	
 7.7729e-01	 6.3075e-01	 7.2053e-01	
 7.3144e-01	 6.2967e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2643e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2859e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.3144e-01	 6.2738e-01	 6.7801e-01	
 7.3144e-01	 6.2670e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2981e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 6.4192e-01	 6.2873e-01	 6.0510e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2643e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.3144e-01	 6.2832e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2684e-01	 6.7801e-01	
 7.3144e-01	 6.2994e-01	 6.7801e-01	
 7.3144e-01	 6.2900e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2913e-01	 6.7801e-01	
 7.3144e-01	 6.2616e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 6.4192e-01	 6.2738e-01	 6.0510e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2711e-01	 6.7801e-01	
 7.3144e-01	 6.2927e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2738e-01	 6.7801e-01	
 7.3144e-01	 6.2684e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3581e-01	 6.2940e-01	 6.8287e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 6.4192e-01	 6.2886e-01	 6.0510e-01	
 7.3144e-01	 6.2900e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.7729e-01	 6.2805e-01	 7.2053e-01	
 7.3144e-01	 6.2643e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2859e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2616e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2900e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2967e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2913e-01	 6.7801e-01	
 6.4192e-01	 6.2751e-01	 6.0510e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3581e-01	 6.2805e-01	 6.8287e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2697e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2900e-01	 6.7801e-01	
 7.3144e-01	 6.2913e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2954e-01	 6.7801e-01	
 7.3144e-01	 6.2711e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2684e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3144e-01	 6.2967e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3581e-01	 6.2738e-01	 6.8287e-01	
 7.3144e-01	 6.2832e-01	 6.7801e-01	
 7.3581e-01	 6.2778e-01	 6.8287e-01	
 7.3144e-01	 6.2589e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2778e-01	 6.7801e-01	
 7.3144e-01	 6.2643e-01	 6.7801e-01	
 7.3144e-01	 6.3008e-01	 6.7801e-01	
 7.3144e-01	 6.2940e-01	 6.7801e-01	
 7.3144e-01	 6.2900e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2954e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2751e-01	 6.7801e-01	
 7.3144e-01	 6.2670e-01	 6.7801e-01	
 7.3144e-01	 6.2954e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3581e-01	 6.2819e-01	 6.8287e-01	
 7.3144e-01	 6.2738e-01	 6.7801e-01	
 7.3144e-01	 6.3008e-01	 6.7801e-01	
 7.3144e-01	 6.2819e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2981e-01	 6.7801e-01	
 7.3144e-01	 6.3089e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 6.4192e-01	 6.2819e-01	 6.0510e-01	
 7.3144e-01	 6.2684e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3144e-01	 6.2886e-01	 6.7801e-01	
 7.3581e-01	 6.2819e-01	 6.8287e-01	
 7.3581e-01	 6.2711e-01	 6.8287e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2670e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2927e-01	 6.7801e-01	
 7.3144e-01	 6.2832e-01	 6.7801e-01	
 7.3144e-01	 6.2913e-01	 6.7801e-01	
 7.3144e-01	 6.2738e-01	 6.7801e-01	
 7.3144e-01	 6.2832e-01	 6.7801e-01	
 7.3144e-01	 6.2724e-01	 6.7801e-01	
 7.3144e-01	 6.2954e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2846e-01	 6.7801e-01	
 7.3144e-01	 6.2805e-01	 6.7801e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2657e-01	 6.7801e-01	
 7.3144e-01	 6.2792e-01	 6.7801e-01	
 7.3144e-01	 6.2981e-01	 6.7801e-01	
 7.3144e-01	 6.2981e-01	 6.7801e-01	
 7.3144e-01	 6.2873e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2711e-01	 6.7801e-01	
 7.3144e-01	 6.2711e-01	 6.7801e-01	
 7.3581e-01	 6.2738e-01	 6.8287e-01	
 7.3144e-01	 6.2859e-01	 6.7801e-01	
 7.3144e-01	 6.2765e-01	 6.7801e-01	
 7.3144e-01	 6.2616e-01	 6.7801e-01	
 7.3144e-01	 6.2697e-01	 6.7801e-01	
 7.3144e-01	 6.2738e-01	 6.7801e-01	
 7.3144e-01	 6.2954e-01	 6.7801e-01	
 7.3144e-01	 6.2859e-01	 6.7801e-01	
 7.3144e-01	 6.2927e-01	 6.7801e-01	
 7.3581e-01	 6.2886e-01	 6.8287e-01	
 7.3144e-01	 6.2927e-01	 6.7801e-01	
 7.3144e-01	 6.2697e-01	 6.7801e-01	
