Test Error	Training Error	Valid Error	
 5.7280e-01	 5.4489e-01	 5.7191e-01	
 5.7530e-01	 5.4296e-01	 5.7512e-01	
 5.7160e-01	 5.4293e-01	 5.7812e-01	
 5.7280e-01	 5.4164e-01	 5.7532e-01	
 5.8150e-01	 5.4396e-01	 5.7952e-01	
 5.7880e-01	 5.4331e-01	 5.8492e-01	
 5.7890e-01	 5.4253e-01	 5.8272e-01	
 5.7080e-01	 5.3929e-01	 5.8032e-01	
 5.7000e-01	 5.4160e-01	 5.8052e-01	
 5.8620e-01	 5.3920e-01	 5.8452e-01	
 5.6970e-01	 5.4120e-01	 5.6951e-01	
 5.7370e-01	 5.3740e-01	 5.7672e-01	
 5.7430e-01	 5.4104e-01	 5.7912e-01	
 5.7280e-01	 5.3824e-01	 5.7131e-01	
 5.7520e-01	 5.3958e-01	 5.7872e-01	
 5.7540e-01	 5.4160e-01	 5.8212e-01	
 5.8010e-01	 5.3818e-01	 5.7552e-01	
 5.7180e-01	 5.3976e-01	 5.7532e-01	
 5.7330e-01	 5.3827e-01	 5.7512e-01	
 5.7530e-01	 5.3887e-01	 5.7331e-01	
 5.8160e-01	 5.3811e-01	 5.7892e-01	
 5.7830e-01	 5.3873e-01	 5.7812e-01	
 5.7320e-01	 5.3816e-01	 5.7572e-01	
 5.7930e-01	 5.3847e-01	 5.7371e-01	
 5.7260e-01	 5.3938e-01	 5.7291e-01	
 5.7710e-01	 5.3989e-01	 5.7772e-01	
 5.7480e-01	 5.4142e-01	 5.7471e-01	
 5.7660e-01	 5.3553e-01	 5.8092e-01	
 5.7100e-01	 5.3876e-01	 5.7992e-01	
 5.6910e-01	 5.3651e-01	 5.7451e-01	
 5.6960e-01	 5.3744e-01	 5.7792e-01	
 5.7580e-01	 5.3742e-01	 5.8032e-01	
 5.7380e-01	 5.3738e-01	 5.7451e-01	
 5.6750e-01	 5.3624e-01	 5.7411e-01	
 5.7250e-01	 5.3538e-01	 5.7251e-01	
 5.7440e-01	 5.3976e-01	 5.7331e-01	
 5.7440e-01	 5.3971e-01	 5.6971e-01	
 5.8140e-01	 5.3567e-01	 5.8172e-01	
 5.7180e-01	 5.3829e-01	 5.7391e-01	
 5.7680e-01	 5.3869e-01	 5.7632e-01	
 5.7990e-01	 5.3876e-01	 5.7632e-01	
 5.6970e-01	 5.3480e-01	 5.7592e-01	
 5.7020e-01	 5.3631e-01	 5.7351e-01	
 5.6940e-01	 5.3584e-01	 5.7812e-01	
 5.7470e-01	 5.3584e-01	 5.7291e-01	
 5.7320e-01	 5.3793e-01	 5.7251e-01	
 5.7480e-01	 5.3858e-01	 5.7111e-01	
 5.7610e-01	 5.3480e-01	 5.7712e-01	
 5.6920e-01	 5.3444e-01	 5.7231e-01	
 5.7050e-01	 5.3353e-01	 5.7331e-01	
 5.7700e-01	 5.3529e-01	 5.7832e-01	
 5.6920e-01	 5.3702e-01	 5.7031e-01	
 5.7060e-01	 5.3584e-01	 5.7171e-01	
 5.7380e-01	 5.3678e-01	 5.7251e-01	
 5.7310e-01	 5.3844e-01	 5.7512e-01	
 5.6850e-01	 5.3456e-01	 5.7431e-01	
 5.7220e-01	 5.3500e-01	 5.7371e-01	
 5.7590e-01	 5.3396e-01	 5.7431e-01	
 5.7050e-01	 5.3616e-01	 5.7111e-01	
 5.6870e-01	 5.3398e-01	 5.6371e-01	
 5.7490e-01	 5.3367e-01	 5.7592e-01	
 5.7120e-01	 5.3533e-01	 5.7532e-01	
 5.7150e-01	 5.3456e-01	 5.7251e-01	
 5.7050e-01	 5.3513e-01	 5.6871e-01	
 5.7090e-01	 5.3487e-01	 5.7331e-01	
 5.7970e-01	 5.3529e-01	 5.8132e-01	
 5.7710e-01	 5.3267e-01	 5.7952e-01	
 5.7030e-01	 5.3360e-01	 5.7512e-01	
 5.7260e-01	 5.3396e-01	 5.7251e-01	
 5.7420e-01	 5.3280e-01	 5.7371e-01	
 5.6860e-01	 5.3447e-01	 5.7071e-01	
 5.7300e-01	 5.3393e-01	 5.7131e-01	
 5.7770e-01	 5.3500e-01	 5.7592e-01	
 5.7400e-01	 5.3504e-01	 5.7151e-01	
 5.7920e-01	 5.3509e-01	 5.7652e-01	
 5.7090e-01	 5.3233e-01	 5.7251e-01	
 5.7940e-01	 5.3427e-01	 5.7692e-01	
 5.7680e-01	 5.3562e-01	 5.7612e-01	
 5.6890e-01	 5.3562e-01	 5.7752e-01	
 5.7230e-01	 5.3520e-01	 5.7752e-01	
 5.6720e-01	 5.3596e-01	 5.7391e-01	
 5.7100e-01	 5.3662e-01	 5.7752e-01	
 5.7130e-01	 5.3302e-01	 5.7592e-01	
 5.6660e-01	 5.3433e-01	 5.6891e-01	
 5.7220e-01	 5.3262e-01	 5.7011e-01	
 5.7070e-01	 5.3736e-01	 5.6911e-01	
 5.7210e-01	 5.3444e-01	 5.7111e-01	
 5.7830e-01	 5.3298e-01	 5.7912e-01	
 5.6890e-01	 5.3084e-01	 5.7231e-01	
 5.7510e-01	 5.3184e-01	 5.7071e-01	
 5.7620e-01	 5.3376e-01	 5.7672e-01	
 5.7260e-01	 5.3238e-01	 5.7391e-01	
 5.7310e-01	 5.3320e-01	 5.7291e-01	
 5.6970e-01	 5.3476e-01	 5.6671e-01	
 5.6430e-01	 5.3127e-01	 5.6571e-01	
 5.7460e-01	 5.3213e-01	 5.7331e-01	
 5.6820e-01	 5.3562e-01	 5.7191e-01	
 5.7100e-01	 5.3700e-01	 5.7151e-01	
 5.7160e-01	 5.3482e-01	 5.7491e-01	
 5.7090e-01	 5.3578e-01	 5.7031e-01	
 5.7460e-01	 5.3427e-01	 5.7491e-01	
 5.7100e-01	 5.3262e-01	 5.7131e-01	
 5.7100e-01	 5.3547e-01	 5.7632e-01	
 5.7200e-01	 5.3413e-01	 5.7331e-01	
 5.7160e-01	 5.3129e-01	 5.7311e-01	
 5.7530e-01	 5.3196e-01	 5.7652e-01	
 5.6940e-01	 5.3522e-01	 5.7512e-01	
 5.6980e-01	 5.3356e-01	 5.7211e-01	
 5.6900e-01	 5.3122e-01	 5.7692e-01	
 5.6970e-01	 5.3238e-01	 5.7151e-01	
 5.7170e-01	 5.2980e-01	 5.7051e-01	
 5.6840e-01	 5.3276e-01	 5.7211e-01	
 5.7260e-01	 5.3513e-01	 5.7251e-01	
 5.6690e-01	 5.3333e-01	 5.7051e-01	
 5.6870e-01	 5.3213e-01	 5.7371e-01	
 5.6960e-01	 5.3138e-01	 5.7171e-01	
 5.7240e-01	 5.3184e-01	 5.7532e-01	
 5.7450e-01	 5.3593e-01	 5.7131e-01	
 5.7010e-01	 5.3531e-01	 5.6991e-01	
 5.6860e-01	 5.3189e-01	 5.6791e-01	
 5.7600e-01	 5.3553e-01	 5.7992e-01	
 5.7200e-01	 5.3198e-01	 5.7251e-01	
 5.7190e-01	 5.3278e-01	 5.7532e-01	
 5.7020e-01	 5.3409e-01	 5.7512e-01	
 5.7100e-01	 5.3467e-01	 5.7552e-01	
 5.6960e-01	 5.3044e-01	 5.6951e-01	
 5.7390e-01	 5.3098e-01	 5.7592e-01	
 5.6670e-01	 5.3073e-01	 5.6991e-01	
 5.8160e-01	 5.3496e-01	 5.7592e-01	
 5.7130e-01	 5.3236e-01	 5.6831e-01	
 5.6580e-01	 5.3384e-01	 5.7311e-01	
 5.6850e-01	 5.3162e-01	 5.7151e-01	
 5.7260e-01	 5.3498e-01	 5.7912e-01	
 5.6990e-01	 5.3402e-01	 5.7632e-01	
 5.7580e-01	 5.3431e-01	 5.7992e-01	
 5.7720e-01	 5.3393e-01	 5.7652e-01	
 5.6680e-01	 5.3480e-01	 5.7231e-01	
 5.7260e-01	 5.3344e-01	 5.7191e-01	
 5.7320e-01	 5.3169e-01	 5.7471e-01	
 5.6470e-01	 5.3202e-01	 5.7231e-01	
 5.7590e-01	 5.3213e-01	 5.7732e-01	
 5.7140e-01	 5.3482e-01	 5.7532e-01	
 5.7700e-01	 5.3293e-01	 5.8172e-01	
 5.7150e-01	 5.3136e-01	 5.7231e-01	
 5.6910e-01	 5.2956e-01	 5.7592e-01	
 5.6990e-01	 5.3484e-01	 5.7071e-01	
 5.6810e-01	 5.3478e-01	 5.7572e-01	
 5.6830e-01	 5.3347e-01	 5.7652e-01	
 5.6790e-01	 5.3133e-01	 5.7451e-01	
 5.6800e-01	 5.3140e-01	 5.7111e-01	
 5.7190e-01	 5.3311e-01	 5.7772e-01	
 5.6820e-01	 5.3298e-01	 5.7071e-01	
 5.7110e-01	 5.3140e-01	 5.7091e-01	
 5.7700e-01	 5.3136e-01	 5.8092e-01	
 5.6840e-01	 5.3282e-01	 5.7572e-01	
 5.7140e-01	 5.3187e-01	 5.8112e-01	
 5.7710e-01	 5.3156e-01	 5.7812e-01	
 5.7560e-01	 5.3247e-01	 5.7572e-01	
 5.6980e-01	 5.3262e-01	 5.7231e-01	
 5.6850e-01	 5.3104e-01	 5.7151e-01	
 5.7160e-01	 5.3429e-01	 5.7071e-01	
 5.6820e-01	 5.3351e-01	 5.6911e-01	
 5.6970e-01	 5.3342e-01	 5.7251e-01	
 5.7080e-01	 5.3333e-01	 5.7071e-01	
 5.7690e-01	 5.2982e-01	 5.7491e-01	
 5.6900e-01	 5.3302e-01	 5.7331e-01	
 5.7040e-01	 5.3218e-01	 5.6891e-01	
 5.7020e-01	 5.3216e-01	 5.7411e-01	
 5.6600e-01	 5.3029e-01	 5.6891e-01	
 5.6860e-01	 5.3160e-01	 5.7251e-01	
 5.6660e-01	 5.3200e-01	 5.7251e-01	
 5.6890e-01	 5.3136e-01	 5.7251e-01	
 5.7520e-01	 5.3171e-01	 5.7852e-01	
 5.7460e-01	 5.3162e-01	 5.7391e-01	
 5.7190e-01	 5.3089e-01	 5.7391e-01	
 5.7010e-01	 5.3071e-01	 5.6891e-01	
 5.7830e-01	 5.3109e-01	 5.7471e-01	
 5.7050e-01	 5.3264e-01	 5.7171e-01	
 5.6750e-01	 5.3447e-01	 5.7011e-01	
 5.7070e-01	 5.3044e-01	 5.7431e-01	
 5.7190e-01	 5.3227e-01	 5.7391e-01	
 5.6990e-01	 5.3436e-01	 5.7431e-01	
 5.7390e-01	 5.3102e-01	 5.7491e-01	
 5.6910e-01	 5.3293e-01	 5.7131e-01	
 5.7420e-01	 5.3078e-01	 5.7151e-01	
 5.7510e-01	 5.3064e-01	 5.6991e-01	
 5.7120e-01	 5.3196e-01	 5.7191e-01	
 5.6500e-01	 5.3104e-01	 5.7111e-01	
 5.7010e-01	 5.3184e-01	 5.7171e-01	
 5.6890e-01	 5.3167e-01	 5.6971e-01	
 5.7360e-01	 5.3200e-01	 5.6991e-01	
 5.7700e-01	 5.3153e-01	 5.7471e-01	
 5.6800e-01	 5.3556e-01	 5.7071e-01	
 5.7110e-01	 5.3449e-01	 5.7552e-01	
 5.6840e-01	 5.3162e-01	 5.7451e-01	
 5.7180e-01	 5.3211e-01	 5.7411e-01	
 5.7000e-01	 5.3316e-01	 5.7191e-01	
 5.6510e-01	 5.3131e-01	 5.7091e-01	
 5.7490e-01	 5.3111e-01	 5.7512e-01	
 5.7090e-01	 5.3516e-01	 5.7612e-01	
 5.7340e-01	 5.3222e-01	 5.7712e-01	
 5.6390e-01	 5.2944e-01	 5.7572e-01	
 5.7340e-01	 5.3213e-01	 5.7371e-01	
 5.7250e-01	 5.3216e-01	 5.8112e-01	
 5.6980e-01	 5.3231e-01	 5.7031e-01	
 5.7340e-01	 5.3087e-01	 5.7311e-01	
 5.7200e-01	 5.3173e-01	 5.7091e-01	
 5.6540e-01	 5.3009e-01	 5.6751e-01	
 5.7080e-01	 5.2747e-01	 5.6951e-01	
 5.7460e-01	 5.3189e-01	 5.7211e-01	
 5.7030e-01	 5.3107e-01	 5.7211e-01	
 5.7350e-01	 5.3162e-01	 5.7852e-01	
 5.7160e-01	 5.3344e-01	 5.7251e-01	
 5.7070e-01	 5.3149e-01	 5.7151e-01	
 5.7810e-01	 5.3393e-01	 5.7572e-01	
 5.7080e-01	 5.3067e-01	 5.6931e-01	
 5.6730e-01	 5.3264e-01	 5.6391e-01	
 5.6810e-01	 5.3078e-01	 5.6511e-01	
 5.7990e-01	 5.3293e-01	 5.7291e-01	
 5.7720e-01	 5.3218e-01	 5.7772e-01	
 5.7700e-01	 5.3364e-01	 5.7451e-01	
 5.6930e-01	 5.3284e-01	 5.7912e-01	
 5.6570e-01	 5.3280e-01	 5.7211e-01	
