Test Error	Training Error	Valid Error	
 5.2700e-01	 6.5178e-01	 5.1640e-01	
 4.3930e-01	 4.6664e-01	 4.2060e-01	
 3.9230e-01	 3.9802e-01	 3.8440e-01	
 3.5020e-01	 3.5949e-01	 3.3840e-01	
 3.2540e-01	 3.3660e-01	 3.2160e-01	
 3.1820e-01	 3.1731e-01	 3.1360e-01	
 2.9430e-01	 3.0551e-01	 2.9320e-01	
 2.7350e-01	 2.9104e-01	 2.7240e-01	
 2.7680e-01	 2.7764e-01	 2.6840e-01	
 2.6910e-01	 2.7193e-01	 2.5280e-01	
 2.5440e-01	 2.6567e-01	 2.4440e-01	
 2.4730e-01	 2.6280e-01	 2.3780e-01	
 2.5400e-01	 2.5491e-01	 2.4520e-01	
 2.5190e-01	 2.5122e-01	 2.4680e-01	
 2.3960e-01	 2.4524e-01	 2.4020e-01	
 2.4810e-01	 2.4664e-01	 2.4340e-01	
 2.7710e-01	 2.4360e-01	 2.6700e-01	
 2.3380e-01	 2.3869e-01	 2.2260e-01	
 2.2300e-01	 2.3604e-01	 2.2260e-01	
 2.3250e-01	 2.3429e-01	 2.3300e-01	
 2.2690e-01	 2.3416e-01	 2.1820e-01	
 2.2470e-01	 2.3418e-01	 2.2020e-01	
 2.1840e-01	 2.2924e-01	 2.1000e-01	
 2.2950e-01	 2.3278e-01	 2.1920e-01	
 2.2450e-01	 2.2729e-01	 2.1500e-01	
 2.2770e-01	 2.2653e-01	 2.1600e-01	
 2.3380e-01	 2.2573e-01	 2.2400e-01	
 2.2350e-01	 2.2629e-01	 2.1020e-01	
 2.1600e-01	 2.2538e-01	 2.1680e-01	
 2.1210e-01	 2.2702e-01	 2.0680e-01	
 2.1900e-01	 2.2511e-01	 2.1240e-01	
 2.2200e-01	 2.2407e-01	 2.0500e-01	
 2.1580e-01	 2.2380e-01	 2.1020e-01	
 2.2250e-01	 2.2158e-01	 2.1460e-01	
 2.1980e-01	 2.2327e-01	 2.1580e-01	
 2.2220e-01	 2.1911e-01	 2.0920e-01	
 2.3610e-01	 2.2129e-01	 2.3400e-01	
 2.2010e-01	 2.1880e-01	 2.1080e-01	
 2.1560e-01	 2.1811e-01	 2.1140e-01	
 2.2210e-01	 2.2011e-01	 2.1640e-01	
 2.1430e-01	 2.1776e-01	 2.0900e-01	
 2.1310e-01	 2.1718e-01	 2.0460e-01	
 2.2070e-01	 2.1913e-01	 2.1060e-01	
 2.1990e-01	 2.1593e-01	 2.1280e-01	
 2.2880e-01	 2.1749e-01	 2.2040e-01	
 2.3900e-01	 2.1662e-01	 2.2940e-01	
 2.2660e-01	 2.1467e-01	 2.2440e-01	
 2.2960e-01	 2.1696e-01	 2.2040e-01	
 2.4980e-01	 2.1433e-01	 2.4420e-01	
 2.0500e-01	 2.1649e-01	 2.0160e-01	
 1.7850e-01	 1.9144e-01	 1.7600e-01	
 1.9750e-01	 1.8722e-01	 1.9140e-01	
 1.8290e-01	 1.8364e-01	 1.7480e-01	
 1.8940e-01	 1.8089e-01	 1.8600e-01	
 1.9110e-01	 1.7762e-01	 1.8240e-01	
 1.8730e-01	 1.7920e-01	 1.8040e-01	
 1.9270e-01	 1.8113e-01	 1.8820e-01	
 1.8560e-01	 1.8020e-01	 1.8180e-01	
 1.7860e-01	 1.7791e-01	 1.8240e-01	
 1.7390e-01	 1.7989e-01	 1.7020e-01	
 1.7770e-01	 1.7876e-01	 1.7200e-01	
 1.8330e-01	 1.7784e-01	 1.7940e-01	
 1.7460e-01	 1.7951e-01	 1.6680e-01	
 1.8370e-01	 1.7402e-01	 1.7740e-01	
 1.7470e-01	 1.7784e-01	 1.7060e-01	
 1.7930e-01	 1.7864e-01	 1.7640e-01	
 1.7900e-01	 1.7762e-01	 1.7480e-01	
 1.7280e-01	 1.7560e-01	 1.7200e-01	
 1.8030e-01	 1.7716e-01	 1.7980e-01	
 1.9160e-01	 1.7596e-01	 1.8540e-01	
 1.7490e-01	 1.7600e-01	 1.6940e-01	
 2.0090e-01	 1.7220e-01	 2.0020e-01	
 1.8300e-01	 1.7484e-01	 1.8340e-01	
 1.7530e-01	 1.7724e-01	 1.7420e-01	
 1.7130e-01	 1.7609e-01	 1.7380e-01	
 1.7420e-01	 1.7740e-01	 1.7100e-01	
 1.7540e-01	 1.7609e-01	 1.6740e-01	
 1.9060e-01	 1.7249e-01	 1.8080e-01	
 1.7890e-01	 1.7542e-01	 1.7220e-01	
 1.9820e-01	 1.7418e-01	 1.9660e-01	
 1.7240e-01	 1.7382e-01	 1.7140e-01	
 1.8220e-01	 1.7202e-01	 1.7500e-01	
 1.7850e-01	 1.7267e-01	 1.7640e-01	
 1.8770e-01	 1.7356e-01	 1.7820e-01	
 1.7670e-01	 1.7369e-01	 1.7600e-01	
 1.8360e-01	 1.7189e-01	 1.8520e-01	
 1.7590e-01	 1.7253e-01	 1.7020e-01	
 1.8110e-01	 1.7109e-01	 1.8280e-01	
 1.8080e-01	 1.7213e-01	 1.7440e-01	
 1.8010e-01	 1.7102e-01	 1.7060e-01	
 1.7460e-01	 1.7320e-01	 1.6140e-01	
 1.7930e-01	 1.7211e-01	 1.7000e-01	
 1.7620e-01	 1.7524e-01	 1.7000e-01	
 1.7870e-01	 1.7282e-01	 1.6940e-01	
 1.7510e-01	 1.7213e-01	 1.6980e-01	
 1.7830e-01	 1.7558e-01	 1.6880e-01	
 1.6440e-01	 1.7131e-01	 1.6040e-01	
 1.8480e-01	 1.7336e-01	 1.6740e-01	
 1.7550e-01	 1.7489e-01	 1.7420e-01	
 1.8690e-01	 1.6902e-01	 1.7820e-01	
 1.6400e-01	 1.5507e-01	 1.5820e-01	
 1.6160e-01	 1.5144e-01	 1.5720e-01	
 1.6100e-01	 1.4831e-01	 1.5440e-01	
 1.6560e-01	 1.4804e-01	 1.5520e-01	
 1.6110e-01	 1.4629e-01	 1.5480e-01	
 1.7550e-01	 1.4516e-01	 1.7280e-01	
 1.6730e-01	 1.4647e-01	 1.5960e-01	
 1.6540e-01	 1.4689e-01	 1.6340e-01	
 1.6120e-01	 1.4478e-01	 1.5700e-01	
 1.5310e-01	 1.4400e-01	 1.5120e-01	
 1.5220e-01	 1.4489e-01	 1.5600e-01	
 1.5570e-01	 1.4229e-01	 1.5140e-01	
 1.7160e-01	 1.4436e-01	 1.6020e-01	
