Test Error	Training Error	Valid Error	
 9.9293e-01	 9.9093e-01	 9.9364e-01	
 9.5150e-01	 9.8049e-01	 9.3935e-01	
 9.7238e-01	 9.6567e-01	 9.7155e-01	
 9.5184e-01	 9.6330e-01	 9.5395e-01	
 9.4173e-01	 9.4749e-01	 9.3036e-01	
 9.4476e-01	 9.3397e-01	 9.3411e-01	
 9.2961e-01	 9.1832e-01	 9.1838e-01	
 9.6699e-01	 9.0821e-01	 9.6967e-01	
 9.2961e-01	 9.0846e-01	 9.1838e-01	
 9.4880e-01	 9.0605e-01	 9.5095e-01	
 9.5184e-01	 8.9839e-01	 9.5395e-01	
 9.5184e-01	 8.9852e-01	 9.5395e-01	
 9.5184e-01	 8.9898e-01	 9.5395e-01	
 9.5184e-01	 8.9819e-01	 9.5395e-01	
 9.5184e-01	 8.9748e-01	 9.5395e-01	
 9.5184e-01	 8.9752e-01	 9.5395e-01	
 9.5184e-01	 8.9864e-01	 9.5395e-01	
 9.5184e-01	 8.9839e-01	 9.5395e-01	
 9.5184e-01	 8.9869e-01	 9.5395e-01	
 9.5184e-01	 8.9877e-01	 9.5395e-01	
 9.5184e-01	 8.9819e-01	 9.5395e-01	
 9.5184e-01	 8.9748e-01	 9.5395e-01	
 9.5184e-01	 8.9864e-01	 9.5395e-01	
 9.5184e-01	 8.9744e-01	 9.5395e-01	
 9.4880e-01	 8.9810e-01	 9.5095e-01	
 9.4880e-01	 8.9968e-01	 9.5095e-01	
 9.5184e-01	 8.9885e-01	 9.5395e-01	
 9.5857e-01	 8.9856e-01	 9.5919e-01	
 9.5184e-01	 8.9852e-01	 9.5395e-01	
 9.5184e-01	 8.9935e-01	 9.5395e-01	
 9.5857e-01	 8.9885e-01	 9.5919e-01	
 9.4577e-01	 8.9848e-01	 9.4721e-01	
 9.5184e-01	 8.9735e-01	 9.5395e-01	
 9.5184e-01	 8.9723e-01	 9.5395e-01	
 9.5184e-01	 8.9848e-01	 9.5395e-01	
 9.5857e-01	 8.9873e-01	 9.5919e-01	
 9.5184e-01	 8.9869e-01	 9.5395e-01	
 9.5184e-01	 8.9881e-01	 9.5395e-01	
 9.5184e-01	 8.9910e-01	 9.5395e-01	
 9.4880e-01	 8.9810e-01	 9.5095e-01	
 9.5184e-01	 8.9931e-01	 9.5395e-01	
 9.4880e-01	 8.9798e-01	 9.5095e-01	
 9.5857e-01	 8.9973e-01	 9.5919e-01	
 9.5184e-01	 8.9839e-01	 9.5395e-01	
 9.5184e-01	 8.9856e-01	 9.5395e-01	
 9.5184e-01	 8.9827e-01	 9.5395e-01	
 9.5857e-01	 8.9835e-01	 9.5919e-01	
 9.5184e-01	 8.9814e-01	 9.5395e-01	
 9.4880e-01	 8.9881e-01	 9.5095e-01	
 9.4880e-01	 8.9848e-01	 9.5095e-01	
 9.5184e-01	 8.9856e-01	 9.5395e-01	
 9.5184e-01	 8.9831e-01	 9.5395e-01	
 9.5184e-01	 8.9785e-01	 9.5395e-01	
 9.5184e-01	 8.9827e-01	 9.5395e-01	
 9.4577e-01	 8.9860e-01	 9.4721e-01	
 9.4510e-01	 8.9906e-01	 9.4721e-01	
 9.5857e-01	 8.9806e-01	 9.5919e-01	
 9.5184e-01	 8.9960e-01	 9.5395e-01	
 9.5184e-01	 8.9685e-01	 9.5395e-01	
 9.5184e-01	 8.9881e-01	 9.5395e-01	
 9.4880e-01	 8.9873e-01	 9.5095e-01	
 9.5184e-01	 8.9856e-01	 9.5395e-01	
 9.5184e-01	 8.9923e-01	 9.5395e-01	
 9.5184e-01	 8.9794e-01	 9.5395e-01	
 9.5184e-01	 8.9977e-01	 9.5395e-01	
 9.5184e-01	 8.9735e-01	 9.5395e-01	
 9.4207e-01	 8.9852e-01	 9.4347e-01	
 9.5184e-01	 8.9760e-01	 9.5395e-01	
 9.5184e-01	 8.9810e-01	 9.5395e-01	
 9.5184e-01	 8.9756e-01	 9.5395e-01	
 9.5184e-01	 8.9831e-01	 9.5395e-01	
 9.5184e-01	 9.0006e-01	 9.5395e-01	
 9.5184e-01	 8.9794e-01	 9.5395e-01	
 9.5184e-01	 8.9902e-01	 9.5395e-01	
 9.5184e-01	 8.9885e-01	 9.5395e-01	
 9.5184e-01	 8.9823e-01	 9.5395e-01	
