Test Error	Training Error	Valid Error	
 5.6170e-01	 5.6138e-01	 5.6371e-01	
 5.7260e-01	 5.6036e-01	 5.6711e-01	
 5.6570e-01	 5.5876e-01	 5.6251e-01	
 5.6900e-01	 5.6004e-01	 5.7471e-01	
 5.6670e-01	 5.5893e-01	 5.6111e-01	
 5.6560e-01	 5.6098e-01	 5.5391e-01	
 5.5830e-01	 5.5893e-01	 5.5431e-01	
 5.6670e-01	 5.5678e-01	 5.6611e-01	
 5.6600e-01	 5.5631e-01	 5.7031e-01	
 5.7910e-01	 5.5522e-01	 5.7131e-01	
 5.6570e-01	 5.5913e-01	 5.6631e-01	
 5.5200e-01	 5.5658e-01	 5.4871e-01	
 5.6160e-01	 5.5720e-01	 5.6051e-01	
 5.7200e-01	 5.5649e-01	 5.7211e-01	
 5.6690e-01	 5.5593e-01	 5.5531e-01	
 5.6060e-01	 5.5136e-01	 5.5751e-01	
 5.6660e-01	 5.5287e-01	 5.5831e-01	
 5.5570e-01	 5.5640e-01	 5.4891e-01	
 5.5340e-01	 5.5476e-01	 5.5431e-01	
 5.5040e-01	 5.4678e-01	 5.4671e-01	
 5.5180e-01	 5.4302e-01	 5.4391e-01	
 5.4740e-01	 5.4387e-01	 5.4351e-01	
 5.3690e-01	 5.4393e-01	 5.3531e-01	
 5.5130e-01	 5.4049e-01	 5.5171e-01	
 5.5130e-01	 5.4291e-01	 5.4311e-01	
 5.5300e-01	 5.4533e-01	 5.5571e-01	
 5.4750e-01	 5.3840e-01	 5.5091e-01	
 5.6290e-01	 5.3976e-01	 5.5511e-01	
 5.5720e-01	 5.4144e-01	 5.4711e-01	
 5.5440e-01	 5.4067e-01	 5.5111e-01	
 5.4950e-01	 5.4196e-01	 5.4731e-01	
 5.4970e-01	 5.4131e-01	 5.5131e-01	
 5.4190e-01	 5.3856e-01	 5.3151e-01	
 5.4600e-01	 5.3938e-01	 5.3931e-01	
 5.5010e-01	 5.4207e-01	 5.5071e-01	
 5.5870e-01	 5.4251e-01	 5.4871e-01	
 5.5110e-01	 5.4078e-01	 5.4831e-01	
 5.3960e-01	 5.4193e-01	 5.3391e-01	
 5.5530e-01	 5.4069e-01	 5.5711e-01	
 5.4220e-01	 5.3936e-01	 5.4071e-01	
 5.4790e-01	 5.4000e-01	 5.4411e-01	
 5.4900e-01	 5.3907e-01	 5.4211e-01	
 5.5120e-01	 5.3749e-01	 5.4931e-01	
 5.5480e-01	 5.4080e-01	 5.5091e-01	
 5.4940e-01	 5.3822e-01	 5.4351e-01	
 5.5020e-01	 5.4080e-01	 5.5031e-01	
 5.4970e-01	 5.4156e-01	 5.4551e-01	
 5.4300e-01	 5.3627e-01	 5.4011e-01	
 5.4880e-01	 5.3784e-01	 5.4411e-01	
 5.4560e-01	 5.3949e-01	 5.4251e-01	
 5.4160e-01	 5.4076e-01	 5.4051e-01	
 5.4970e-01	 5.3724e-01	 5.5351e-01	
 5.4140e-01	 5.3596e-01	 5.3571e-01	
 5.3440e-01	 5.3738e-01	 5.3711e-01	
 5.3710e-01	 5.3680e-01	 5.3391e-01	
 5.5760e-01	 5.3858e-01	 5.5131e-01	
 5.4350e-01	 5.3960e-01	 5.4391e-01	
 5.5370e-01	 5.3822e-01	 5.4811e-01	
 5.4520e-01	 5.3869e-01	 5.3531e-01	
 5.4100e-01	 5.3702e-01	 5.4751e-01	
 5.4680e-01	 5.3642e-01	 5.4051e-01	
 5.4340e-01	 5.3511e-01	 5.5011e-01	
 5.4800e-01	 5.3900e-01	 5.5351e-01	
 5.4780e-01	 5.3598e-01	 5.4951e-01	
 5.4750e-01	 5.3711e-01	 5.4511e-01	
 5.4280e-01	 5.3513e-01	 5.4531e-01	
 5.3790e-01	 5.3807e-01	 5.3751e-01	
 5.4140e-01	 5.3607e-01	 5.3331e-01	
 5.4320e-01	 5.3533e-01	 5.3631e-01	
 5.3300e-01	 5.2880e-01	 5.2170e-01	
 5.4650e-01	 5.3058e-01	 5.4731e-01	
 5.3650e-01	 5.2840e-01	 5.3491e-01	
 5.4360e-01	 5.2916e-01	 5.4311e-01	
 5.4430e-01	 5.2820e-01	 5.3871e-01	
 5.3190e-01	 5.3051e-01	 5.3491e-01	
 5.3880e-01	 5.2780e-01	 5.3671e-01	
 5.3540e-01	 5.3060e-01	 5.3431e-01	
 5.3530e-01	 5.2787e-01	 5.3331e-01	
 5.3030e-01	 5.2693e-01	 5.3211e-01	
 5.3620e-01	 5.2876e-01	 5.3931e-01	
 5.3830e-01	 5.2860e-01	 5.3391e-01	
 5.3380e-01	 5.2802e-01	 5.3371e-01	
 5.3640e-01	 5.2838e-01	 5.3391e-01	
 5.4350e-01	 5.2836e-01	 5.3671e-01	
 5.2660e-01	 5.2740e-01	 5.2511e-01	
 5.3720e-01	 5.2769e-01	 5.3291e-01	
 5.3130e-01	 5.2824e-01	 5.2250e-01	
 5.4130e-01	 5.2962e-01	 5.4271e-01	
 5.4750e-01	 5.2867e-01	 5.4551e-01	
 5.3360e-01	 5.2640e-01	 5.3111e-01	
 5.4020e-01	 5.2840e-01	 5.4291e-01	
 5.3790e-01	 5.2667e-01	 5.3391e-01	
 5.3520e-01	 5.3093e-01	 5.4251e-01	
 5.2680e-01	 5.2813e-01	 5.2551e-01	
 5.4940e-01	 5.2864e-01	 5.4811e-01	
 5.3620e-01	 5.2778e-01	 5.3631e-01	
 5.3840e-01	 5.2818e-01	 5.3611e-01	
 5.3400e-01	 5.2842e-01	 5.3031e-01	
 5.3490e-01	 5.2809e-01	 5.3231e-01	
 5.3820e-01	 5.2658e-01	 5.3331e-01	
 5.3310e-01	 5.2769e-01	 5.2831e-01	
 5.4020e-01	 5.2869e-01	 5.3411e-01	
 5.4030e-01	 5.2600e-01	 5.3331e-01	
 5.3660e-01	 5.3071e-01	 5.3371e-01	
 5.4700e-01	 5.2798e-01	 5.4271e-01	
 5.4050e-01	 5.2469e-01	 5.3491e-01	
 5.3830e-01	 5.2698e-01	 5.3451e-01	
 5.3890e-01	 5.2776e-01	 5.3731e-01	
 5.3170e-01	 5.2551e-01	 5.2731e-01	
 5.3510e-01	 5.2749e-01	 5.3631e-01	
 5.2480e-01	 5.2733e-01	 5.2651e-01	
 5.3940e-01	 5.2433e-01	 5.4291e-01	
 5.3960e-01	 5.2600e-01	 5.3011e-01	
 5.3460e-01	 5.2673e-01	 5.3231e-01	
 5.3690e-01	 5.2873e-01	 5.2811e-01	
 5.3940e-01	 5.2862e-01	 5.3471e-01	
 5.4500e-01	 5.2553e-01	 5.4831e-01	
 5.3330e-01	 5.2449e-01	 5.2951e-01	
 5.3200e-01	 5.2782e-01	 5.2691e-01	
 5.3340e-01	 5.2153e-01	 5.3171e-01	
 5.4150e-01	 5.2067e-01	 5.4171e-01	
 5.3510e-01	 5.1767e-01	 5.2831e-01	
 5.3920e-01	 5.2131e-01	 5.3511e-01	
 5.2510e-01	 5.2009e-01	 5.2250e-01	
 5.3590e-01	 5.2122e-01	 5.3231e-01	
 5.3350e-01	 5.2058e-01	 5.2110e-01	
 5.3880e-01	 5.2240e-01	 5.3611e-01	
 5.2230e-01	 5.2318e-01	 5.2170e-01	
 5.2910e-01	 5.1867e-01	 5.2490e-01	
 5.4760e-01	 5.2324e-01	 5.4851e-01	
 5.2420e-01	 5.2093e-01	 5.2130e-01	
 5.2950e-01	 5.2109e-01	 5.2591e-01	
 5.3290e-01	 5.2258e-01	 5.2611e-01	
 5.4120e-01	 5.2160e-01	 5.3471e-01	
 5.3070e-01	 5.2033e-01	 5.3411e-01	
 5.3660e-01	 5.2116e-01	 5.3271e-01	
 5.3730e-01	 5.2269e-01	 5.3391e-01	
 5.3320e-01	 5.2204e-01	 5.3411e-01	
 5.3400e-01	 5.2069e-01	 5.2751e-01	
 5.2200e-01	 5.1973e-01	 5.2310e-01	
 5.3180e-01	 5.2198e-01	 5.3211e-01	
 5.3250e-01	 5.2036e-01	 5.3171e-01	
 5.2700e-01	 5.2282e-01	 5.1810e-01	
 5.2840e-01	 5.2273e-01	 5.2070e-01	
 5.3640e-01	 5.1787e-01	 5.2931e-01	
 5.3250e-01	 5.2189e-01	 5.2891e-01	
 5.3320e-01	 5.2138e-01	 5.3071e-01	
 5.2780e-01	 5.2327e-01	 5.2551e-01	
 5.3350e-01	 5.1964e-01	 5.3011e-01	
 5.4700e-01	 5.2244e-01	 5.3931e-01	
 5.3550e-01	 5.2402e-01	 5.2971e-01	
 5.3580e-01	 5.2269e-01	 5.3211e-01	
 5.3200e-01	 5.2216e-01	 5.3731e-01	
 5.4260e-01	 5.2369e-01	 5.3831e-01	
 5.4270e-01	 5.2078e-01	 5.4051e-01	
 5.3590e-01	 5.2389e-01	 5.4211e-01	
 5.1780e-01	 5.2278e-01	 5.2210e-01	
 5.3610e-01	 5.2247e-01	 5.3131e-01	
 5.4460e-01	 5.2067e-01	 5.3851e-01	
 5.2710e-01	 5.2318e-01	 5.2731e-01	
 5.3050e-01	 5.2062e-01	 5.2571e-01	
 5.3810e-01	 5.2144e-01	 5.3271e-01	
 5.2170e-01	 5.2389e-01	 5.2130e-01	
 5.3580e-01	 5.2176e-01	 5.3451e-01	
 5.3910e-01	 5.2004e-01	 5.3131e-01	
 5.3660e-01	 5.1920e-01	 5.3251e-01	
 5.2230e-01	 5.2120e-01	 5.2190e-01	
 5.4160e-01	 5.2156e-01	 5.4571e-01	
 5.3640e-01	 5.2071e-01	 5.3271e-01	
 5.3340e-01	 5.1613e-01	 5.2250e-01	
 5.2830e-01	 5.1564e-01	 5.3191e-01	
 5.2470e-01	 5.1636e-01	 5.2050e-01	
 5.2300e-01	 5.1749e-01	 5.2030e-01	
 5.2560e-01	 5.1611e-01	 5.2090e-01	
 5.2610e-01	 5.1920e-01	 5.2230e-01	
 5.1910e-01	 5.1862e-01	 5.1890e-01	
 5.3420e-01	 5.1853e-01	 5.2971e-01	
 5.2640e-01	 5.1544e-01	 5.2831e-01	
 5.3000e-01	 5.1836e-01	 5.3511e-01	
 5.2760e-01	 5.1838e-01	 5.2250e-01	
 5.5110e-01	 5.1573e-01	 5.5591e-01	
 5.3500e-01	 5.1778e-01	 5.3771e-01	
 5.2630e-01	 5.1633e-01	 5.2050e-01	
 5.2130e-01	 5.1840e-01	 5.1550e-01	
 5.3120e-01	 5.2038e-01	 5.2711e-01	
 5.2640e-01	 5.1633e-01	 5.1990e-01	
 5.2130e-01	 5.1984e-01	 5.2450e-01	
 5.2440e-01	 5.1782e-01	 5.2250e-01	
 5.2940e-01	 5.1991e-01	 5.2170e-01	
 5.2770e-01	 5.1773e-01	 5.2230e-01	
 5.3200e-01	 5.1820e-01	 5.2711e-01	
