Test Error	Training Error	Valid Error	
 3.1260e-01	 1.5056e-01	 2.9780e-01	
 3.2240e-01	 1.5371e-01	 3.0260e-01	
 3.6410e-01	 1.5096e-01	 3.5560e-01	
 3.4870e-01	 1.5451e-01	 3.3640e-01	
 3.4850e-01	 1.5147e-01	 3.3000e-01	
 3.5380e-01	 1.5462e-01	 3.3460e-01	
 3.6050e-01	 1.5162e-01	 3.4520e-01	
 3.5290e-01	 1.5282e-01	 3.3820e-01	
 3.5430e-01	 1.5198e-01	 3.3240e-01	
 3.9620e-01	 1.5278e-01	 3.8880e-01	
 3.3160e-01	 1.5502e-01	 3.1920e-01	
 3.7510e-01	 1.5102e-01	 3.5860e-01	
 3.4530e-01	 1.5409e-01	 3.2240e-01	
 3.1490e-01	 1.5107e-01	 3.0420e-01	
 3.5150e-01	 1.5324e-01	 3.3940e-01	
 3.8980e-01	 1.5102e-01	 3.7900e-01	
 3.4450e-01	 1.5040e-01	 3.2120e-01	
 3.0920e-01	 1.5040e-01	 3.0220e-01	
 3.7920e-01	 1.5289e-01	 3.6620e-01	
 3.7250e-01	 1.5064e-01	 3.5980e-01	
 3.4320e-01	 1.5602e-01	 3.3060e-01	
 4.1020e-01	 1.5322e-01	 3.9440e-01	
 3.6170e-01	 1.4947e-01	 3.4460e-01	
 3.3150e-01	 1.5049e-01	 3.1460e-01	
 3.4160e-01	 1.5349e-01	 3.3400e-01	
 3.4140e-01	 1.4889e-01	 3.2940e-01	
 3.7660e-01	 1.5051e-01	 3.6340e-01	
 3.9340e-01	 1.5089e-01	 3.8320e-01	
 3.6270e-01	 1.5160e-01	 3.6000e-01	
 3.7830e-01	 1.5247e-01	 3.6960e-01	
 3.1180e-01	 1.5153e-01	 2.9520e-01	
 3.4430e-01	 1.5296e-01	 3.2640e-01	
 3.7830e-01	 1.5007e-01	 3.6440e-01	
 3.4130e-01	 1.5302e-01	 3.2060e-01	
 3.5780e-01	 1.4969e-01	 3.4220e-01	
 3.9120e-01	 1.5240e-01	 3.8000e-01	
 3.6030e-01	 1.5062e-01	 3.4540e-01	
 3.2690e-01	 1.1209e-01	 3.1260e-01	
 3.4270e-01	 9.3067e-02	 3.2780e-01	
 3.5870e-01	 8.2667e-02	 3.4600e-01	
 3.2160e-01	 7.9022e-02	 3.0480e-01	
 3.5190e-01	 7.4933e-02	 3.3820e-01	
 3.3280e-01	 7.5733e-02	 3.1260e-01	
 3.2750e-01	 7.3044e-02	 3.1700e-01	
 3.3840e-01	 7.2333e-02	 3.2640e-01	
 3.3440e-01	 7.1089e-02	 3.1700e-01	
 3.3240e-01	 7.1333e-02	 3.2440e-01	
 3.7060e-01	 7.1244e-02	 3.6280e-01	
 3.1780e-01	 7.1711e-02	 2.9980e-01	
 3.5020e-01	 6.8756e-02	 3.3860e-01	
 3.3060e-01	 6.8756e-02	 3.2360e-01	
 3.5220e-01	 6.9311e-02	 3.4340e-01	
 3.2920e-01	 6.9444e-02	 3.1440e-01	
 3.5750e-01	 6.8111e-02	 3.4140e-01	
 3.4360e-01	 7.1844e-02	 3.2960e-01	
 3.6490e-01	 7.0111e-02	 3.4680e-01	
