Test Error	Training Error	Valid Error	
 1.5120e-01	 8.6889e-03	 1.4180e-01	
 1.3990e-01	 8.6222e-03	 1.3160e-01	
 1.4300e-01	 8.0222e-03	 1.3140e-01	
 1.4390e-01	 7.4000e-03	 1.3780e-01	
 1.4120e-01	 7.9556e-03	 1.3680e-01	
 1.3790e-01	 8.0889e-03	 1.2980e-01	
 1.4350e-01	 7.5111e-03	 1.3520e-01	
 1.4290e-01	 7.0444e-03	 1.4260e-01	
 1.4330e-01	 7.8444e-03	 1.3380e-01	
 1.3810e-01	 7.3111e-03	 1.3660e-01	
 1.3990e-01	 8.1333e-03	 1.3640e-01	
 1.4150e-01	 7.0222e-03	 1.3680e-01	
 1.4020e-01	 7.7111e-03	 1.3340e-01	
 1.3560e-01	 6.6000e-03	 1.3280e-01	
 1.3780e-01	 6.8889e-03	 1.2580e-01	
 1.4090e-01	 7.0889e-03	 1.3840e-01	
 1.3490e-01	 5.8889e-03	 1.2720e-01	
 1.4130e-01	 6.8667e-03	 1.3540e-01	
 1.3980e-01	 6.4000e-03	 1.2820e-01	
 1.4090e-01	 5.5778e-03	 1.2780e-01	
 1.3490e-01	 5.8222e-03	 1.2800e-01	
 1.3180e-01	 6.0000e-03	 1.2660e-01	
 1.3890e-01	 6.4000e-03	 1.3480e-01	
 1.4080e-01	 6.2444e-03	 1.3440e-01	
 1.4070e-01	 6.7556e-03	 1.3140e-01	
 1.4170e-01	 5.1333e-03	 1.3060e-01	
 1.4000e-01	 6.2444e-03	 1.3400e-01	
 1.4640e-01	 5.7778e-03	 1.3660e-01	
 1.3600e-01	 5.9333e-03	 1.2880e-01	
 1.3510e-01	 5.8000e-03	 1.2720e-01	
 1.3990e-01	 5.7778e-03	 1.2840e-01	
 1.3790e-01	 5.2222e-03	 1.2800e-01	
 1.4290e-01	 5.6444e-03	 1.3560e-01	
 1.3910e-01	 6.0222e-03	 1.3080e-01	
 1.3700e-01	 5.5778e-03	 1.3100e-01	
 1.3740e-01	 5.2222e-03	 1.3520e-01	
