Test Error	Training Error	Valid Error	
 4.1266e-01	 3.8140e-01	 4.0340e-01	
 3.9301e-01	 3.8261e-01	 3.8275e-01	
 4.2140e-01	 3.8423e-01	 4.0219e-01	
 4.0939e-01	 3.8261e-01	 3.9247e-01	
 3.6900e-01	 3.8545e-01	 3.7424e-01	
 3.9083e-01	 3.7978e-01	 3.7546e-01	
 4.5633e-01	 3.7910e-01	 4.4228e-01	
 4.0175e-01	 3.8113e-01	 3.8761e-01	
 4.0066e-01	 3.7910e-01	 4.0097e-01	
 5.1092e-01	 3.7775e-01	 4.7509e-01	
 3.8974e-01	 3.7870e-01	 3.8032e-01	
 4.0939e-01	 3.7991e-01	 3.9247e-01	
 4.0066e-01	 3.8288e-01	 3.9247e-01	
 4.0066e-01	 3.8288e-01	 3.8639e-01	
 4.0939e-01	 3.8140e-01	 3.9247e-01	
 3.9520e-01	 3.7748e-01	 3.8396e-01	
 4.4541e-01	 3.7870e-01	 4.4593e-01	
 4.0611e-01	 3.7843e-01	 3.9976e-01	
 4.0939e-01	 3.8585e-01	 3.9247e-01	
 3.9629e-01	 3.7748e-01	 3.9247e-01	
 3.9847e-01	 3.8207e-01	 3.9490e-01	
 4.7707e-01	 3.8140e-01	 4.5930e-01	
 3.9520e-01	 3.7978e-01	 3.8396e-01	
 4.3450e-01	 3.8059e-01	 4.3864e-01	
 4.1048e-01	 3.7654e-01	 3.9490e-01	
 4.1157e-01	 3.7789e-01	 4.0340e-01	
 3.8428e-01	 3.8126e-01	 3.7667e-01	
 4.1594e-01	 3.8234e-01	 4.0219e-01	
 3.9520e-01	 3.8086e-01	 3.8396e-01	
 4.0066e-01	 3.8005e-01	 3.8761e-01	
 3.9520e-01	 3.8005e-01	 3.8396e-01	
 4.0066e-01	 3.7505e-01	 3.8761e-01	
 3.7773e-01	 3.8140e-01	 3.9368e-01	
 4.0611e-01	 3.8626e-01	 4.0462e-01	
 3.8974e-01	 3.7627e-01	 3.8639e-01	
 4.4978e-01	 3.8221e-01	 4.6416e-01	
 3.7882e-01	 3.7816e-01	 3.8032e-01	
 3.7227e-01	 3.7816e-01	 3.7667e-01	
 3.6790e-01	 3.8194e-01	 3.6817e-01	
 4.1812e-01	 3.7964e-01	 4.0705e-01	
 4.9127e-01	 3.7829e-01	 4.6780e-01	
 3.9847e-01	 3.7627e-01	 3.9490e-01	
 3.9301e-01	 3.7762e-01	 3.8275e-01	
 4.1157e-01	 3.7789e-01	 4.0826e-01	
 4.0721e-01	 3.7951e-01	 3.9976e-01	
 4.0721e-01	 3.8221e-01	 3.9490e-01	
 3.9083e-01	 3.8180e-01	 3.8396e-01	
 3.8974e-01	 3.8086e-01	 3.9247e-01	
 4.1703e-01	 3.8248e-01	 4.1191e-01	
 4.9017e-01	 3.8504e-01	 4.7631e-01	
 4.1485e-01	 3.8437e-01	 4.0462e-01	
 4.8362e-01	 3.8153e-01	 4.6294e-01	
 4.0066e-01	 3.7951e-01	 3.9611e-01	
 3.8974e-01	 3.8018e-01	 3.8518e-01	
 4.7162e-01	 3.7816e-01	 4.6294e-01	
 3.8428e-01	 3.7789e-01	 3.7667e-01	
 4.6507e-01	 3.8275e-01	 4.6780e-01	
 4.0830e-01	 3.7924e-01	 3.9247e-01	
 5.0764e-01	 3.8315e-01	 4.9453e-01	
 3.8428e-01	 3.7613e-01	 3.7667e-01	
 4.0611e-01	 3.8005e-01	 3.9611e-01	
 4.0939e-01	 3.7856e-01	 3.9247e-01	
 3.7227e-01	 3.8275e-01	 3.7667e-01	
 3.7445e-01	 3.8005e-01	 3.7910e-01	
 3.6135e-01	 3.8518e-01	 3.6938e-01	
 3.9520e-01	 3.8059e-01	 3.8396e-01	
 4.0393e-01	 3.8099e-01	 4.0340e-01	
 4.1703e-01	 3.8572e-01	 4.0583e-01	
 4.0611e-01	 3.8437e-01	 3.9976e-01	
 4.1703e-01	 3.8072e-01	 4.1191e-01	
 4.0393e-01	 3.8005e-01	 3.9733e-01	
 4.1485e-01	 3.8207e-01	 3.9611e-01	
 3.9520e-01	 3.7937e-01	 3.8396e-01	
 4.0502e-01	 3.8288e-01	 3.9368e-01	
 4.7380e-01	 3.8194e-01	 4.6780e-01	
 3.9192e-01	 3.7991e-01	 3.8153e-01	
 4.5415e-01	 3.7492e-01	 4.5079e-01	
 4.0066e-01	 3.8315e-01	 3.8761e-01	
 4.5524e-01	 3.8180e-01	 4.4471e-01	
 3.9192e-01	 3.8302e-01	 3.8153e-01	
 3.6681e-01	 3.8194e-01	 3.7789e-01	
 4.3886e-01	 3.8477e-01	 4.4836e-01	
 3.9192e-01	 3.8302e-01	 3.8153e-01	
 3.6245e-01	 3.7856e-01	 3.6938e-01	
 3.8974e-01	 3.8140e-01	 3.8518e-01	
 3.8428e-01	 3.7775e-01	 3.7667e-01	
 4.1703e-01	 3.7978e-01	 4.0583e-01	
 3.9301e-01	 3.7816e-01	 3.9490e-01	
 4.0830e-01	 3.7870e-01	 3.9733e-01	
 4.9672e-01	 3.8059e-01	 4.6659e-01	
 3.9192e-01	 3.8180e-01	 3.9733e-01	
 4.8472e-01	 3.8072e-01	 4.7145e-01	
 4.0284e-01	 3.8207e-01	 3.8882e-01	
 4.0175e-01	 3.8315e-01	 4.0948e-01	
 4.8144e-01	 3.8153e-01	 4.6173e-01	
 3.9192e-01	 3.7613e-01	 3.8153e-01	
 4.1157e-01	 3.8194e-01	 4.0340e-01	
 4.0939e-01	 3.8045e-01	 4.0705e-01	
 4.8362e-01	 3.8261e-01	 4.7023e-01	
 3.8755e-01	 3.7870e-01	 3.7303e-01	
 3.9083e-01	 3.7748e-01	 3.8032e-01	
 4.0830e-01	 3.8518e-01	 4.0097e-01	
 4.0066e-01	 3.8342e-01	 3.8153e-01	
 4.9672e-01	 3.8140e-01	 4.6659e-01	
 3.7227e-01	 3.7600e-01	 3.7667e-01	
 4.7489e-01	 3.8221e-01	 4.5930e-01	
 3.9301e-01	 3.8396e-01	 3.8153e-01	
 3.9956e-01	 3.8234e-01	 3.8639e-01	
 3.8428e-01	 3.8032e-01	 3.7667e-01	
 4.0066e-01	 3.8801e-01	 3.9247e-01	
 3.7991e-01	 3.8437e-01	 3.9004e-01	
 3.7336e-01	 3.8221e-01	 3.7181e-01	
 3.8428e-01	 3.8261e-01	 3.7667e-01	
 4.0066e-01	 3.8234e-01	 3.9247e-01	
 4.1812e-01	 3.7586e-01	 4.0583e-01	
 4.0830e-01	 3.7505e-01	 3.9247e-01	
 3.7336e-01	 3.8531e-01	 3.8518e-01	
 4.0066e-01	 3.8113e-01	 4.0097e-01	
 4.6179e-01	 3.8464e-01	 4.6902e-01	
 3.6463e-01	 3.7910e-01	 3.8032e-01	
 3.6135e-01	 3.8126e-01	 3.6938e-01	
 3.7227e-01	 3.7829e-01	 3.7667e-01	
 3.9629e-01	 3.7897e-01	 3.9247e-01	
 3.6135e-01	 3.7546e-01	 3.6938e-01	
 3.8974e-01	 3.7667e-01	 3.8032e-01	
 3.8428e-01	 3.8275e-01	 3.7667e-01	
 4.2031e-01	 3.8423e-01	 3.9854e-01	
 4.7926e-01	 3.8194e-01	 4.6051e-01	
 3.8755e-01	 3.8855e-01	 3.7910e-01	
 4.4214e-01	 3.8693e-01	 4.2041e-01	
 3.9192e-01	 3.7843e-01	 3.8153e-01	
 4.6616e-01	 3.8167e-01	 4.5200e-01	
 3.9520e-01	 3.8153e-01	 3.8396e-01	
 4.1703e-01	 3.7991e-01	 3.9733e-01	
 4.5524e-01	 3.7856e-01	 4.4714e-01	
 3.9629e-01	 3.7789e-01	 3.8396e-01	
 3.7227e-01	 3.8018e-01	 3.7667e-01	
 5.0109e-01	 3.8558e-01	 4.6902e-01	
 3.8974e-01	 3.7721e-01	 3.8518e-01	
 3.8428e-01	 3.8531e-01	 3.7667e-01	
 3.7227e-01	 3.7910e-01	 3.7667e-01	
 4.1921e-01	 3.7991e-01	 4.1312e-01	
 4.0066e-01	 3.8410e-01	 3.9247e-01	
