Test Error	Training Error	Valid Error	
 9.6507e-01	 9.6247e-01	 9.4897e-01	
 8.0786e-01	 9.0144e-01	 7.9708e-01	
 8.9520e-01	 7.7103e-01	 8.6391e-01	
 8.9520e-01	 7.3849e-01	 8.6391e-01	
 8.9520e-01	 7.3836e-01	 8.6391e-01	
 8.5262e-01	 7.2188e-01	 8.2625e-01	
 7.9803e-01	 6.6019e-01	 7.6306e-01	
 8.7336e-01	 6.4061e-01	 8.5419e-01	
 8.7336e-01	 6.3845e-01	 8.5419e-01	
 7.9803e-01	 6.3426e-01	 7.6306e-01	
 7.9803e-01	 6.3183e-01	 7.6306e-01	
 7.9803e-01	 6.3413e-01	 7.6306e-01	
 7.9803e-01	 6.3332e-01	 7.6306e-01	
 7.9803e-01	 6.3305e-01	 7.6306e-01	
 7.9803e-01	 6.3237e-01	 7.6306e-01	
 7.9803e-01	 6.3426e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3413e-01	 7.6306e-01	
 7.9803e-01	 6.3386e-01	 7.6306e-01	
 7.9803e-01	 6.3399e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3426e-01	 7.6306e-01	
 7.9803e-01	 6.3197e-01	 7.6306e-01	
 7.9803e-01	 6.3413e-01	 7.6306e-01	
 7.9803e-01	 6.3278e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3251e-01	 7.6306e-01	
 7.9803e-01	 6.3413e-01	 7.6306e-01	
 7.9803e-01	 6.3318e-01	 7.6306e-01	
 7.9803e-01	 6.3318e-01	 7.6306e-01	
 7.9803e-01	 6.3278e-01	 7.6306e-01	
 7.9803e-01	 6.3318e-01	 7.6306e-01	
 7.9803e-01	 6.3318e-01	 7.6306e-01	
 7.9803e-01	 6.3372e-01	 7.6306e-01	
 7.9803e-01	 6.3386e-01	 7.6306e-01	
 7.9803e-01	 6.3332e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3399e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3183e-01	 7.6306e-01	
 7.9803e-01	 6.3210e-01	 7.6306e-01	
 7.9803e-01	 6.3318e-01	 7.6306e-01	
 7.9803e-01	 6.3386e-01	 7.6306e-01	
 7.9803e-01	 6.3345e-01	 7.6306e-01	
 7.9803e-01	 6.3291e-01	 7.6306e-01	
 7.9803e-01	 6.3251e-01	 7.6306e-01	
 7.9803e-01	 6.3278e-01	 7.6306e-01	
 7.9803e-01	 6.3278e-01	 7.6306e-01	
 7.9803e-01	 6.3251e-01	 7.6306e-01	
 7.9803e-01	 6.3237e-01	 7.6306e-01	
 7.9803e-01	 6.3305e-01	 7.6306e-01	
 7.9803e-01	 6.3305e-01	 7.6306e-01	
 7.9803e-01	 6.3278e-01	 7.6306e-01	
 7.9803e-01	 6.3332e-01	 7.6306e-01	
 7.9803e-01	 6.3170e-01	 7.6306e-01	
 7.9803e-01	 6.3359e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3413e-01	 7.6306e-01	
 7.9803e-01	 6.3305e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3291e-01	 7.6306e-01	
 7.9803e-01	 6.3251e-01	 7.6306e-01	
 7.9803e-01	 6.3264e-01	 7.6306e-01	
 7.9803e-01	 6.3372e-01	 7.6306e-01	
 7.9803e-01	 6.3345e-01	 7.6306e-01	
 7.9803e-01	 6.3237e-01	 7.6306e-01	
 7.9803e-01	 6.3359e-01	 7.6306e-01	
