Test Error	Training Error	Valid Error	
 1.6500e-01	 9.4533e-02	 1.5800e-01	
 1.4410e-01	 9.9622e-02	 1.3980e-01	
 1.3730e-01	 9.5956e-02	 1.3160e-01	
 1.4900e-01	 9.5711e-02	 1.4300e-01	
 1.4180e-01	 9.7400e-02	 1.3600e-01	
 1.3900e-01	 8.2067e-02	 1.3780e-01	
 1.3660e-01	 7.5422e-02	 1.3320e-01	
 1.3770e-01	 7.1889e-02	 1.3560e-01	
 1.4150e-01	 7.1067e-02	 1.3440e-01	
 1.4890e-01	 6.9044e-02	 1.3960e-01	
 1.3650e-01	 6.6667e-02	 1.3340e-01	
 1.3310e-01	 6.7867e-02	 1.2440e-01	
 1.3970e-01	 6.6556e-02	 1.3900e-01	
 1.3730e-01	 6.6222e-02	 1.2940e-01	
 1.3740e-01	 6.5133e-02	 1.3040e-01	
 1.3630e-01	 6.6311e-02	 1.3160e-01	
 1.3910e-01	 6.4356e-02	 1.3540e-01	
 1.3160e-01	 6.4267e-02	 1.2240e-01	
 1.3110e-01	 6.3467e-02	 1.3220e-01	
 1.3760e-01	 6.1667e-02	 1.3320e-01	
 1.3900e-01	 6.2600e-02	 1.3080e-01	
 1.5030e-01	 6.2556e-02	 1.4480e-01	
 1.3580e-01	 6.2733e-02	 1.2940e-01	
 1.3900e-01	 6.1267e-02	 1.3000e-01	
 1.4660e-01	 6.2578e-02	 1.4340e-01	
 1.3980e-01	 6.2644e-02	 1.3960e-01	
 1.4420e-01	 6.1689e-02	 1.3680e-01	
 1.3290e-01	 6.1156e-02	 1.2660e-01	
 1.4200e-01	 6.2956e-02	 1.3740e-01	
 1.2930e-01	 6.2356e-02	 1.2540e-01	
 1.3350e-01	 6.1933e-02	 1.2100e-01	
 1.3600e-01	 6.1089e-02	 1.3280e-01	
 1.3210e-01	 6.1422e-02	 1.3040e-01	
 1.3300e-01	 6.1222e-02	 1.2580e-01	
 1.3120e-01	 6.0933e-02	 1.2640e-01	
 1.3290e-01	 6.0711e-02	 1.2420e-01	
 1.3810e-01	 6.0467e-02	 1.3560e-01	
 1.3690e-01	 6.0089e-02	 1.3020e-01	
 1.2850e-01	 6.0844e-02	 1.2420e-01	
 1.3370e-01	 6.1400e-02	 1.2560e-01	
 1.4630e-01	 6.2733e-02	 1.3520e-01	
 1.3700e-01	 6.1378e-02	 1.3460e-01	
 1.3550e-01	 6.2022e-02	 1.2320e-01	
 1.3440e-01	 5.9978e-02	 1.2980e-01	
 1.3550e-01	 6.3067e-02	 1.2640e-01	
 1.3540e-01	 5.9200e-02	 1.2640e-01	
 1.4030e-01	 5.9844e-02	 1.2700e-01	
 1.4040e-01	 5.9533e-02	 1.3220e-01	
 1.4200e-01	 6.1911e-02	 1.3580e-01	
 1.3870e-01	 5.7911e-02	 1.3100e-01	
 1.3860e-01	 5.8444e-02	 1.3580e-01	
 1.4720e-01	 6.0400e-02	 1.3820e-01	
 1.3170e-01	 5.8578e-02	 1.2380e-01	
 1.3110e-01	 5.9489e-02	 1.3040e-01	
 1.3510e-01	 6.1222e-02	 1.2880e-01	
 1.3250e-01	 4.9911e-02	 1.2660e-01	
 1.2850e-01	 4.9022e-02	 1.2640e-01	
 1.2470e-01	 4.7644e-02	 1.1960e-01	
 1.2970e-01	 4.6556e-02	 1.2620e-01	
 1.2780e-01	 4.3222e-02	 1.1900e-01	
 1.3290e-01	 4.3467e-02	 1.2540e-01	
 1.3070e-01	 4.3600e-02	 1.2420e-01	
 1.3060e-01	 4.1444e-02	 1.2620e-01	
 1.2690e-01	 4.2556e-02	 1.2040e-01	
 1.2750e-01	 4.2956e-02	 1.2480e-01	
 1.3400e-01	 4.0933e-02	 1.2440e-01	
 1.2840e-01	 4.2156e-02	 1.2860e-01	
 1.2530e-01	 4.2511e-02	 1.2700e-01	
 1.2850e-01	 4.2044e-02	 1.2480e-01	
 1.2530e-01	 4.1244e-02	 1.2060e-01	
 1.3020e-01	 4.0911e-02	 1.2480e-01	
 1.2940e-01	 4.1511e-02	 1.2660e-01	
 1.3160e-01	 3.9800e-02	 1.2560e-01	
 1.3700e-01	 4.0511e-02	 1.2980e-01	
 1.3500e-01	 4.1289e-02	 1.2800e-01	
 1.2350e-01	 4.0978e-02	 1.2140e-01	
 1.3260e-01	 3.8644e-02	 1.3000e-01	
 1.2350e-01	 3.9467e-02	 1.2180e-01	
 1.2500e-01	 4.0067e-02	 1.1860e-01	
 1.2640e-01	 3.9311e-02	 1.2540e-01	
 1.2890e-01	 3.9933e-02	 1.2360e-01	
 1.2390e-01	 3.9311e-02	 1.2280e-01	
 1.2600e-01	 3.9867e-02	 1.1780e-01	
 1.2300e-01	 4.0067e-02	 1.1620e-01	
 1.2780e-01	 4.1556e-02	 1.1940e-01	
 1.2810e-01	 3.9689e-02	 1.1940e-01	
 1.2400e-01	 3.9822e-02	 1.1980e-01	
 1.2050e-01	 3.8578e-02	 1.2180e-01	
 1.2720e-01	 3.8178e-02	 1.1600e-01	
 1.3410e-01	 3.8467e-02	 1.2600e-01	
 1.2540e-01	 3.8200e-02	 1.2120e-01	
 1.2910e-01	 3.8333e-02	 1.2620e-01	
 1.2620e-01	 3.9111e-02	 1.2440e-01	
 1.2920e-01	 3.8333e-02	 1.2920e-01	
 1.2750e-01	 3.8600e-02	 1.2460e-01	
 1.3210e-01	 3.8511e-02	 1.2520e-01	
 1.3210e-01	 3.9711e-02	 1.2580e-01	
 1.2640e-01	 3.9756e-02	 1.2300e-01	
 1.2360e-01	 3.8600e-02	 1.2200e-01	
 1.2370e-01	 3.7778e-02	 1.2420e-01	
 1.2450e-01	 3.7844e-02	 1.1680e-01	
 1.3840e-01	 3.6956e-02	 1.3220e-01	
 1.3330e-01	 3.8200e-02	 1.2540e-01	
 1.2630e-01	 3.8711e-02	 1.2640e-01	
 1.2900e-01	 3.6911e-02	 1.2380e-01	
 1.2340e-01	 3.2378e-02	 1.2120e-01	
 1.2940e-01	 3.2689e-02	 1.2200e-01	
 1.2880e-01	 3.0000e-02	 1.2020e-01	
 1.2750e-01	 3.0089e-02	 1.2080e-01	
 1.2220e-01	 3.0422e-02	 1.1860e-01	
 1.2610e-01	 2.9467e-02	 1.1580e-01	
 1.2790e-01	 2.9000e-02	 1.2160e-01	
 1.3030e-01	 3.0022e-02	 1.2860e-01	
 1.3080e-01	 3.0244e-02	 1.2340e-01	
 1.3010e-01	 3.0222e-02	 1.2600e-01	
 1.2330e-01	 2.9000e-02	 1.1260e-01	
 1.2540e-01	 2.7600e-02	 1.2020e-01	
 1.2850e-01	 3.0267e-02	 1.1700e-01	
 1.2690e-01	 2.9711e-02	 1.2040e-01	
 1.2900e-01	 2.9067e-02	 1.2180e-01	
 1.2510e-01	 2.9800e-02	 1.1880e-01	
 1.2340e-01	 2.9622e-02	 1.1900e-01	
 1.2380e-01	 2.9022e-02	 1.1380e-01	
 1.2460e-01	 2.8556e-02	 1.2260e-01	
 1.2730e-01	 2.9467e-02	 1.1820e-01	
 1.2530e-01	 2.8533e-02	 1.2340e-01	
 1.2250e-01	 2.7400e-02	 1.2020e-01	
 1.2210e-01	 2.8444e-02	 1.2040e-01	
 1.2210e-01	 2.6889e-02	 1.1900e-01	
 1.2450e-01	 2.7756e-02	 1.1820e-01	
 1.2240e-01	 2.7333e-02	 1.1980e-01	
 1.2830e-01	 2.7578e-02	 1.2000e-01	
 1.2850e-01	 2.8378e-02	 1.2300e-01	
 1.2380e-01	 2.8467e-02	 1.2460e-01	
 1.2710e-01	 2.7822e-02	 1.1960e-01	
 1.2930e-01	 2.7533e-02	 1.2440e-01	
 1.2820e-01	 2.6889e-02	 1.2380e-01	
 1.2510e-01	 2.6778e-02	 1.2080e-01	
 1.3120e-01	 2.8267e-02	 1.2260e-01	
 1.2240e-01	 2.8533e-02	 1.1920e-01	
 1.2750e-01	 2.7467e-02	 1.2260e-01	
 1.2240e-01	 2.7000e-02	 1.1840e-01	
 1.2610e-01	 2.8533e-02	 1.2120e-01	
 1.2570e-01	 2.8311e-02	 1.2300e-01	
 1.2470e-01	 2.8644e-02	 1.1920e-01	
 1.2260e-01	 2.6911e-02	 1.1620e-01	
 1.2410e-01	 2.6133e-02	 1.2220e-01	
 1.2130e-01	 2.7889e-02	 1.2020e-01	
 1.2320e-01	 2.6378e-02	 1.2140e-01	
 1.2440e-01	 2.7756e-02	 1.1780e-01	
 1.2930e-01	 2.7756e-02	 1.2040e-01	
 1.2450e-01	 2.7578e-02	 1.1940e-01	
 1.2390e-01	 2.7222e-02	 1.1740e-01	
