Test Error	Training Error	Valid Error	
 1.2664e-01	 1.5998e-01	 1.3852e-01	
 1.4629e-01	 1.6241e-01	 1.3973e-01	
 1.2009e-01	 1.6120e-01	 1.2758e-01	
 1.3319e-01	 1.6052e-01	 1.4459e-01	
 1.2664e-01	 1.6093e-01	 1.3852e-01	
 1.2009e-01	 1.6241e-01	 1.2758e-01	
 1.3974e-01	 1.6147e-01	 1.5431e-01	
 1.2664e-01	 1.6282e-01	 1.3852e-01	
 1.2445e-01	 1.6066e-01	 1.3366e-01	
 1.4410e-01	 1.6187e-01	 1.6039e-01	
 1.2991e-01	 1.6066e-01	 1.4459e-01	
 1.2555e-01	 1.6714e-01	 1.3730e-01	
 1.2227e-01	 1.6322e-01	 1.3244e-01	
 1.2664e-01	 1.6214e-01	 1.3973e-01	
 1.3537e-01	 1.6187e-01	 1.4702e-01	
 1.2227e-01	 1.6039e-01	 1.3244e-01	
 1.4410e-01	 1.5944e-01	 1.6039e-01	
 1.2227e-01	 1.6309e-01	 1.3244e-01	
 1.3537e-01	 1.6268e-01	 1.4702e-01	
 1.2227e-01	 1.6052e-01	 1.3244e-01	
 1.2227e-01	 1.6228e-01	 1.3244e-01	
 1.4410e-01	 1.6295e-01	 1.6039e-01	
 1.2227e-01	 1.5931e-01	 1.3244e-01	
 1.3537e-01	 1.6714e-01	 1.4702e-01	
 1.4410e-01	 1.6673e-01	 1.6039e-01	
 1.2664e-01	 1.6538e-01	 1.3852e-01	
 1.2227e-01	 1.5755e-01	 1.3244e-01	
 1.1026e-01	 1.5809e-01	 1.1786e-01	
 1.2227e-01	 1.6322e-01	 1.3244e-01	
 1.2009e-01	 1.6579e-01	 1.2758e-01	
 1.6266e-01	 1.6282e-01	 1.6039e-01	
 1.2009e-01	 1.6498e-01	 1.2758e-01	
 1.5502e-01	 1.6120e-01	 1.4945e-01	
 1.3646e-01	 1.6120e-01	 1.4945e-01	
 1.4083e-01	 1.6160e-01	 1.5553e-01	
 1.3646e-01	 1.6079e-01	 1.4824e-01	
 1.2227e-01	 1.6147e-01	 1.3244e-01	
 1.4301e-01	 1.5674e-01	 1.3487e-01	
 1.3210e-01	 1.5958e-01	 1.4216e-01	
 1.2009e-01	 1.6511e-01	 1.2758e-01	
 1.2227e-01	 1.6336e-01	 1.3244e-01	
 1.3974e-01	 1.6403e-01	 1.5310e-01	
 1.4410e-01	 1.5944e-01	 1.6039e-01	
 1.3428e-01	 1.6511e-01	 1.4338e-01	
 1.2227e-01	 1.6457e-01	 1.3244e-01	
 1.2227e-01	 1.6201e-01	 1.3244e-01	
 1.2227e-01	 1.6552e-01	 1.3244e-01	
 1.3319e-01	 1.6160e-01	 1.4459e-01	
 1.3210e-01	 1.6039e-01	 1.4216e-01	
 1.3974e-01	 1.6174e-01	 1.5431e-01	
 1.1245e-01	 1.6282e-01	 1.2272e-01	
 1.2227e-01	 1.6363e-01	 1.3244e-01	
 1.4410e-01	 1.6619e-01	 1.6039e-01	
 1.2555e-01	 1.6025e-01	 1.3730e-01	
 1.3319e-01	 1.5796e-01	 1.4216e-01	
 1.2009e-01	 1.6660e-01	 1.2758e-01	
 1.3319e-01	 1.6349e-01	 1.4216e-01	
 1.2227e-01	 1.6106e-01	 1.3244e-01	
 1.2009e-01	 1.6633e-01	 1.2758e-01	
 1.3646e-01	 1.6309e-01	 1.4824e-01	
 1.2227e-01	 1.5904e-01	 1.3244e-01	
 1.3319e-01	 1.6295e-01	 1.4459e-01	
 1.4410e-01	 1.6457e-01	 1.6039e-01	
 1.3428e-01	 1.5998e-01	 1.4459e-01	
 1.2009e-01	 1.6201e-01	 1.2758e-01	
 1.2009e-01	 1.6174e-01	 1.2758e-01	
 1.2227e-01	 1.5944e-01	 1.3244e-01	
 1.2009e-01	 1.6430e-01	 1.2758e-01	
 1.3537e-01	 1.6309e-01	 1.4702e-01	
 1.2227e-01	 1.5809e-01	 1.3244e-01	
 1.2664e-01	 1.6498e-01	 1.3852e-01	
 1.3210e-01	 1.6214e-01	 1.4216e-01	
 1.3755e-01	 1.5985e-01	 1.4945e-01	
 1.2664e-01	 1.6201e-01	 1.3852e-01	
 1.2445e-01	 1.5836e-01	 1.3366e-01	
 1.4738e-01	 1.6201e-01	 1.4095e-01	
 1.3210e-01	 1.6282e-01	 1.4216e-01	
 1.3974e-01	 1.6093e-01	 1.5431e-01	
 1.2227e-01	 1.6295e-01	 1.3244e-01	
 1.2336e-01	 1.5958e-01	 1.3244e-01	
 1.2227e-01	 1.6025e-01	 1.3244e-01	
 1.4956e-01	 1.6565e-01	 1.4581e-01	
 1.3974e-01	 1.6376e-01	 1.5431e-01	
 1.2227e-01	 1.6093e-01	 1.3244e-01	
 1.2991e-01	 1.6147e-01	 1.3730e-01	
 1.3974e-01	 1.6093e-01	 1.5431e-01	
 1.2227e-01	 1.5850e-01	 1.3244e-01	
 1.2227e-01	 1.6241e-01	 1.3244e-01	
 1.3319e-01	 1.6349e-01	 1.4216e-01	
 1.2555e-01	 1.6876e-01	 1.3730e-01	
 1.3100e-01	 1.6525e-01	 1.4581e-01	
 1.4083e-01	 1.6187e-01	 1.4945e-01	
 1.5611e-01	 1.6525e-01	 1.4945e-01	
 1.2555e-01	 1.5809e-01	 1.3730e-01	
 1.4301e-01	 1.6241e-01	 1.5796e-01	
 1.4301e-01	 1.6417e-01	 1.5431e-01	
 1.2555e-01	 1.6268e-01	 1.3730e-01	
 1.3428e-01	 1.6039e-01	 1.5067e-01	
 1.3646e-01	 1.6079e-01	 1.4824e-01	
 1.2991e-01	 1.6228e-01	 1.4459e-01	
 1.2009e-01	 1.6295e-01	 1.2758e-01	
 1.4520e-01	 1.5863e-01	 1.3973e-01	
 1.2664e-01	 1.5958e-01	 1.3852e-01	
 1.3755e-01	 1.6403e-01	 1.4945e-01	
 1.2227e-01	 1.6255e-01	 1.3244e-01	
 1.2227e-01	 1.6457e-01	 1.3244e-01	
 1.3210e-01	 1.6147e-01	 1.4216e-01	
 1.2009e-01	 1.6471e-01	 1.2758e-01	
 1.3974e-01	 1.6336e-01	 1.5431e-01	
 1.2445e-01	 1.6025e-01	 1.3366e-01	
 1.3210e-01	 1.6174e-01	 1.4216e-01	
 1.4520e-01	 1.6417e-01	 1.3973e-01	
 1.2991e-01	 1.6376e-01	 1.4338e-01	
 1.4410e-01	 1.6147e-01	 1.6039e-01	
 1.3755e-01	 1.6039e-01	 1.4945e-01	
 1.3428e-01	 1.5931e-01	 1.4459e-01	
 1.2227e-01	 1.5755e-01	 1.3244e-01	
 1.2227e-01	 1.6174e-01	 1.3244e-01	
 1.4956e-01	 1.6282e-01	 1.4581e-01	
 1.5830e-01	 1.6390e-01	 1.7618e-01	
 1.2227e-01	 1.6079e-01	 1.3244e-01	
 1.2227e-01	 1.6457e-01	 1.3244e-01	
 1.5611e-01	 1.6228e-01	 1.5188e-01	
 1.4520e-01	 1.5958e-01	 1.3973e-01	
 1.2664e-01	 1.6349e-01	 1.3852e-01	
 1.2227e-01	 1.6160e-01	 1.3244e-01	
 1.2227e-01	 1.6579e-01	 1.3244e-01	
 1.4738e-01	 1.6079e-01	 1.4095e-01	
 1.3646e-01	 1.5998e-01	 1.4945e-01	
 1.2336e-01	 1.6187e-01	 1.3244e-01	
 1.2664e-01	 1.5971e-01	 1.3852e-01	
 1.2227e-01	 1.6363e-01	 1.3244e-01	
 1.3319e-01	 1.6268e-01	 1.4216e-01	
 1.2336e-01	 1.6214e-01	 1.3244e-01	
 1.2773e-01	 1.5688e-01	 1.3852e-01	
 1.2445e-01	 1.6322e-01	 1.3366e-01	
 1.4956e-01	 1.5931e-01	 1.4581e-01	
 1.3646e-01	 1.5985e-01	 1.4945e-01	
 1.2227e-01	 1.5796e-01	 1.3244e-01	
 1.4410e-01	 1.6106e-01	 1.6039e-01	
 1.3646e-01	 1.6255e-01	 1.4945e-01	
 1.3974e-01	 1.6390e-01	 1.5431e-01	
 1.2991e-01	 1.6214e-01	 1.4338e-01	
 1.2555e-01	 1.6133e-01	 1.3730e-01	
 1.3755e-01	 1.5823e-01	 1.4945e-01	
 1.2555e-01	 1.6268e-01	 1.3730e-01	
 1.1245e-01	 1.6079e-01	 1.2272e-01	
 1.2009e-01	 1.6363e-01	 1.2758e-01	
 1.2555e-01	 1.6255e-01	 1.3730e-01	
 1.4520e-01	 1.6120e-01	 1.3973e-01	
 1.2009e-01	 1.6471e-01	 1.2758e-01	
 1.3646e-01	 1.6025e-01	 1.4945e-01	
 1.2664e-01	 1.6228e-01	 1.3852e-01	
 1.2009e-01	 1.6444e-01	 1.2758e-01	
 1.6485e-01	 1.6120e-01	 1.6282e-01	
 1.2555e-01	 1.6579e-01	 1.3730e-01	
 1.2664e-01	 1.6282e-01	 1.3852e-01	
 1.2227e-01	 1.6147e-01	 1.3244e-01	
 1.2009e-01	 1.6228e-01	 1.2758e-01	
 1.3755e-01	 1.6174e-01	 1.4945e-01	
 1.4956e-01	 1.6268e-01	 1.4581e-01	
 1.2227e-01	 1.6282e-01	 1.3244e-01	
 1.2227e-01	 1.6079e-01	 1.3244e-01	
 1.4520e-01	 1.6282e-01	 1.3973e-01	
 1.2664e-01	 1.6403e-01	 1.3973e-01	
 1.2664e-01	 1.5931e-01	 1.3852e-01	
 1.4410e-01	 1.6295e-01	 1.6039e-01	
 1.2227e-01	 1.6093e-01	 1.3244e-01	
 1.2227e-01	 1.6322e-01	 1.3244e-01	
 1.2227e-01	 1.5796e-01	 1.3244e-01	
 1.4520e-01	 1.6079e-01	 1.3973e-01	
 1.3646e-01	 1.5944e-01	 1.4824e-01	
 1.3646e-01	 1.6106e-01	 1.4824e-01	
 1.4410e-01	 1.6133e-01	 1.6039e-01	
 1.3428e-01	 1.6106e-01	 1.4459e-01	
 1.2227e-01	 1.6282e-01	 1.3244e-01	
 1.2227e-01	 1.6255e-01	 1.3244e-01	
 1.3537e-01	 1.6579e-01	 1.4702e-01	
 1.3974e-01	 1.6187e-01	 1.5431e-01	
 1.4520e-01	 1.6120e-01	 1.3973e-01	
 1.3319e-01	 1.6079e-01	 1.4216e-01	
 1.2445e-01	 1.6471e-01	 1.3366e-01	
 1.6703e-01	 1.6457e-01	 1.6768e-01	
 1.2227e-01	 1.5985e-01	 1.3244e-01	
 1.2555e-01	 1.6268e-01	 1.3730e-01	
 1.2227e-01	 1.6133e-01	 1.3244e-01	
 1.3865e-01	 1.5863e-01	 1.5067e-01	
 1.4192e-01	 1.6214e-01	 1.5553e-01	
 1.2991e-01	 1.6471e-01	 1.3730e-01	
 1.2227e-01	 1.6093e-01	 1.3244e-01	
 1.2445e-01	 1.6187e-01	 1.3366e-01	
 1.4956e-01	 1.6174e-01	 1.4702e-01	
 1.4520e-01	 1.6241e-01	 1.3973e-01	
 1.4410e-01	 1.6606e-01	 1.6039e-01	
 1.2991e-01	 1.5958e-01	 1.4459e-01	
 1.2227e-01	 1.6106e-01	 1.3244e-01	
 1.4956e-01	 1.6471e-01	 1.4581e-01	
 1.2445e-01	 1.6363e-01	 1.3366e-01	
 1.5939e-01	 1.6025e-01	 1.5674e-01	
 1.2664e-01	 1.6579e-01	 1.3852e-01	
 1.3428e-01	 1.6241e-01	 1.5067e-01	
 1.2664e-01	 1.5985e-01	 1.3852e-01	
 1.2991e-01	 1.6363e-01	 1.4338e-01	
 1.3319e-01	 1.6039e-01	 1.4459e-01	
 1.4520e-01	 1.6322e-01	 1.3973e-01	
 1.4520e-01	 1.6039e-01	 1.3973e-01	
 1.3646e-01	 1.6349e-01	 1.4824e-01	
 1.4738e-01	 1.6282e-01	 1.6403e-01	
 1.2664e-01	 1.6147e-01	 1.3852e-01	
 1.3974e-01	 1.5998e-01	 1.5431e-01	
 1.6048e-01	 1.5998e-01	 1.5674e-01	
 1.4083e-01	 1.5742e-01	 1.5553e-01	
 1.2227e-01	 1.6363e-01	 1.3244e-01	
 1.2227e-01	 1.6241e-01	 1.3244e-01	
 1.3974e-01	 1.6052e-01	 1.5431e-01	
 1.3755e-01	 1.6025e-01	 1.4945e-01	
 1.4520e-01	 1.6079e-01	 1.3973e-01	
 1.2227e-01	 1.5917e-01	 1.3244e-01	
 1.2882e-01	 1.6268e-01	 1.4095e-01	
 1.2227e-01	 1.5917e-01	 1.3244e-01	
 1.2664e-01	 1.6228e-01	 1.3852e-01	
 1.2227e-01	 1.6309e-01	 1.3244e-01	
 1.2227e-01	 1.6376e-01	 1.3244e-01	
 1.2227e-01	 1.6012e-01	 1.3244e-01	
 1.4301e-01	 1.6147e-01	 1.5796e-01	
 1.2227e-01	 1.6525e-01	 1.3244e-01	
 1.4847e-01	 1.6214e-01	 1.4459e-01	
 1.3974e-01	 1.6268e-01	 1.5431e-01	
 1.2227e-01	 1.5944e-01	 1.3244e-01	
 1.2555e-01	 1.5931e-01	 1.3730e-01	
 1.2009e-01	 1.5944e-01	 1.2758e-01	
 1.4083e-01	 1.6430e-01	 1.5553e-01	
 1.2009e-01	 1.6133e-01	 1.2758e-01	
 1.4083e-01	 1.6039e-01	 1.5553e-01	
 1.4956e-01	 1.6066e-01	 1.4581e-01	
 1.3210e-01	 1.6633e-01	 1.4216e-01	
 1.2227e-01	 1.6376e-01	 1.3244e-01	
 1.2227e-01	 1.6592e-01	 1.3244e-01	
 1.3974e-01	 1.6241e-01	 1.5431e-01	
 1.2664e-01	 1.6147e-01	 1.3852e-01	
 1.4956e-01	 1.6066e-01	 1.4581e-01	
 1.2445e-01	 1.6714e-01	 1.3366e-01	
 1.5502e-01	 1.6565e-01	 1.4945e-01	
 1.2227e-01	 1.6363e-01	 1.3244e-01	
 1.4738e-01	 1.5985e-01	 1.6403e-01	
 1.2445e-01	 1.6444e-01	 1.3487e-01	
 1.2227e-01	 1.5877e-01	 1.3244e-01	
 1.2445e-01	 1.5742e-01	 1.3366e-01	
 1.2664e-01	 1.5931e-01	 1.3852e-01	
 1.2664e-01	 1.6241e-01	 1.3973e-01	
 1.2555e-01	 1.6147e-01	 1.3730e-01	
 1.4301e-01	 1.5755e-01	 1.3487e-01	
 1.4192e-01	 1.6133e-01	 1.5553e-01	
 1.3974e-01	 1.6201e-01	 1.5431e-01	
 1.2664e-01	 1.6066e-01	 1.3852e-01	
 1.2664e-01	 1.6403e-01	 1.3852e-01	
 1.3755e-01	 1.5823e-01	 1.4945e-01	
 1.3537e-01	 1.6255e-01	 1.4581e-01	
 1.6376e-01	 1.6147e-01	 1.6282e-01	
 1.2664e-01	 1.5836e-01	 1.3973e-01	
 1.3974e-01	 1.6025e-01	 1.5431e-01	
 1.3428e-01	 1.5971e-01	 1.4459e-01	
 1.4410e-01	 1.6066e-01	 1.6039e-01	
 1.3537e-01	 1.6147e-01	 1.4702e-01	
 1.2336e-01	 1.5985e-01	 1.3244e-01	
 1.2227e-01	 1.6471e-01	 1.3244e-01	
 1.2991e-01	 1.5823e-01	 1.3730e-01	
 1.2227e-01	 1.6403e-01	 1.3244e-01	
 1.2227e-01	 1.6417e-01	 1.3244e-01	
 1.2555e-01	 1.6025e-01	 1.3730e-01	
 1.2227e-01	 1.6336e-01	 1.3244e-01	
 1.2664e-01	 1.5958e-01	 1.3852e-01	
 1.3974e-01	 1.6309e-01	 1.5431e-01	
 1.3210e-01	 1.6079e-01	 1.4216e-01	
 1.4520e-01	 1.6538e-01	 1.3973e-01	
 1.2445e-01	 1.6417e-01	 1.3366e-01	
 1.2227e-01	 1.6147e-01	 1.3244e-01	
 1.3974e-01	 1.6228e-01	 1.5431e-01	
 1.2664e-01	 1.6417e-01	 1.3973e-01	
 1.2664e-01	 1.5931e-01	 1.3852e-01	
 1.2227e-01	 1.6309e-01	 1.3244e-01	
 1.3319e-01	 1.6160e-01	 1.4216e-01	
 1.2227e-01	 1.5985e-01	 1.3244e-01	
 1.4520e-01	 1.6228e-01	 1.3973e-01	
 1.2227e-01	 1.5796e-01	 1.3244e-01	
 1.3210e-01	 1.6322e-01	 1.4216e-01	
 1.4410e-01	 1.6363e-01	 1.6039e-01	
 1.4520e-01	 1.6457e-01	 1.3973e-01	
 1.4301e-01	 1.6039e-01	 1.3487e-01	
 1.5939e-01	 1.5809e-01	 1.5674e-01	
 1.2009e-01	 1.6552e-01	 1.2758e-01	
 1.3428e-01	 1.6349e-01	 1.4459e-01	
 1.2991e-01	 1.5971e-01	 1.4338e-01	
 1.3974e-01	 1.5755e-01	 1.5310e-01	
 1.3210e-01	 1.6120e-01	 1.4216e-01	
 1.2991e-01	 1.6147e-01	 1.3730e-01	
 1.2664e-01	 1.6187e-01	 1.3852e-01	
 1.3865e-01	 1.6295e-01	 1.3487e-01	
 1.2664e-01	 1.5917e-01	 1.3852e-01	
 1.2227e-01	 1.6282e-01	 1.3244e-01	
 1.3974e-01	 1.5958e-01	 1.5431e-01	
 1.4083e-01	 1.6133e-01	 1.5553e-01	
 1.5611e-01	 1.6255e-01	 1.4945e-01	
 1.4083e-01	 1.6255e-01	 1.4945e-01	
 1.5284e-01	 1.6295e-01	 1.6768e-01	
 1.2991e-01	 1.6403e-01	 1.3730e-01	
 1.6266e-01	 1.6295e-01	 1.6160e-01	
 1.2664e-01	 1.6538e-01	 1.3852e-01	
 1.2555e-01	 1.6025e-01	 1.3730e-01	
 1.3428e-01	 1.6309e-01	 1.4338e-01	
 1.2664e-01	 1.6309e-01	 1.3852e-01	
 1.2227e-01	 1.5998e-01	 1.3244e-01	
 1.2991e-01	 1.5958e-01	 1.3730e-01	
 1.2009e-01	 1.6133e-01	 1.2758e-01	
 1.4520e-01	 1.6457e-01	 1.3973e-01	
 1.2227e-01	 1.6349e-01	 1.3244e-01	
 1.2227e-01	 1.6417e-01	 1.3244e-01	
 1.3210e-01	 1.6322e-01	 1.4216e-01	
 1.2664e-01	 1.5850e-01	 1.3852e-01	
 1.6376e-01	 1.6619e-01	 1.6282e-01	
 1.7140e-01	 1.5985e-01	 1.6889e-01	
 1.4410e-01	 1.5917e-01	 1.6039e-01	
 1.2227e-01	 1.6228e-01	 1.3244e-01	
 1.4410e-01	 1.6241e-01	 1.6039e-01	
 1.2227e-01	 1.5647e-01	 1.3244e-01	
 1.2336e-01	 1.6187e-01	 1.3244e-01	
 1.2555e-01	 1.5904e-01	 1.3730e-01	
 1.1681e-01	 1.6255e-01	 1.2880e-01	
 1.2991e-01	 1.6039e-01	 1.4338e-01	
 1.4520e-01	 1.6336e-01	 1.3973e-01	
 1.4956e-01	 1.6376e-01	 1.4581e-01	
 1.2227e-01	 1.6390e-01	 1.3244e-01	
 1.3646e-01	 1.5917e-01	 1.4945e-01	
 1.4192e-01	 1.6295e-01	 1.5553e-01	
 1.2664e-01	 1.6093e-01	 1.3852e-01	
 1.4847e-01	 1.6309e-01	 1.4338e-01	
 1.2227e-01	 1.6484e-01	 1.3244e-01	
 1.2227e-01	 1.6201e-01	 1.3244e-01	
 1.3646e-01	 1.5985e-01	 1.4824e-01	
 1.2009e-01	 1.5877e-01	 1.2758e-01	
 1.2009e-01	 1.6066e-01	 1.2758e-01	
 1.2227e-01	 1.6079e-01	 1.3244e-01	
 1.5939e-01	 1.5998e-01	 1.5553e-01	
 1.5502e-01	 1.6160e-01	 1.4945e-01	
 1.2227e-01	 1.6376e-01	 1.3244e-01	
 1.3974e-01	 1.6457e-01	 1.5431e-01	
 1.5502e-01	 1.6120e-01	 1.4945e-01	
 1.2227e-01	 1.5904e-01	 1.3244e-01	
 1.2227e-01	 1.6417e-01	 1.3244e-01	
 1.4520e-01	 1.6214e-01	 1.3973e-01	
 1.2227e-01	 1.6187e-01	 1.3244e-01	
 1.2336e-01	 1.6457e-01	 1.3244e-01	
 1.3974e-01	 1.6417e-01	 1.5431e-01	
 1.3319e-01	 1.6241e-01	 1.4459e-01	
 1.6376e-01	 1.6471e-01	 1.6282e-01	
 1.2445e-01	 1.6133e-01	 1.3366e-01	
 1.2227e-01	 1.5944e-01	 1.3244e-01	
 1.1245e-01	 1.6565e-01	 1.2272e-01	
 1.2009e-01	 1.6214e-01	 1.2758e-01	
 1.6703e-01	 1.6700e-01	 1.6768e-01	
 1.2991e-01	 1.6660e-01	 1.3730e-01	
 1.2664e-01	 1.6268e-01	 1.3852e-01	
 1.5284e-01	 1.6039e-01	 1.4459e-01	
 1.4847e-01	 1.6322e-01	 1.4459e-01	
 1.2227e-01	 1.6133e-01	 1.3244e-01	
 1.2664e-01	 1.6336e-01	 1.3852e-01	
 1.2227e-01	 1.5998e-01	 1.3244e-01	
 1.3865e-01	 1.6363e-01	 1.5067e-01	
 1.3319e-01	 1.5769e-01	 1.4459e-01	
 1.4956e-01	 1.6309e-01	 1.4581e-01	
 1.4738e-01	 1.6376e-01	 1.6160e-01	
 1.4083e-01	 1.6201e-01	 1.5553e-01	
 1.2009e-01	 1.5796e-01	 1.2758e-01	
 1.2227e-01	 1.6484e-01	 1.3244e-01	
 1.3646e-01	 1.6106e-01	 1.4824e-01	
 1.2555e-01	 1.6174e-01	 1.3730e-01	
 1.3755e-01	 1.6660e-01	 1.4945e-01	
 1.4520e-01	 1.6079e-01	 1.3973e-01	
 1.2664e-01	 1.6187e-01	 1.3973e-01	
 1.4301e-01	 1.5863e-01	 1.5796e-01	
 1.2009e-01	 1.6174e-01	 1.2758e-01	
 1.3210e-01	 1.6309e-01	 1.4216e-01	
 1.4520e-01	 1.6457e-01	 1.3973e-01	
 1.3428e-01	 1.6147e-01	 1.4338e-01	
 1.2227e-01	 1.6214e-01	 1.3244e-01	
 1.3974e-01	 1.6336e-01	 1.5310e-01	
 1.3537e-01	 1.6241e-01	 1.4702e-01	
