Test Error	Training Error	Valid Error	
 2.2900e-01	 1.5593e-01	 2.1500e-01	
 1.8190e-01	 1.5540e-01	 1.7820e-01	
 2.6150e-01	 1.5598e-01	 2.4640e-01	
 1.9490e-01	 1.5404e-01	 1.9380e-01	
 1.7620e-01	 1.5240e-01	 1.7160e-01	
 2.6760e-01	 1.5760e-01	 2.5340e-01	
 1.6770e-01	 1.5598e-01	 1.5960e-01	
 2.1820e-01	 1.5578e-01	 2.1000e-01	
 2.0320e-01	 1.5678e-01	 2.0020e-01	
 1.8790e-01	 1.5304e-01	 1.7520e-01	
 1.5210e-01	 1.2262e-01	 1.4540e-01	
 1.5510e-01	 1.1347e-01	 1.5240e-01	
 1.5780e-01	 1.0773e-01	 1.4740e-01	
 1.4990e-01	 1.0489e-01	 1.4060e-01	
 1.5960e-01	 1.0296e-01	 1.5260e-01	
 1.6140e-01	 1.0411e-01	 1.5840e-01	
 1.7170e-01	 1.0460e-01	 1.6780e-01	
 1.5320e-01	 1.0004e-01	 1.4940e-01	
 1.9330e-01	 1.0382e-01	 1.9080e-01	
 1.6250e-01	 1.0229e-01	 1.5620e-01	
 1.6930e-01	 9.9667e-02	 1.5780e-01	
 1.6480e-01	 1.0433e-01	 1.5520e-01	
 1.4930e-01	 1.0280e-01	 1.5420e-01	
 1.5050e-01	 9.9978e-02	 1.4520e-01	
 1.7650e-01	 1.0124e-01	 1.7180e-01	
 1.6100e-01	 1.0002e-01	 1.5100e-01	
 1.7990e-01	 1.0233e-01	 1.7040e-01	
 1.5500e-01	 1.0078e-01	 1.5120e-01	
 1.5690e-01	 1.0153e-01	 1.5660e-01	
 1.7630e-01	 1.0104e-01	 1.6520e-01	
 1.5560e-01	 1.0131e-01	 1.4620e-01	
 1.5810e-01	 1.0016e-01	 1.4940e-01	
 2.2660e-01	 1.0033e-01	 2.1200e-01	
 1.6670e-01	 1.0002e-01	 1.6060e-01	
 1.5590e-01	 9.8600e-02	 1.4200e-01	
 1.5840e-01	 1.0100e-01	 1.5600e-01	
 1.7370e-01	 9.9622e-02	 1.6140e-01	
 1.6900e-01	 1.0002e-01	 1.5360e-01	
 1.7820e-01	 9.8822e-02	 1.6720e-01	
 2.0680e-01	 1.0182e-01	 2.0660e-01	
 1.5680e-01	 1.0269e-01	 1.4560e-01	
 1.6530e-01	 9.7756e-02	 1.6080e-01	
 2.1020e-01	 9.9800e-02	 2.0860e-01	
 2.2580e-01	 1.0244e-01	 2.1740e-01	
 1.6060e-01	 9.9178e-02	 1.5480e-01	
 1.7690e-01	 9.8511e-02	 1.6160e-01	
 1.7450e-01	 1.0047e-01	 1.6720e-01	
 1.8940e-01	 9.9244e-02	 1.7860e-01	
 1.5300e-01	 9.8711e-02	 1.4980e-01	
 1.5750e-01	 1.0093e-01	 1.5020e-01	
 1.6500e-01	 1.0036e-01	 1.5780e-01	
 1.7600e-01	 9.9822e-02	 1.6300e-01	
 1.5610e-01	 1.0002e-01	 1.4620e-01	
 1.6490e-01	 9.8533e-02	 1.6200e-01	
 1.8500e-01	 9.8978e-02	 1.8400e-01	
 1.6270e-01	 9.8933e-02	 1.5000e-01	
 1.6060e-01	 1.0118e-01	 1.5520e-01	
 1.6680e-01	 1.0156e-01	 1.5600e-01	
 1.6940e-01	 1.0016e-01	 1.5920e-01	
 2.0250e-01	 9.8844e-02	 2.0340e-01	
 1.4500e-01	 7.4622e-02	 1.3560e-01	
 1.3720e-01	 6.3756e-02	 1.2240e-01	
 1.3370e-01	 6.1978e-02	 1.2980e-01	
 1.5040e-01	 5.9733e-02	 1.4520e-01	
 1.5180e-01	 6.0444e-02	 1.4260e-01	
 1.5340e-01	 5.5400e-02	 1.4920e-01	
 1.5320e-01	 5.6267e-02	 1.4460e-01	
 1.3690e-01	 5.6222e-02	 1.2860e-01	
 1.2940e-01	 5.8200e-02	 1.2120e-01	
 1.6240e-01	 5.4267e-02	 1.6200e-01	
 1.4360e-01	 5.5933e-02	 1.3720e-01	
 1.4570e-01	 5.7600e-02	 1.3880e-01	
 1.4030e-01	 5.3756e-02	 1.3860e-01	
 1.3790e-01	 5.5689e-02	 1.3280e-01	
 1.4580e-01	 5.4089e-02	 1.4000e-01	
 1.4720e-01	 5.2400e-02	 1.3880e-01	
 1.4350e-01	 5.4089e-02	 1.4140e-01	
 1.4930e-01	 5.2622e-02	 1.4160e-01	
 1.5790e-01	 5.3044e-02	 1.5700e-01	
 1.5160e-01	 5.2711e-02	 1.4180e-01	
 1.4200e-01	 5.2356e-02	 1.3840e-01	
 1.4750e-01	 5.1178e-02	 1.4340e-01	
 1.4270e-01	 5.5422e-02	 1.3840e-01	
 1.4940e-01	 5.2889e-02	 1.4680e-01	
 1.5340e-01	 5.1733e-02	 1.4380e-01	
 1.2920e-01	 5.2711e-02	 1.3020e-01	
 1.2990e-01	 5.2689e-02	 1.2640e-01	
 1.3470e-01	 5.0978e-02	 1.3480e-01	
 1.5220e-01	 5.1978e-02	 1.4400e-01	
 1.4990e-01	 5.2444e-02	 1.4000e-01	
